station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, DEW_POINT, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, HEIGHT_OF_SNOW
None, 1.255, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 00:00:00, None, 257.2
None, 0.806, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 01:00:00, None, 256.9
None, 0.994, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 02:00:00, None, 256.8
None, 0.891, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 03:00:00, None, 256.6
None, 1.031, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 04:00:00, None, 256.6
None, 0.816, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 05:00:00, None, 256.1
None, 1.03, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 06:00:00, None, 256.1
None, 1.162, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 07:00:00, None, 255.4
None, 1.948, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 08:00:00, None, 255.5
None, 1.06, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 09:00:00, None, 254.9
None, 0.938, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 10:00:00, None, 254.6
None, 2.071, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 11:00:00, None, 254.0
None, 1.961, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 12:00:00, None, 253.6
None, 2.439, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 13:00:00, None, 253.4
None, 1.662, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 14:00:00, None, 253.3
None, 0.267, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 15:00:00, None, 253.2
None, -0.342, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 16:00:00, None, 253.2
None, -1.083, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 17:00:00, None, 253.1
None, -1.206, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 18:00:00, None, 252.4
None, -1.253, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 19:00:00, None, 250.0
None, -1.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 20:00:00, None, 253.7
None, -1.45, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 21:00:00, None, 253.1
None, -1.469, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 22:00:00, None, 255.9
None, -1.845, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-02 23:00:00, None, 255.6
None, -1.694, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 00:00:00, None, 257.3
None, -1.722, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 01:00:00, None, 256.7
None, -2.219, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 02:00:00, None, 257.7
None, -2.483, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 03:00:00, None, 258.2
None, -2.784, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 04:00:00, None, 258.3
None, -3.159, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 05:00:00, None, 258.4
None, -3.093, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 06:00:00, None, 258.3
None, -3.171, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 07:00:00, None, 258.0
None, -3.517, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 08:00:00, None, 257.7
None, -3.537, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 09:00:00, None, 257.5
None, -3.469, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 10:00:00, None, 257.2
None, -2.275, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 11:00:00, None, 256.7
None, -1.75, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 12:00:00, None, 256.3
None, -1.449, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 13:00:00, None, 255.9
None, -1.327, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 14:00:00, None, 256.1
None, -1.401, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 15:00:00, None, 257.5
None, -1.262, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 16:00:00, None, 259.0
None, -1.149, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 17:00:00, None, 258.9
None, -1.225, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 18:00:00, None, 261.6
None, -0.982, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 19:00:00, None, 262.0
None, -1.066, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 20:00:00, None, 262.8
None, -0.794, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 21:00:00, None, 261.7
None, -0.569, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 22:00:00, None, 262.4
None, -0.175, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-03 23:00:00, None, 262.1
None, -0.083, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 00:00:00, None, 262.2
None, 0.012, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 01:00:00, None, 262.8
None, -0.026, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 02:00:00, None, 263.5
None, 0.124, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 03:00:00, None, 263.3
None, 0.321, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 04:00:00, None, 263.3
None, 0.555, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 05:00:00, None, 263.2
None, 0.714, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 06:00:00, None, 262.7
None, 0.368, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 07:00:00, None, 261.7
None, -0.175, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 08:00:00, None, 262.4
None, -0.475, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 09:00:00, None, 266.2
None, -0.287, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 10:00:00, None, 268.6
None, -0.447, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 11:00:00, None, 272.3
None, -0.54, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 12:00:00, None, 278.0
None, -0.568, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 13:00:00, None, 279.6
None, -0.568, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 14:00:00, None, 284.1
None, -0.446, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 15:00:00, None, 286.0
None, -0.437, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 16:00:00, None, 287.4
None, -0.194, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 17:00:00, None, 286.8
None, -0.428, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 18:00:00, None, 286.4
None, -0.353, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 19:00:00, None, 285.9
None, -0.494, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 20:00:00, None, 286.7
None, -1.177, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 21:00:00, None, 292.6
None, -1.918, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 22:00:00, None, 295.3
None, -2.689, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-04 23:00:00, None, 294.8
None, -2.803, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 00:00:00, None, 294.4
None, -3.17, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 01:00:00, None, 294.4
None, -3.414, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 02:00:00, None, 296.8
None, -3.687, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 03:00:00, None, 296.7
None, -3.809, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 04:00:00, None, 297.9
None, -4.406, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 05:00:00, None, 298.6
None, -4.643, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 06:00:00, None, 299.6
None, -4.722, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 07:00:00, None, 299.8
None, -5.704, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 08:00:00, None, 298.8
None, -5.935, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 09:00:00, None, 300.0
None, -5.886, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 10:00:00, None, 298.8
None, -5.925, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 11:00:00, None, 299.3
None, -5.742, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 12:00:00, None, 301.7
None, -5.389, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 13:00:00, None, 301.5
None, -5.273, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 14:00:00, None, 301.2
None, -5.369, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 15:00:00, None, 303.9
None, -5.284, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 16:00:00, None, 303.6
None, -5.389, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 17:00:00, None, 303.2
None, -5.696, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 18:00:00, None, 302.7
None, -5.619, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 19:00:00, None, 303.2
None, -5.754, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 20:00:00, None, 303.9
None, -5.84, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 21:00:00, None, 304.4
None, -6.08, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 22:00:00, None, 304.0
None, -6.032, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-05 23:00:00, None, 302.5
None, -5.974, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 00:00:00, None, 303.7
None, -6.119, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 01:00:00, None, 304.7
None, -6.206, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 02:00:00, None, 304.7
None, -6.401, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 03:00:00, None, 306.1
None, -6.854, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 04:00:00, None, 305.3
None, -7.31, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 05:00:00, None, 305.1
None, -7.57, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 06:00:00, None, 305.0
None, -7.97, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 07:00:00, None, 304.7
None, -7.83, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 08:00:00, None, 304.2
None, -7.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 09:00:00, None, 303.8
None, -7.29, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 10:00:00, None, 303.2
None, -7.06, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 11:00:00, None, 302.8
None, -6.593, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 12:00:00, None, 302.4
None, -6.66, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 13:00:00, None, 302.2
None, -6.349, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 14:00:00, None, 301.5
None, -6.638, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 15:00:00, None, 302.9
None, -7.01, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 16:00:00, None, 303.5
None, -7.27, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 17:00:00, None, 303.6
None, -7.53, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 18:00:00, None, 303.5
None, -7.53, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 19:00:00, None, 303.0
None, -7.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 20:00:00, None, 302.6
None, -7.68, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 21:00:00, None, 302.1
None, -7.65, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 22:00:00, None, 301.7
None, -7.63, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-06 23:00:00, None, 301.3
None, -7.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 00:00:00, None, 300.9
None, -7.61, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 01:00:00, None, 300.5
None, -7.58, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 02:00:00, None, 300.1
None, -7.45, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 03:00:00, None, 299.7
None, -7.36, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 04:00:00, None, 299.3
None, -7.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 05:00:00, None, 299.0
None, -7.36, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 06:00:00, None, 298.9
None, -7.36, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 07:00:00, None, 298.6
None, -7.17, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 08:00:00, None, 298.5
None, -6.669, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 09:00:00, None, 298.2
None, -6.207, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 10:00:00, None, 297.9
None, -5.811, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 11:00:00, None, 297.6
None, -5.446, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 12:00:00, None, 297.9
None, -5.026, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 13:00:00, None, 298.4
None, -4.691, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 14:00:00, None, 298.4
None, -4.795, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 15:00:00, None, 298.2
None, -4.719, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 16:00:00, None, 298.2
None, -4.673, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 17:00:00, None, 298.3
None, -4.464, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 18:00:00, None, 298.0
None, -4.114, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 19:00:00, None, 298.2
None, -3.716, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 20:00:00, None, 298.1
None, -3.347, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 21:00:00, None, 298.0
None, -2.942, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 22:00:00, None, 298.1
None, -2.602, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-07 23:00:00, None, 298.0
None, -2.351, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 00:00:00, None, 297.5
None, -2.286, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 01:00:00, None, 297.8
None, -2.305, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 02:00:00, None, 297.5
None, -2.183, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 03:00:00, None, 297.6
None, -2.143, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 04:00:00, None, 297.5
None, -1.948, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 05:00:00, None, 297.2
None, -1.638, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 06:00:00, None, 297.0
None, -0.991, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 07:00:00, None, 296.7
None, -0.43, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 08:00:00, None, 296.3
None, -0.129, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 09:00:00, None, 295.7
None, 0.049, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 10:00:00, None, 295.4
None, 0.237, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 11:00:00, None, 295.0
None, 0.313, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 12:00:00, None, 294.7
None, 0.36, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 13:00:00, None, 294.3
None, 0.173, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 14:00:00, None, 294.0
None, 0.191, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 15:00:00, None, 293.8
None, 0.106, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 16:00:00, None, 293.6
None, 0.387, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 17:00:00, None, 293.5
None, 0.228, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 18:00:00, None, 293.1
None, -0.053, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 19:00:00, None, 292.4
None, -0.119, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 20:00:00, None, 292.3
None, -0.072, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 21:00:00, None, 292.0
None, -0.081, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 22:00:00, None, 291.8
None, -0.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-08 23:00:00, None, 291.5
None, -0.166, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 00:00:00, None, 290.7
None, -0.194, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 01:00:00, None, 291.5
None, -0.175, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 02:00:00, None, 290.6
None, -0.334, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 03:00:00, None, 288.8
None, -0.615, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 04:00:00, None, 290.0
None, -0.943, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 05:00:00, None, 293.4
None, -0.747, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 06:00:00, None, 293.4
None, -0.841, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 07:00:00, None, 293.8
None, -0.953, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 08:00:00, None, 294.0
None, -0.934, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 09:00:00, None, 293.9
None, -0.924, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 10:00:00, None, 293.8
None, -0.727, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 11:00:00, None, 293.5
None, -0.839, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 12:00:00, None, 293.0
None, -0.764, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 13:00:00, None, 292.7
None, -0.933, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 14:00:00, None, 292.4
None, -1.495, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2012-01-09 15:00:00, None, 292.3
