wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
,76.0, 9.1, None,-2.3, None,1.5, None,151.0,0.0, 0.0, None,2022-04-30 00:00:00,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,77.0, 9.5, None,-2.0, None,1.6, None,161.0,0.0, 0.0, None,2022-04-30 01:00:00,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,78.0, 8.7, None,-1.8, None,1.6, None,153.0,0.0, 0.0, None,2022-04-30 02:00:00,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,80.0, 6.5, None,-1.9, None,1.2, None,157.0,0.0, 0.0, None,2022-04-30 03:00:00,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,79.0, 9.1, None,-1.9, None,1.3, None,149.0,0.0, 0.0, None,2022-04-30 04:00:00,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,81.0, None, None,-1.9, None,1.0, None,150.0,0.0, 0.0, None,2022-04-30 05:00:00,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,85.0, 8.6, None,-1.5, None,0.7, None,165.0,0.0, 0.0, None,2022-04-30 06:00:00,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,98.0, None, None,-0.5, None,-0.2, None,174.0,0.0, 0.0, None,2022-04-30 07:00:00,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,98.0, None, None,-0.4, None,-0.1, None,148.0,0.0, 0.0, None,2022-04-30 08:00:00,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,93.0, 6.9, None,-0.3, None,0.7, None,145.0,0.0, 0.0, None,2022-04-30 09:00:00,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
