station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, MEASURED_WIND_DIRECTION1, dwpt_temp, air_temp, min_air_temp_snc_last_reset, DEW_POINT, pcpn_amt_pst1hr, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, snwfl_amt_pst1hr, stn_pres
-3.812, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 13:00:00, None, None, None
-3.717, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 14:00:00, None, None, None
-3.755, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 15:00:00, None, None, None
-3.574, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 16:00:00, None, None, None
-3.936, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 17:00:00, None, None, None
-3.983, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 18:00:00, None, None, None
-4.614, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 19:00:00, None, None, None
-4.614, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 20:00:00, None, None, None
-4.212, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 21:00:00, None, None, None
-4.06, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 22:00:00, None, None, None
-4.777, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 23:00:00, None, None, None
-5.759, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 00:00:00, None, None, None
-6.749, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 01:00:00, None, None, None
-7.41, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 02:00:00, None, None, None
-6.818, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 03:00:00, None, None, None
-7.06, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 04:00:00, None, None, None
-6.613, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 05:00:00, None, None, None
-6.205, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 06:00:00, None, None, None
-7.19, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 07:00:00, None, None, None
-6.456, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 08:00:00, None, None, None
-5.836, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 09:00:00, None, None, None
-6.467, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 10:00:00, None, None, None
-5.865, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 11:00:00, None, None, None
-5.923, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 12:00:00, None, None, None
-6.438, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 13:00:00, None, None, None
-6.525, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 14:00:00, None, None, None
-6.642, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 15:00:00, None, None, None
-6.847, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 16:00:00, None, None, None
-6.994, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 17:00:00, None, None, None
-7.12, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 18:00:00, None, None, None
-7.15, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 19:00:00, None, None, None
-7.25, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 20:00:00, None, None, None
-7.37, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 21:00:00, None, None, None
-7.25, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 22:00:00, None, None, None
-7.41, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 23:00:00, None, None, None
-7.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 00:00:00, None, None, None
-7.38, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 01:00:00, None, None, None
-7.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 02:00:00, None, None, None
-7.64, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 03:00:00, None, None, None
-7.29, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 04:00:00, None, None, None
-7.39, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 05:00:00, None, None, None
-7.49, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 06:00:00, None, None, None
-7.13, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 07:00:00, None, None, None
-7.59, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 08:00:00, None, None, None
-7.52, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 09:00:00, None, None, None
-8.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 10:00:00, None, None, None
-7.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 11:00:00, None, None, None
-8.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 12:00:00, None, None, None
-7.61, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 13:00:00, None, None, None
-7.37, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 14:00:00, None, None, None
-7.14, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 15:00:00, None, None, None
-6.935, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 16:00:00, None, None, None
-6.701, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 17:00:00, None, None, None
-6.36, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 18:00:00, None, None, None
-6.166, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 19:00:00, None, None, None
-5.74, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 20:00:00, None, None, None
-4.71, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 21:00:00, None, None, None
-3.945, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 22:00:00, None, None, None
-2.596, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 23:00:00, None, None, None
-1.99, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-08 00:00:00, None, None, None
-1.905, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-08 01:00:00, None, None, None
-1.86, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-08 02:00:00, None, None, None
-2.181, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-08 03:00:00, None, None, None
-2.04, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-08 04:00:00, None, None, None
-2.03, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-08 05:00:00, None, None, None
-2.107, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-08 06:00:00, None, None, None
-2.19, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-08 07:00:00, None, None, None
-2.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-08 08:00:00, None, None, None
-3.251, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-08 09:00:00, None, None, None
-2.255, None, None, None, -6999.0, None, -6999.0, None, -51.0, -2.3, -3.6, None, 0.0, -6999.0, -1.9, -6999.0, None, 2020-01-08 11:00:00, 0.0, -999.0, 411.0
-4.051, None, None, None, -6999.0, None, -6999.0, None, -52.0, -4.1, -4.1, None, 0.0, -6999.0, -1.9, -6999.0, None, 2020-01-08 12:00:00, 0.0, -999.0, 411.0
-3.631, None, None, None, -6999.0, None, -6999.0, None, -52.0, -3.6, -4.3, None, 0.0, -6999.0, -1.9, -6999.0, None, 2020-01-08 13:00:00, 0.0, -999.0, 411.0
-4.403, None, None, None, -6999.0, None, -6999.0, None, -52.0, -4.4, -4.4, None, 0.0, -6999.0, -1.9, -6999.0, None, 2020-01-08 14:00:00, 0.0, -999.0, 411.0
-5.652, None, None, None, -6999.0, None, -6999.0, None, -53.0, -5.7, -5.7, None, 0.0, -6999.0, -1.9, -6999.0, None, 2020-01-08 15:00:00, 0.0, -999.0, 411.0
-7.66, None, None, None, -6999.0, None, -6999.0, None, -54.0, -7.7, -7.7, None, 0.0, -6999.0, -1.9, -6999.0, None, 2020-01-08 16:00:00, 0.0, -999.0, 411.0
-8.71, None, None, None, -6999.0, None, -6999.0, None, -55.0, -8.7, -8.7, None, 0.0, -6999.0, -1.9, -6999.0, None, 2020-01-08 17:00:00, 0.0, -999.0, 411.0
-9.12, None, None, None, -6999.0, None, -6999.0, None, -55.0, -9.1, -9.1, None, 0.0, -6999.0, -1.9, -6999.0, None, 2020-01-08 18:00:00, 0.0, -999.0, 411.0
-9.33, None, None, None, -6999.0, None, -6999.0, None, -56.0, -9.3, -9.4, None, 0.0, -6999.0, -9.1, -6999.0, None, 2020-01-08 19:00:00, 0.0, -999.0, 411.0
-9.5, None, None, None, -6999.0, None, -6999.0, None, -56.0, -9.5, -9.5, None, 0.0, -6999.0, -9.1, -6999.0, None, 2020-01-08 20:00:00, 0.0, -999.0, 411.0
-9.82, None, None, None, -6999.0, None, -6999.0, None, -56.0, -9.8, -9.8, None, 0.0, -6999.0, -9.1, -6999.0, None, 2020-01-08 21:00:00, 0.0, -999.0, 411.0
-10.6, None, None, None, -6999.0, None, -6999.0, None, -56.0, -10.6, -10.8, None, 0.0, -6999.0, -9.1, -6999.0, None, 2020-01-08 22:00:00, 0.0, -999.0, 411.0
-11.14, None, None, None, -6999.0, None, -6999.0, None, -57.0, -11.1, -11.3, None, 0.0, -6999.0, -9.1, -6999.0, None, 2020-01-08 23:00:00, 0.0, -999.0, 411.0
-11.63, None, None, None, -6999.0, None, -6999.0, None, -57.0, -11.6, -11.6, None, 0.0, -6999.0, -9.1, -6999.0, None, 2020-01-09 00:00:00, 0.0, -999.0, 411.0
-11.94, None, None, None, -6999.0, None, -6999.0, None, -57.0, -11.9, -12.0, None, 0.0, -6999.0, -9.1, -6999.0, None, 2020-01-09 01:00:00, 0.0, -999.0, 411.0
-12.03, None, None, None, -6999.0, None, -6999.0, None, -57.0, -12.0, -12.2, None, 0.0, -6999.0, -9.1, -6999.0, None, 2020-01-09 02:00:00, 0.0, -999.0, 411.0
-11.94, None, None, None, -6999.0, None, -6999.0, None, -57.0, -11.9, -12.4, None, 0.0, -6999.0, -9.1, -6999.0, None, 2020-01-09 03:00:00, 0.0, -999.0, 411.0
-11.99, None, None, None, -6999.0, None, -6999.0, None, -57.0, -12.0, -12.4, None, 0.0, -6999.0, -9.1, -6999.0, None, 2020-01-09 04:00:00, 0.0, -999.0, 411.0
-12.56, None, None, None, -6999.0, None, -6999.0, None, -58.0, -12.6, -12.6, None, 0.0, -6999.0, -9.1, -6999.0, None, 2020-01-09 05:00:00, 0.0, -999.0, 411.0
-12.76, None, None, None, -6999.0, None, -6999.0, None, -58.0, -12.8, -12.8, None, 0.0, -6999.0, -9.1, -6999.0, None, 2020-01-09 06:00:00, 0.0, -999.0, 411.0
-13.09, None, None, None, -6999.0, None, -6999.0, None, -58.0, -13.1, -13.1, None, 0.0, -6999.0, -12.8, -6999.0, None, 2020-01-09 07:00:00, 0.0, -999.0, 411.0
-12.9, None, None, None, -6999.0, None, -6999.0, None, -58.0, -12.9, -13.2, None, 0.0, -6999.0, -12.8, -6999.0, None, 2020-01-09 08:00:00, 0.0, -999.0, 411.0
-12.39, None, None, None, -6999.0, None, -6999.0, None, -58.0, -12.4, -13.2, None, 0.0, -6999.0, -12.4, -6999.0, None, 2020-01-09 09:00:00, 0.0, -999.0, 411.0
-11.78, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-09 10:00:00, None, None, None
-10.68, None, None, None, -6999.0, None, -6999.0, None, -56.0, -10.7, -13.2, None, 0.0, -6999.0, -9.7, -6999.0, None, 2020-01-09 11:00:00, 0.0, -999.0, 411.0
-9.66, None, None, None, -6999.0, None, -6999.0, None, -56.0, -9.7, -13.2, None, 0.0, -6999.0, -8.7, -6999.0, None, 2020-01-09 12:00:00, 0.0, -999.0, 411.0
-10.97, None, None, None, -6999.0, None, -6999.0, None, -57.0, -11.0, -13.2, None, 0.0, -6999.0, -8.7, -6999.0, None, 2020-01-09 13:00:00, 0.0, -999.0, 411.0
-9.09, None, None, None, -6999.0, None, -6999.0, None, -55.0, -9.1, -13.2, None, 0.0, -6999.0, -8.7, -6999.0, None, 2020-01-09 14:00:00, 0.0, -999.0, 411.0
-9.98, None, None, None, -6999.0, None, -6999.0, None, -56.0, -10.0, -13.2, None, 0.0, -6999.0, -8.5, -6999.0, None, 2020-01-09 15:00:00, 0.0, -999.0, 411.0
-11.31, None, None, None, -6999.0, None, -6999.0, None, -57.0, -11.3, -13.2, None, 0.0, -6999.0, -8.5, -6999.0, None, 2020-01-09 16:00:00, 0.0, -999.0, 411.0
-12.03, None, None, None, -6999.0, None, -6999.0, None, -57.0, -12.0, -13.2, None, 0.0, -6999.0, -8.5, -6999.0, None, 2020-01-09 17:00:00, 0.0, -999.0, 411.0
-12.74, None, None, None, -6999.0, None, -6999.0, None, -58.0, -12.7, -13.2, None, 0.0, -6999.0, -8.5, -6999.0, None, 2020-01-09 18:00:00, 0.0, -999.0, 411.0
-13.3, None, None, None, -6999.0, None, -6999.0, None, -58.0, -13.3, -13.3, None, 0.0, -6999.0, -12.6, -6999.0, None, 2020-01-09 19:00:00, 0.0, -999.0, 411.0
-13.09, None, None, None, -6999.0, None, -6999.0, None, -58.0, -13.1, -13.3, None, 0.0, -6999.0, -12.6, -6999.0, None, 2020-01-09 20:00:00, 0.0, -999.0, 411.0
-13.17, None, None, None, -6999.0, None, -6999.0, None, -58.0, -13.2, -13.3, None, 0.0, -6999.0, -12.6, -6999.0, None, 2020-01-09 21:00:00, 0.0, -999.0, 411.0
-13.1, None, None, None, -6999.0, None, -6999.0, None, -58.0, -13.1, -13.3, None, 0.0, -6999.0, -12.6, -6999.0, None, 2020-01-09 22:00:00, 0.0, -999.0, 411.0
