station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, 10.63, 77.42, None, None, 13.92, 10.32, 245.7, None, None, None, None, None, None, 7.0, 996.0, None, None, None, 2020-01-01 00:00:00, None, 0.2, None
None, 10.61, 76.09, None, None, 11.95, 12.92, 232.3, None, None, None, None, None, None, 7.0, 996.0, None, None, None, 2020-01-01 01:00:00, None, 0.49, None
None, 10.66, 75.43, None, None, 13.26, 14.57, 240.9, None, None, None, None, None, None, 7.0, 996.0, None, None, None, 2020-01-01 02:00:00, None, 0.43, None
None, 10.11, 78.16, None, None, 12.63, 13.16, 249.2, None, None, None, None, None, None, 6.0, 996.0, None, None, None, 2020-01-01 03:00:00, None, 0.472, None
None, 9.64, 78.62, None, None, 14.27, 11.2, 249.8, None, None, None, None, None, None, 6.0, 997.0, None, None, None, 2020-01-01 04:00:00, None, 0.339, None
None, 9.69, 78.14, None, None, 20.88, 9.45, 258.8, None, None, None, None, None, None, 6.0, 997.0, None, None, None, 2020-01-01 05:00:00, None, 0.538, None
None, 9.28, 75.77, None, None, 30.26, 5.743, 279.2, None, None, None, None, None, None, 5.0, 998.0, None, None, None, 2020-01-01 06:00:00, None, 0.483, None
None, 7.235, 83.7, None, None, 23.87, 4.729, 267.1, None, None, None, None, None, None, 5.0, 999.0, None, None, None, 2020-01-01 07:00:00, None, -0.262, None
None, 8.34, 82.8, None, None, 24.5, 6.142, 273.8, None, None, None, None, None, None, 6.0, 1001.0, None, None, None, 2020-01-01 09:00:00, None, 0.411, None
None, 9.34, 80.1, None, None, 16.27, 7.151, 267.0, None, None, None, None, None, None, 6.0, 1002.0, None, None, None, 2020-01-01 10:00:00, None, 0.767, None
None, 11.74, 68.37, None, None, 20.89, 7.474, 292.1, None, None, None, None, None, None, 6.0, 1003.0, None, None, None, 2020-01-01 12:00:00, None, 1.043, None
None, 11.45, 67.17, None, None, 23.12, 7.438, 268.6, None, None, None, None, None, None, 6.0, 1004.0, None, None, None, 2020-01-01 13:00:00, None, 0.85, None
None, 11.29, 66.35, None, None, 28.75, 5.875, 240.5, None, None, None, None, None, None, 5.0, 1004.0, None, None, None, 2020-01-01 14:00:00, None, 0.726, None
