station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
92.4, None, None, None, 10.49, 180.7, None, None, 3.0, 953.0, None, None, None, None, None, -0.287, None, None, 3.826, None, None, None, None, 36.85, None, None, None, None, None, None, 2020-01-01 00:00:00, None
93.0, None, None, None, 9.75, 182.7, None, None, 3.0, 952.0, None, None, None, None, None, -0.194, None, None, 4.06, None, None, None, None, 40.92, None, None, None, None, None, None, 2020-01-01 01:00:00, None
91.4, None, None, None, 8.23, 176.0, None, None, 4.0, 952.0, None, None, None, None, None, -0.243, None, None, 4.844, None, None, None, None, 54.43, None, None, None, None, None, None, 2020-01-01 02:00:00, None
92.9, None, None, None, 5.443, 205.4, None, None, 4.0, 953.0, None, None, None, None, None, -0.22, None, None, 5.019, None, None, None, None, 66.44, None, None, None, None, None, None, 2020-01-01 03:00:00, None
92.3, None, None, None, 5.656, 162.1, None, None, 4.0, 953.0, None, None, None, None, None, -0.283, None, None, 5.512, None, None, None, None, 64.73, None, None, None, None, None, None, 2020-01-01 04:00:00, None
90.5, None, None, None, 5.284, 163.2, None, None, 3.0, 954.0, None, None, None, None, None, -0.795, None, None, 4.347, None, None, None, None, 71.34, None, None, None, None, None, None, 2020-01-01 05:00:00, None
94.5, None, None, None, 5.452, 163.3, None, None, 5.0, 954.0, None, None, None, None, None, -0.301, None, None, 5.373, None, None, None, None, 71.3, None, None, None, None, None, None, 2020-01-01 06:00:00, None
89.4, None, None, None, 8.31, 145.0, None, None, 5.0, 955.0, None, None, None, None, None, -0.102, None, None, 6.126, None, None, None, None, 56.71, None, None, None, None, None, None, 2020-01-01 07:00:00, None
90.0, None, None, None, 6.52, 159.2, None, None, 5.0, 956.0, None, None, None, None, None, -0.179, None, None, 6.338, None, None, None, None, 59.39, None, None, None, None, None, None, 2020-01-01 08:00:00, None
89.0, None, None, None, 9.1, 175.8, None, None, 5.0, 957.0, None, None, None, None, None, -0.247, None, None, 6.242, None, None, None, None, 42.28, None, None, None, None, None, None, 2020-01-01 09:00:00, None
88.3, None, None, None, 9.38, 179.6, None, None, 5.0, 958.0, None, None, None, None, None, -0.336, None, None, 6.356, None, None, None, None, 35.08, None, None, None, None, None, None, 2020-01-01 10:00:00, None
85.7, None, None, None, 8.58, 173.4, None, None, 5.0, 959.0, None, None, None, None, None, -0.412, None, None, 6.773, None, None, None, None, 37.91, None, None, None, None, None, None, 2020-01-01 11:00:00, None
76.49, None, None, None, 7.623, 182.9, None, None, 4.0, 960.0, None, None, None, None, None, -0.122, None, None, 8.22, None, None, None, None, 51.66, None, None, None, None, None, None, 2020-01-01 12:00:00, None
77.93, None, None, None, 5.572, 175.6, None, None, 4.0, 960.0, None, None, None, None, None, -1.01, None, None, 7.147, None, None, None, None, 73.61, None, None, None, None, None, None, 2020-01-01 13:00:00, None
