station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, -0.726, 89.8, None, None, 54.52, 0.0, 102.5, None, None, None, None, None, None, -2.0, 918.0, None, None, None, 2020-01-01 00:00:00, None, 33.82, None
None, -0.642, 89.9, None, None, 73.92, 0.0, 148.5, None, None, None, None, None, None, -2.0, 917.0, None, None, None, 2020-01-01 01:00:00, None, 33.7, None
None, -0.58, 89.8, None, None, 52.69, 0.0, 164.3, None, None, None, None, None, None, -2.0, 917.0, None, None, None, 2020-01-01 02:00:00, None, 33.58, None
None, -0.53, 89.8, None, None, 61.35, 0.0, 177.2, None, None, None, None, None, None, -2.0, 918.0, None, None, None, 2020-01-01 03:00:00, None, 33.45, None
None, -0.442, 89.8, None, None, 64.97, 0.0, 170.8, None, None, None, None, None, None, -2.0, 917.0, None, None, None, 2020-01-01 04:00:00, None, 33.34, None
None, -0.434, 89.8, None, None, 63.66, 0.0, 189.1, None, None, None, None, None, None, -2.0, 917.0, None, None, None, 2020-01-01 05:00:00, None, 33.23, None
None, -0.407, 89.8, None, None, 69.74, 0.0, 172.0, None, None, None, None, None, None, -2.0, 916.0, None, None, None, 2020-01-01 06:00:00, None, 33.13, None
None, -0.278, 89.8, None, None, 50.09, 0.0, 102.9, None, None, None, None, None, None, -2.0, 916.0, None, None, None, 2020-01-01 07:00:00, None, 32.92, None
None, -0.139, 89.9, None, None, 70.35, 0.0, 74.56, None, None, None, None, None, None, -1.0, 917.0, None, None, None, 2020-01-01 08:00:00, None, 33.07, None
None, 0.174, 89.8, None, None, 70.6, 0.0, 166.7, None, None, None, None, None, None, -1.0, 918.0, None, None, None, 2020-01-01 09:00:00, None, 32.95, None
None, 0.483, 89.6, None, None, 63.39, 0.0, 231.5, None, None, None, None, None, None, -1.0, 918.0, None, None, None, 2020-01-01 10:00:00, None, 32.76, None
None, 0.605, 89.6, None, None, 76.79, 0.285, 286.0, None, None, None, None, None, None, -1.0, 919.0, None, None, None, 2020-01-01 11:00:00, None, 32.53, None
None, 0.984, 89.0, None, None, 73.33, 0.092, 11.53, None, None, None, None, None, None, -1.0, 919.0, None, None, None, 2020-01-01 12:00:00, None, 32.15, None
None, 0.959, 89.4, None, None, 49.57, 0.391, 236.8, None, None, None, None, None, None, -1.0, 920.0, None, None, None, 2020-01-01 13:00:00, None, 30.96, None
None, 0.688, 89.3, None, None, 52.77, 0.347, 143.3, None, None, None, None, None, None, -1.0, 920.0, None, None, None, 2020-01-01 14:00:00, None, 31.19, None
None, 0.442, 89.6, None, None, 70.3, 0.981, 187.5, None, None, None, None, None, None, -1.0, 921.0, None, None, None, 2020-01-01 15:00:00, None, 30.98, None
None, 0.217, 89.8, None, None, 63.22, 0.779, 167.5, None, None, None, None, None, None, -1.0, 922.0, None, None, None, 2020-01-01 16:00:00, None, 30.88, None
None, 0.105, 89.8, None, None, 67.56, 0.534, 162.3, None, None, None, None, None, None, -1.0, 922.0, None, None, None, 2020-01-01 17:00:00, None, 30.77, None
None, 0.073, 89.9, None, None, 48.3, 0.477, 166.4, None, None, None, None, None, None, -1.0, 923.0, None, None, None, 2020-01-01 18:00:00, None, 30.71, None
None, -0.02, 89.9, None, None, 63.2, 0.479, 199.0, None, None, None, None, None, None, -1.0, 923.0, None, None, None, 2020-01-01 19:00:00, None, 30.6, None
None, -0.094, 89.9, None, None, 49.7, 0.36, 54.42, None, None, None, None, None, None, -1.0, 923.0, None, None, None, 2020-01-01 20:00:00, None, 30.53, None
