station_observations
pcpn_amt_pst24hrs, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, None, None, -1.7, 95.0, None, None, 552.0, 337.0, None, 2014-01-01 00:00:00, None
None, None, None, None, -2.9, 95.0, None, None, 552.0, 336.0, None, 2014-01-01 01:00:00, None
None, None, None, None, -3.3, 95.0, None, None, 552.0, 336.0, None, 2014-01-01 02:00:00, None
None, None, None, None, -3.4, 95.0, None, None, 552.0, 336.0, None, 2014-01-01 03:00:00, None
None, None, None, None, -2.9, 95.0, None, None, 552.0, 336.0, None, 2014-01-01 04:00:00, None
None, None, None, None, -2.8, 95.0, None, None, 552.0, 336.0, None, 2014-01-01 05:00:00, None
None, None, None, None, -2.9, 95.0, None, None, 552.0, 336.0, None, 2014-01-01 06:00:00, None
None, None, None, None, -3.1, 95.0, None, None, 552.0, 336.0, None, 2014-01-01 07:00:00, None
None, None, None, None, -3.0, 95.0, None, None, 552.0, 336.0, None, 2014-01-01 08:00:00, None
None, None, None, None, -3.0, 95.0, None, None, 552.0, 336.0, None, 2014-01-01 09:00:00, None
None, None, None, None, -3.0, 95.0, None, None, 552.0, 336.0, None, 2014-01-01 10:00:00, None
None, None, None, None, -3.0, 95.0, None, None, 552.0, 336.0, None, 2014-01-01 11:00:00, None
None, None, None, None, -2.8, 95.0, None, None, 552.0, 336.0, None, 2014-01-01 12:00:00, None
None, None, None, None, -2.2, 95.0, None, None, 552.0, 336.0, None, 2014-01-01 13:00:00, None
None, None, None, None, -2.5, 95.0, None, None, 552.0, 336.0, None, 2014-01-01 14:00:00, None
None, None, None, None, -2.7, 95.0, None, None, 552.0, 336.0, None, 2014-01-01 15:00:00, None
None, None, None, None, -2.5, 94.0, None, None, 552.0, 336.0, None, 2014-01-01 16:00:00, None
None, None, None, None, -2.2, 94.0, None, None, 552.0, 337.0, None, 2014-01-01 17:00:00, None
None, None, None, None, -1.9, 94.0, None, None, 552.0, 337.0, None, 2014-01-01 18:00:00, None
