IGNITION_DATE,FIRE_SIZE_HA,LATITUDE,LONGITUDE
2019-04-08,300.0,56.44513333,-121.66286667
2019-04-08,300.0,56.44513333,-121.66286667
2019-04-08,0.2,55.8415,-121.6694
2019-04-08,4.0,56.5787,-120.6912
2019-04-08,1.5,50.7629,-121.1622
2019-04-08,0.1,50.76198333,-121.03741667
2019-04-08,0.2,55.84146667,-121.66936667
2019-04-08,0.1,50.76198333,-121.03741667
2019-04-08,1.5,50.76288333,-121.16215
2019-04-08,4.0,56.57868333,-120.69123333
2019-04-08,0.2,55.76203333,-121.514
2019-04-08,4.0,56.57868333,-120.69123333
2019-04-08,0.2,55.762,-121.514
2019-04-08,0.1,50.762,-121.0374
2019-04-08,0.2,55.76203333,-121.514
2019-04-08,0.2,55.84146667,-121.66936667
2019-04-08,1.5,50.76288333,-121.16215
2019-04-09,91.64,50.30595,-122.7138333
2019-04-09,91.64,50.30595,-122.7138333
2019-04-09,91.64,50.306,-122.7138
2019-04-09,0.009,49.6633,-121.4185
2019-04-09,0.009,48.55026667,-123.48103333
2019-04-09,0.009,48.55026667,-123.48103333
2019-04-09,0.009,48.5503,-123.481
2019-04-09,0.009,49.66333333,-121.41853333
2019-04-09,0.009,52.8778,-122.4746
2019-04-09,0.009,49.66333333,-121.41853333
2019-04-10,0.009,50.9038,-116.372
2019-04-11,0.2,56.02796667,-121.94725
2019-04-11,0.2,56.02796667,-121.94725
2019-04-11,0.2,56.028,-121.9473
2019-04-12,0.6,53.0155333,-122.4916333
2019-04-12,0.6,53.0244,-122.4878333
2019-04-12,14.7,55.19966667,-127.7236
2019-04-12,0.009,53.0155833,-122.4884
2019-04-12,0.009,49.5953,-117.0552
2019-04-12,0.8,53.02595,-122.4894
2019-04-12,0.8,53.026,-122.4894
2019-04-12,0.6,53.0244,-122.4878
2019-04-12,0.6,53.0244,-122.4878333
2019-04-12,14.7,55.19966667,-127.7236
2019-04-12,14.7,55.1997,-127.7236
2019-04-12,0.009,53.0155833,-122.4884
2019-04-12,0.009,53.0156,-122.4884
2019-04-12,0.6,53.0155,-122.4916
2019-04-12,0.8,53.02595,-122.4894
2019-04-12,0.6,53.0155333,-122.4916333
2019-04-13,0.009,55.9126,-120.4817
