wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,snw_dpth,stn_pres
340.0, 94.0, 7.8,0.0, 1.8,6.0, 2.7,0.2, 29.0, 0.0, 4.4,97.0,2020-04-29 00:00:00,18,,,,,,,,,,,,,,,,
341.0, 96.0, 3.7,0.0, 0.6,4.9, 1.2,0.4, 6.0, 0.0, 4.4,98.0,2020-04-29 01:00:00,18,,,,,,,,,,,,,,,,
351.0, 97.0, 6.0,0.0, -0.2,5.9, 0.2,0.6, 340.0, 0.0, 4.4,98.0,2020-04-29 02:00:00,18,,,,,,,,,,,,,,,,
0.0, 98.0, 4.9,0.0, 0.1,5.8, 0.4,1.4, 341.0, 0.0, 4.4,95.0,2020-04-29 03:00:00,18,,,,,,,,,,,,,,,,
354.0, 98.0, 5.9,0.0, 0.3,9.0, 0.6,1.7, 351.0, 0.0, 4.4,93.0,2020-04-29 04:00:00,18,,,,,,,,,,,,,,,,
318.0, 95.0, 5.8,0.0, 0.7,2.4, 1.4,2.3, 0.0, 0.0, 4.4,96.0,2020-04-29 05:00:00,18,,,,,,,,,,,,,,,,
18.0, None, None,0.2, None,4.8, None,5.7, None, None, None,78.0,2020-04-29 06:00:00,18,,,,,,,,,,,,,,,,
167.0, 96.0, 2.4,0.0, 1.7,6.5, 2.3,7.4, 318.0, 0.0, 4.4,70.0,2020-04-29 07:00:00,18,,,,,,,,,,,,,,,,
43.0, 78.0, 4.8,0.0, 2.2,4.1, 5.7,7.3, 18.0, 0.2, 4.6,67.0,2020-04-29 08:00:00,18,,,,,,,,,,,,,,,,
22.0, 70.0, 6.5,0.6, 2.3,12.6, 7.4,5.6, 167.0, 0.0, 4.4,83.0,2020-04-29 09:00:00,18,,,,,,,,,,,,,,,,
64.0, 67.0, 4.1,0.8, 1.6,5.7, 7.3,6.2, 43.0, 0.0, 4.4,87.0,2020-04-29 10:00:00,18,,,,,,,,,,,,,,,,
23.0, 83.0, 12.6,0.6, 2.9,10.2, 5.6,8.0, 22.0, 0.6, 5.0,76.0,2020-04-29 11:00:00,18,,,,,,,,,,,,,,,,
22.0, 87.0, 5.7,1.8, 4.2,14.9, 6.2,5.4, 64.0, 0.8, 5.8,91.0,2020-04-29 12:00:00,18,,,,,,,,,,,,,,,,
176.0, 76.0, 10.2,0.0, 4.0,6.1, 8.0,9.0, 23.0, 0.6, 6.4,81.0,2020-04-29 13:00:00,18,,,,,,,,,,,,,,,,
195.0, 91.0, 14.9,0.0, 4.1,5.7, 5.4,8.4, 22.0, 1.8, 8.2,78.0,2020-04-29 14:00:00,18,,,,,,,,,,,,,,,,
167.0, 81.0, 6.1,0.0, 5.9,2.5, 9.0,9.5, 176.0, 0.0, 8.2,79.0,2020-04-29 15:00:00,18,,,,,,,,,,,,,,,,
50.0, 78.0, 5.7,0.0, 4.8,6.7, 8.4,8.6, 195.0, 0.0, 8.2,75.0,2020-04-29 16:00:00,18,,,,,,,,,,,,,,,,
7.0, 79.0, 2.5,0.0, 6.0,5.8, 9.5,8.1, 167.0, 0.0, 7.8,75.0,2020-04-29 17:00:00,18,,,,,,,,,,,,,,,,
23.0, 75.0, 6.7,0.0, 4.4,8.1, 8.6,7.7, 50.0, 0.0, 6.8,73.0,2020-04-29 18:00:00,18,,,,,,,,,,,,,,,,
19.0, 75.0, 5.8,0.0, 3.9,11.0, 8.1,6.5, 7.0, 0.0, 5.2,74.0,2020-04-29 19:00:00,18,,,,,,,,,,,,,,,,
7.0, 73.0, 8.1,0.0, 3.2,11.1, 7.7,5.9, 23.0, 0.0, 4.2,80.0,2020-04-29 20:00:00,18,,,,,,,,,,,,,,,,
359.0, 74.0, 11.0,0.0, 2.2,6.2, 6.5,4.6, 19.0, 0.0, 4.0,90.0,2020-04-29 21:00:00,18,,,,,,,,,,,,,,,,
234.0, 80.0, 11.1,0.0, 2.7,5.2, 5.9,6.3, 7.0, 0.0, 4.0,80.0,2020-04-29 22:00:00,18,,,,,,,,,,,,,,,,
351.0, 90.0, 6.2,0.0, 3.1,2.2, 4.6,4.8, 359.0, 0.0, 4.0,90.0,2020-04-29 23:00:00,18,,,,,,,,,,,,,,,,
358.0, 80.0, 5.2,0.0, 3.1,2.0, 6.3,4.6, 234.0, 0.0, 4.0,90.0,2020-04-30 00:00:00,18,,,,,,,,,,,,,,,,
309.0, 90.0, 2.2,0.0, 3.3,2.4, 4.8,4.6, 351.0, 0.0, 4.0,91.0,2020-04-30 01:00:00,18,,,,,,,,,,,,,,,,
18.0, 90.0, 2.0,0.0, 3.1,1.9, 4.6,4.3, 358.0, 0.0, 4.0,92.0,2020-04-30 02:00:00,18,,,,,,,,,,,,,,,,
236.0, 91.0, 2.4,0.0, 3.3,4.2, 4.6,5.6, 309.0, 0.0, 4.0,87.0,2020-04-30 03:00:00,18,,,,,,,,,,,,,,,,
140.0, 92.0, 1.9,0.0, 3.1,4.1, 4.3,5.8, 18.0, 0.0, 4.0,86.0,2020-04-30 04:00:00,18,,,,,,,,,,,,,,,,
225.0, 87.0, 4.2,0.0, 3.6,6.3, 5.6,6.7, 236.0, 0.0, 4.0,75.0,2020-04-30 05:00:00,18,,,,,,,,,,,,,,,,
194.0, 86.0, 4.1,0.0, 3.6,5.6, 5.8,6.6, 140.0, 0.0, 4.0,72.0,2020-04-30 06:00:00,18,,,,,,,,,,,,,,,,
164.0, 75.0, 6.3,0.0, 2.6,12.1, 6.7,8.8, 225.0, 0.0, 4.0,61.0,2020-04-30 07:00:00,18,,,,,,,,,,,,,,,,
174.0, 72.0, 5.6,0.0, 1.9,9.9, 6.6,10.9, 194.0, 0.0, 3.8,54.0,2020-04-30 08:00:00,18,,,,,,,,,,,,,,,,
190.0, 61.0, 12.1,0.0, 1.7,6.2, 8.8,10.9, 164.0, 0.0, 3.8,55.0,2020-04-30 09:00:00,18,,,,,,,,,,,,,,,,
329.0, 54.0, 9.9,0.0, 2.0,9.7, 10.9,11.3, 174.0, 0.0, 3.8,50.0,2020-04-30 10:00:00,18,,,,,,,,,,,,,,,,
