station_observations
wind_direction, rel_hum, avg_wnd_spd_10m_pst10mts, precipitation, dwpt_temp, wind_speed, air_temp, temperature, avg_wnd_dir_10m_pst10mts, rnfl_amt_pst1hr, rnfl_amt_pst24hrs, relative_humidity, time
12.0, None, None, 0.0, None, 0.0, None, -5.1, None, None, None, 92.0, 2020-01-01 00:00:00
12.0, None, None, 0.0, None, 0.0, None, -5.1, None, None, None, 92.0, 2020-01-01 01:00:00
12.0, None, None, 0.0, None, 0.0, None, -5.1, None, None, None, 92.0, 2020-01-01 02:00:00
12.0, None, None, 0.0, None, 0.0, None, -5.1, None, None, None, 91.0, 2020-01-01 03:00:00
12.0, None, None, 0.0, None, 0.0, None, -5.1, None, None, None, 91.0, 2020-01-01 04:00:00
12.0, None, None, 0.0, None, 0.0, None, -5.1, None, None, None, 91.0, 2020-01-01 05:00:00
12.0, None, None, 0.0, None, 0.0, None, -5.0, None, None, None, 91.0, 2020-01-01 06:00:00
12.0, None, None, 0.0, None, 0.0, None, -5.0, None, None, None, 91.0, 2020-01-01 07:00:00
12.0, None, None, 0.0, None, 0.0, None, -4.9, None, None, None, 91.0, 2020-01-01 08:00:00
13.0, None, None, 0.0, None, 0.0, None, -4.6, None, None, None, 92.0, 2020-01-01 09:00:00
13.0, None, None, 0.0, None, 0.0, None, -4.2, None, None, None, 91.0, 2020-01-01 10:00:00
13.0, None, None, 0.0, None, 0.0, None, -3.9, None, None, None, 91.0, 2020-01-01 11:00:00
13.0, None, None, 0.0, None, 0.0, None, -3.5, None, None, None, 91.0, 2020-01-01 12:00:00
132.0, None, None, 0.0, None, 0.0, None, -2.9, None, None, None, 93.0, 2020-01-01 13:00:00
136.0, None, None, 0.0, None, 0.0, None, -2.8, None, None, None, 92.0, 2020-01-01 14:00:00
269.0, None, None, 0.0, None, 0.0, None, -2.5, None, None, None, 99.0, 2020-01-01 15:00:00
291.0, None, None, 0.0, None, 0.0, None, -2.3, None, None, None, 100.0, 2020-01-01 16:00:00
43.0, None, None, 0.0, None, 0.0, None, -2.6, None, None, None, 94.0, 2020-01-01 17:00:00
44.0, None, None, 0.0, None, 0.0, None, -2.6, None, None, None, 95.0, 2020-01-01 18:00:00
63.0, None, None, 0.0, None, 0.0, None, -2.6, None, None, None, 95.0, 2020-01-01 19:00:00
100.0, None, None, 0.0, None, 0.0, None, -2.5, None, None, None, 95.0, 2020-01-01 20:00:00
217.0, None, None, 0.0, None, 0.0, None, -2.4, None, None, None, 97.0, 2020-01-01 21:00:00
345.0, None, None, 0.0, None, 14.2, None, -2.5, None, None, None, 93.0, 2020-01-01 22:00:00
248.0, None, None, 0.0, None, 13.5, None, -3.1, None, None, None, 83.0, 2020-01-01 23:00:00
304.0, None, None, 0.0, None, 4.5, None, -3.5, None, None, None, 89.0, 2020-01-02 00:00:00
38.0, None, None, 0.0, None, 6.6, None, -3.8, None, None, None, 89.0, 2020-01-02 01:00:00
262.0, None, None, 0.0, None, 5.6, None, -4.4, None, None, None, 85.0, 2020-01-02 02:00:00
12.0, None, None, 0.0, None, 6.5, None, -4.8, None, None, None, 90.0, 2020-01-02 03:00:00
32.0, None, None, 0.0, None, 6.1, None, -5.2, None, None, None, 90.0, 2020-01-02 04:00:00
73.0, None, None, 0.0, None, 5.6, None, -5.4, None, None, None, 91.0, 2020-01-02 05:00:00
70.0, None, None, 0.0, None, 6.3, None, -5.6, None, None, None, 90.0, 2020-01-02 06:00:00
149.0, None, None, 0.0, None, 2.7, None, -5.8, None, None, None, 89.0, 2020-01-02 07:00:00
344.0, None, None, 0.0, None, 3.2, None, -5.8, None, None, None, 89.0, 2020-01-02 08:00:00
118.0, None, None, 0.0, None, 5.1, None, -5.7, None, None, None, 88.0, 2020-01-02 09:00:00
53.0, None, None, 0.0, None, 6.9, None, -5.6, None, None, None, 87.0, 2020-01-02 10:00:00
27.0, None, None, 0.0, None, 4.4, None, -5.1, None, None, None, 86.0, 2020-01-02 11:00:00
229.0, None, None, 0.0, None, 7.1, None, -4.5, None, None, None, 69.0, 2020-01-02 12:00:00
279.0, None, None, 0.0, None, 2.2, None, -4.8, None, None, None, 86.0, 2020-01-02 13:00:00
69.0, None, None, 0.0, None, 5.3, None, -5.1, None, None, None, 88.0, 2020-01-02 14:00:00
37.0, None, None, 0.0, None, 9.5, None, -5.6, None, None, None, 88.0, 2020-01-02 15:00:00
58.0, None, None, 0.0, None, 8.1, None, -5.9, None, None, None, 90.0, 2020-01-02 16:00:00
51.0, None, None, 0.0, None, 8.4, None, -6.2, None, None, None, 90.0, 2020-01-02 17:00:00
66.0, None, None, 0.0, None, 7.6, None, -6.3, None, None, None, 90.0, 2020-01-02 18:00:00
61.0, None, None, 0.0, None, 6.5, None, -6.4, None, None, None, 90.0, 2020-01-02 19:00:00
93.0, None, None, 0.0, None, 4.6, None, -6.5, None, None, None, 89.0, 2020-01-02 20:00:00
73.0, None, None, 0.0, None, 3.7, None, -6.5, None, None, None, 90.0, 2020-01-02 21:00:00
144.0, None, None, 0.0, None, 1.8, None, -6.5, None, None, None, 92.0, 2020-01-02 22:00:00
83.0, None, None, 0.0, None, 1.1, None, -6.5, None, None, None, 92.0, 2020-01-02 23:00:00
331.0, None, None, 0.0, None, 2.0, None, -6.5, None, None, None, 92.0, 2020-01-03 00:00:00
64.0, None, None, 0.0, None, 4.6, None, -6.4, None, None, None, 92.0, 2020-01-03 01:00:00
46.0, None, None, 0.0, None, 5.9, None, -6.3, None, None, None, 92.0, 2020-01-03 02:00:00
20.0, None, None, 0.0, None, 1.3, None, -6.3, None, None, None, 91.0, 2020-01-03 03:00:00
66.0, None, None, 0.0, None, 1.9, None, -6.3, None, None, None, 91.0, 2020-01-03 04:00:00
24.0, None, None, 0.0, None, 3.4, None, -6.2, None, None, None, 91.0, 2020-01-03 05:00:00
68.0, None, None, 0.0, None, 3.1, None, -6.2, None, None, None, 91.0, 2020-01-03 06:00:00
72.0, None, None, 0.0, None, 2.6, None, -6.1, None, None, None, 91.0, 2020-01-03 07:00:00
58.0, None, None, 0.0, None, 0.5, None, -6.1, None, None, None, 91.0, 2020-01-03 08:00:00
63.0, None, None, 0.0, None, 2.1, None, -6.0, None, None, None, 91.0, 2020-01-03 09:00:00
181.0, None, None, 0.0, None, 1.7, None, -5.8, None, None, None, 91.0, 2020-01-03 10:00:00
34.0, None, None, 0.0, None, 3.6, None, -5.7, None, None, None, 90.0, 2020-01-03 11:00:00
57.0, None, None, 0.0, None, 4.6, None, -5.6, None, None, None, 90.0, 2020-01-03 12:00:00
231.0, None, None, 0.0, None, 3.3, None, -5.4, None, None, None, 90.0, 2020-01-03 13:00:00
79.0, None, None, 0.0, None, 4.3, None, -5.3, None, None, None, 90.0, 2020-01-03 14:00:00
82.0, None, None, 0.0, None, 4.5, None, -5.2, None, None, None, 91.0, 2020-01-03 15:00:00
84.0, None, None, 0.0, None, 4.4, None, -5.1, None, None, None, 91.0, 2020-01-03 16:00:00
21.0, None, None, 0.0, None, 7.4, None, -4.8, None, None, None, 92.0, 2020-01-03 17:00:00
319.0, None, None, 0.0, None, 4.3, None, -4.3, None, None, None, 92.0, 2020-01-03 18:00:00
283.0, None, None, 0.0, None, 8.0, None, -4.0, None, None, None, 93.0, 2020-01-03 19:00:00
286.0, None, None, 0.0, None, 5.8, None, -3.8, None, None, None, 93.0, 2020-01-03 20:00:00
272.0, None, None, 0.0, None, 7.2, None, -3.5, None, None, None, 94.0, 2020-01-03 21:00:00
43.0, None, None, 0.0, None, 7.9, None, -3.3, None, None, None, 94.0, 2020-01-03 22:00:00
47.0, None, None, 0.0, None, 5.6, None, -2.7, None, None, None, 95.0, 2020-01-03 23:00:00
212.0, None, None, 0.0, None, 17.3, None, -2.8, None, None, None, 94.0, 2020-01-04 00:00:00
207.0, None, None, 0.0, None, 9.3, None, -2.6, None, None, None, 94.0, 2020-01-04 01:00:00
231.0, None, None, 0.0, None, 6.1, None, -2.4, None, None, None, 95.0, 2020-01-04 02:00:00
205.0, None, None, 0.0, None, 8.3, None, -2.2, None, None, None, 95.0, 2020-01-04 03:00:00
203.0, None, None, 0.0, None, 18.3, None, -2.2, None, None, None, 95.0, 2020-01-04 04:00:00
194.0, None, None, 0.0, None, 18.6, None, -2.1, None, None, None, 95.0, 2020-01-04 05:00:00
228.0, None, None, 0.0, None, 15.8, None, -2.0, None, None, None, 96.0, 2020-01-04 06:00:00
211.0, None, None, 0.0, None, 29.7, None, -2.0, None, None, None, 96.0, 2020-01-04 07:00:00
210.0, None, None, 0.0, None, 16.3, None, -2.4, None, None, None, 96.0, 2020-01-04 08:00:00
190.0, None, None, 0.0, None, 11.6, None, -2.7, None, None, None, 95.0, 2020-01-04 09:00:00
156.0, None, None, 0.0, None, 4.4, None, -2.8, None, None, None, 96.0, 2020-01-04 10:00:00
234.0, None, None, 0.0, None, 10.5, None, -2.8, None, None, None, 95.0, 2020-01-04 11:00:00
209.0, None, None, 0.0, None, 12.8, None, -2.9, None, None, None, 95.0, 2020-01-04 12:00:00
210.0, None, None, 0.0, None, 3.7, None, -3.0, None, None, None, 95.0, 2020-01-04 13:00:00
276.0, None, None, 0.0, None, 7.8, None, -3.1, None, None, None, 95.0, 2020-01-04 14:00:00
320.0, None, None, 0.0, None, 4.7, None, -3.2, None, None, None, 95.0, 2020-01-04 15:00:00
143.0, None, None, 0.0, None, 2.8, None, -3.3, None, None, None, 95.0, 2020-01-04 16:00:00
165.0, None, None, 0.0, None, 6.9, None, -3.5, None, None, None, 95.0, 2020-01-04 17:00:00
219.0, None, None, 0.0, None, 9.5, None, -3.6, None, None, None, 94.0, 2020-01-04 18:00:00
179.0, None, None, 0.0, None, 4.3, None, -3.7, None, None, None, 95.0, 2020-01-04 19:00:00
220.0, None, None, 0.0, None, 7.2, None, -3.7, None, None, None, 94.0, 2020-01-04 20:00:00
191.0, None, None, 0.0, None, 5.4, None, -3.8, None, None, None, 94.0, 2020-01-04 21:00:00
189.0, None, None, 0.0, None, 8.9, None, -3.8, None, None, None, 94.0, 2020-01-04 22:00:00
181.0, None, None, 0.0, None, 7.5, None, -3.8, None, None, None, 94.0, 2020-01-04 23:00:00
211.0, None, None, 0.0, None, 7.7, None, -3.9, None, None, None, 94.0, 2020-01-05 00:00:00
