station_observations
wind_direction, rel_hum, avg_wnd_spd_10m_pst10mts, precipitation, dwpt_temp, wind_speed, air_temp, temperature, avg_wnd_dir_10m_pst10mts, rnfl_amt_pst1hr, rnfl_amt_pst24hrs, relative_humidity, time
1.0, None, None, 0.0, None, 1.8, None, -1.7, None, None, None, 98.0, 2020-01-01 00:00:00
2.0, None, None, 0.0, None, 0.0, None, -1.7, None, None, None, 98.0, 2020-01-01 01:00:00
2.0, None, None, 0.0, None, 0.0, None, -1.6, None, None, None, 98.0, 2020-01-01 02:00:00
2.0, None, None, 0.0, None, 1.6, None, -1.6, None, None, None, 98.0, 2020-01-01 03:00:00
2.0, None, None, 0.0, None, 0.0, None, -1.4, None, None, None, 98.0, 2020-01-01 04:00:00
2.0, None, None, 0.0, None, 0.0, None, -1.3, None, None, None, 98.0, 2020-01-01 05:00:00
2.0, None, None, 0.0, None, 1.8, None, -1.3, None, None, None, 98.0, 2020-01-01 06:00:00
2.0, None, None, 0.0, None, 0.0, None, -1.4, None, None, None, 98.0, 2020-01-01 07:00:00
2.0, None, None, 0.0, None, 0.0, None, -1.0, None, None, None, 98.0, 2020-01-01 08:00:00
2.0, None, None, 0.0, None, 2.9, None, -0.3, None, None, None, 98.0, 2020-01-01 09:00:00
2.0, None, None, 0.0, None, 2.7, None, 0.1, None, None, None, 97.0, 2020-01-01 10:00:00
287.0, None, None, 0.0, None, 3.5, None, 0.6, None, None, None, 95.0, 2020-01-01 11:00:00
253.0, None, None, 0.0, None, 3.8, None, 0.8, None, None, None, 95.0, 2020-01-01 12:00:00
199.0, None, None, 0.0, None, 2.5, None, 1.2, None, None, None, 94.0, 2020-01-01 13:00:00
273.0, None, None, 0.0, None, 2.4, None, 0.2, None, None, None, 97.0, 2020-01-01 14:00:00
358.0, None, None, 0.0, None, 4.5, None, -0.1, None, None, None, 98.0, 2020-01-01 15:00:00
160.0, None, None, 0.0, None, 2.8, None, -0.2, None, None, None, 99.0, 2020-01-01 16:00:00
146.0, None, None, 0.0, None, 3.0, None, -0.5, None, None, None, 99.0, 2020-01-01 17:00:00
146.0, None, None, 0.0, None, 4.3, None, -0.6, None, None, None, 99.0, 2020-01-01 18:00:00
80.0, None, None, 0.0, None, 5.9, None, -0.2, None, None, None, 99.0, 2020-01-01 19:00:00
97.0, None, None, 0.0, None, 15.1, None, 0.6, None, None, None, 99.0, 2020-01-01 20:00:00
101.0, None, None, 0.0, None, 13.9, None, 1.1, None, None, None, 91.0, 2020-01-01 21:00:00
111.0, None, None, 0.0, None, 16.8, None, 1.4, None, None, None, 90.0, 2020-01-01 22:00:00
117.0, None, None, 0.0, None, 20.9, None, 2.3, None, None, None, 87.0, 2020-01-01 23:00:00
134.0, None, None, 0.0, None, 9.4, None, 1.6, None, None, None, 92.0, 2020-01-02 00:00:00
155.0, None, None, 0.0, None, 6.7, None, 0.9, None, None, None, 90.0, 2020-01-02 01:00:00
104.0, None, None, 0.0, None, 9.9, None, 0.6, None, None, None, 95.0, 2020-01-02 02:00:00
352.0, None, None, 0.0, None, 5.8, None, 0.3, None, None, None, 92.0, 2020-01-02 03:00:00
197.0, None, None, 0.0, None, 2.1, None, -0.4, None, None, None, 91.0, 2020-01-02 04:00:00
62.0, None, None, 0.0, None, 6.5, None, -1.1, None, None, None, 92.0, 2020-01-02 05:00:00
98.0, None, None, 0.0, None, 8.4, None, -1.4, None, None, None, 85.0, 2020-01-02 06:00:00
97.0, None, None, 0.0, None, 4.9, None, -1.7, None, None, None, 85.0, 2020-01-02 07:00:00
82.0, None, None, 0.0, None, 10.6, None, -0.8, None, None, None, 69.0, 2020-01-02 08:00:00
129.0, None, None, 0.0, None, 7.8, None, -0.9, None, None, None, 75.0, 2020-01-02 09:00:00
288.0, None, None, 0.0, None, 4.8, None, 1.7, None, None, None, 61.0, 2020-01-02 10:00:00
254.0, None, None, 0.0, None, 5.7, None, 2.6, None, None, None, 61.0, 2020-01-02 11:00:00
241.0, None, None, 0.0, None, 2.4, None, 1.9, None, None, None, 60.0, 2020-01-02 12:00:00
202.0, None, None, 0.0, None, 2.8, None, 1.3, None, None, None, 70.0, 2020-01-02 13:00:00
132.0, None, None, 0.0, None, 1.6, None, 0.1, None, None, None, 78.0, 2020-01-02 14:00:00
358.0, None, None, 0.0, None, 3.7, None, -1.5, None, None, None, 77.0, 2020-01-02 15:00:00
133.0, None, None, 0.0, None, 1.9, None, -2.0, None, None, None, 88.0, 2020-01-02 16:00:00
81.0, None, None, 0.0, None, 3.0, None, -2.2, None, None, None, 89.0, 2020-01-02 17:00:00
127.0, None, None, 0.0, None, 3.6, None, -2.4, None, None, None, 86.0, 2020-01-02 18:00:00
130.0, None, None, 0.0, None, 3.5, None, -2.2, None, None, None, 89.0, 2020-01-02 19:00:00
226.0, None, None, 0.0, None, 1.9, None, -2.5, None, None, None, 95.0, 2020-01-02 20:00:00
209.0, None, None, 0.0, None, 3.1, None, -2.5, None, None, None, 97.0, 2020-01-02 21:00:00
275.0, None, None, 0.0, None, 2.6, None, -2.6, None, None, None, 97.0, 2020-01-02 22:00:00
194.0, None, None, 0.0, None, 0.0, None, -2.5, None, None, None, 96.0, 2020-01-02 23:00:00
308.0, None, None, 0.0, None, 1.9, None, -2.6, None, None, None, 97.0, 2020-01-03 00:00:00
185.0, None, None, 0.0, None, 1.7, None, -2.6, None, None, None, 96.0, 2020-01-03 01:00:00
69.0, None, None, 0.0, None, 2.2, None, -2.5, None, None, None, 97.0, 2020-01-03 02:00:00
2.0, None, None, 0.0, None, 1.9, None, -2.1, None, None, None, 97.0, 2020-01-03 03:00:00
2.0, None, None, 0.0, None, 0.0, None, -2.0, None, None, None, 98.0, 2020-01-03 04:00:00
