station_observations
wind_direction, rel_hum, avg_wnd_spd_10m_pst10mts, precipitation, dwpt_temp, wind_speed, air_temp, temperature, avg_wnd_dir_10m_pst10mts, rnfl_amt_pst1hr, rnfl_amt_pst24hrs, relative_humidity, time
6.0, None, None, 0.0, None, 0.0, None, -4.1, None, None, None, 94.0, 2020-01-01 00:00:00
6.0, None, None, 0.0, None, 0.0, None, -4.1, None, None, None, 94.0, 2020-01-01 01:00:00
7.0, None, None, 0.0, None, 0.0, None, -4.0, None, None, None, 94.0, 2020-01-01 02:00:00
7.0, None, None, 0.0, None, 0.0, None, -3.9, None, None, None, 94.0, 2020-01-01 03:00:00
7.0, None, None, 0.0, None, 0.0, None, -3.8, None, None, None, 94.0, 2020-01-01 04:00:00
7.0, None, None, 0.0, None, 0.0, None, -3.7, None, None, None, 94.0, 2020-01-01 05:00:00
8.0, None, None, 0.0, None, 0.0, None, -3.9, None, None, None, 94.0, 2020-01-01 06:00:00
8.0, None, None, 0.0, None, 0.0, None, -3.8, None, None, None, 94.0, 2020-01-01 07:00:00
79.0, None, None, 0.0, None, 0.0, None, -2.9, None, None, None, 92.0, 2020-01-01 08:00:00
160.0, None, None, 0.0, None, 0.0, None, -2.3, None, None, None, 91.0, 2020-01-01 09:00:00
290.0, None, None, 0.0, None, 1.6, None, -0.8, None, None, None, 87.0, 2020-01-01 10:00:00
230.0, None, None, 0.0, None, 1.6, None, 1.3, None, None, None, 83.0, 2020-01-01 11:00:00
214.0, None, None, 0.0, None, 0.0, None, 1.3, None, None, None, 82.0, 2020-01-01 12:00:00
249.0, None, None, 0.0, None, 1.6, None, -0.6, None, None, None, 89.0, 2020-01-01 13:00:00
332.0, None, None, 0.0, None, 8.7, None, -0.8, None, None, None, 93.0, 2020-01-01 14:00:00
311.0, None, None, 0.0, None, 9.9, None, -1.0, None, None, None, 95.0, 2020-01-01 15:00:00
1.0, None, None, 0.0, None, 2.2, None, -1.7, None, None, None, 95.0, 2020-01-01 16:00:00
119.0, None, None, 0.0, None, 2.8, None, -2.2, None, None, None, 97.0, 2020-01-01 17:00:00
163.0, None, None, 0.0, None, 1.8, None, -2.2, None, None, None, 97.0, 2020-01-01 18:00:00
144.0, None, None, 0.0, None, 1.6, None, -2.3, None, None, None, 97.0, 2020-01-01 19:00:00
