station_observations
wind_direction, rel_hum, avg_wnd_spd_10m_pst10mts, precipitation, dwpt_temp, wind_speed, air_temp, temperature, avg_wnd_dir_10m_pst10mts, rnfl_amt_pst1hr, rnfl_amt_pst24hrs, relative_humidity, time
355.0, None, None, 0.0, None, 0.8, None, -0.2, None, None, None, 99.0, 2020-01-01 00:00:00
355.0, None, None, 0.0, None, 0.0, None, -0.4, None, None, None, 99.0, 2020-01-01 01:00:00
355.0, None, None, 0.0, None, 0.0, None, -0.3, None, None, None, 99.0, 2020-01-01 02:00:00
355.0, None, None, 0.0, None, 0.0, None, -0.3, None, None, None, 99.0, 2020-01-01 03:00:00
355.0, None, None, 0.0, None, 0.1, None, -0.3, None, None, None, 99.0, 2020-01-01 04:00:00
355.0, None, None, 0.0, None, 1.7, None, -0.2, None, None, None, 99.0, 2020-01-01 05:00:00
285.0, None, None, 0.0, None, 4.2, None, 0.0, None, None, None, 99.0, 2020-01-01 06:00:00
256.0, None, None, 0.0, None, 7.9, None, 0.3, None, None, None, 95.0, 2020-01-01 07:00:00
239.0, None, None, 0.0, None, 6.5, None, 0.4, None, None, None, 94.0, 2020-01-01 08:00:00
217.0, None, None, 0.0, None, 5.5, None, 0.7, None, None, None, 94.0, 2020-01-01 09:00:00
218.0, None, None, 0.0, None, 11.8, None, 1.1, None, None, None, 91.0, 2020-01-01 10:00:00
215.0, None, None, 0.0, None, 15.2, None, 1.8, None, None, None, 84.0, 2020-01-01 11:00:00
224.0, None, None, 2.8, None, 13.8, None, 2.4, None, None, None, 82.0, 2020-01-01 12:00:00
224.0, None, None, 2.6, None, 15.9, None, 0.9, None, None, None, 83.0, 2020-01-01 13:00:00
237.0, None, None, 0.6, None, 13.5, None, -0.1, None, None, None, 68.0, 2020-01-01 14:00:00
228.0, None, None, 0.2, None, 12.0, None, -1.5, None, None, None, 73.0, 2020-01-01 15:00:00
237.0, None, None, 0.0, None, 13.3, None, -2.9, None, None, None, 85.0, 2020-01-01 16:00:00
249.0, None, None, 0.0, None, 8.4, None, -3.6, None, None, None, 80.0, 2020-01-01 17:00:00
251.0, None, None, 0.0, None, 8.7, None, -4.0, None, None, None, 80.0, 2020-01-01 18:00:00
223.0, None, None, 0.0, None, 10.9, None, -4.5, None, None, None, 79.0, 2020-01-01 19:00:00
239.0, None, None, 0.0, None, 9.2, None, -4.9, None, None, None, 86.0, 2020-01-01 20:00:00
224.0, None, None, 0.0, None, 9.6, None, -5.9, None, None, None, 80.0, 2020-01-01 21:00:00
247.0, None, None, 0.0, None, 9.0, None, -6.5, None, None, None, 75.0, 2020-01-01 22:00:00
255.0, None, None, 0.0, None, 10.5, None, -6.7, None, None, None, 76.0, 2020-01-01 23:00:00
241.0, None, None, 0.0, None, 8.9, None, -7.1, None, None, None, 75.0, 2020-01-02 00:00:00
223.0, None, None, 0.0, None, 10.6, None, -7.2, None, None, None, 76.0, 2020-01-02 01:00:00
223.0, None, None, 0.0, None, 10.2, None, -7.4, None, None, None, 73.0, 2020-01-02 02:00:00
228.0, None, None, 0.0, None, 7.6, None, -8.6, None, None, None, 78.0, 2020-01-02 03:00:00
215.0, None, None, 0.0, None, 9.3, None, -8.7, None, None, None, 78.0, 2020-01-02 04:00:00
225.0, None, None, 0.0, None, 7.4, None, -8.8, None, None, None, 78.0, 2020-01-02 05:00:00
236.0, None, None, 0.0, None, 10.1, None, -8.1, None, None, None, 75.0, 2020-01-02 06:00:00
197.0, None, None, 0.0, None, 5.3, None, -9.1, None, None, None, 80.0, 2020-01-02 07:00:00
203.0, None, None, 0.0, None, 5.5, None, -9.5, None, None, None, 80.0, 2020-01-02 08:00:00
191.0, None, None, 0.0, None, 5.5, None, -7.8, None, None, None, 77.0, 2020-01-02 09:00:00
156.0, None, None, 0.0, None, 3.8, None, -6.2, None, None, None, 72.0, 2020-01-02 10:00:00
