station_observations
wind_direction, rel_hum, avg_wnd_spd_10m_pst10mts, precipitation, dwpt_temp, wind_speed, air_temp, temperature, avg_wnd_dir_10m_pst10mts, rnfl_amt_pst1hr, rnfl_amt_pst24hrs, relative_humidity, time
168.0, None, None, 0.0, None, 5.6, None, -0.2, None, None, None, 98.0, 2020-01-01 00:00:00
171.0, None, None, 0.0, None, 7.6, None, 0.0, None, None, None, 98.0, 2020-01-01 01:00:00
174.0, None, None, 0.0, None, 10.8, None, 0.1, None, None, None, 98.0, 2020-01-01 02:00:00
181.0, None, None, 0.0, None, 11.7, None, 0.3, None, None, None, 97.0, 2020-01-01 03:00:00
176.0, None, None, 0.0, None, 10.5, None, 0.4, None, None, None, 96.0, 2020-01-01 04:00:00
166.0, None, None, 0.0, None, 10.5, None, 0.3, None, None, None, 97.0, 2020-01-01 05:00:00
161.0, None, None, 0.0, None, 10.9, None, 0.2, None, None, None, 96.0, 2020-01-01 06:00:00
152.0, None, None, 0.0, None, 13.5, None, 0.2, None, None, None, 96.0, 2020-01-01 07:00:00
131.0, None, None, 0.0, None, 4.3, None, 0.5, None, None, None, 95.0, 2020-01-01 08:00:00
86.0, None, None, 0.0, None, 1.9, None, 0.6, None, None, None, 95.0, 2020-01-01 09:00:00
185.0, None, None, 0.0, None, 2.4, None, 1.3, None, None, None, 93.0, 2020-01-01 10:00:00
350.0, None, None, 0.0, None, 3.9, None, 1.8, None, None, None, 85.0, 2020-01-01 11:00:00
189.0, None, None, 0.0, None, 7.9, None, 1.2, None, None, None, 80.0, 2020-01-01 12:00:00
85.0, None, None, 0.0, None, 3.4, None, 2.5, None, None, None, 89.0, 2020-01-01 13:00:00
177.0, None, None, 2.8, None, 3.6, None, 2.1, None, None, None, 86.0, 2020-01-01 14:00:00
357.0, None, None, 0.2, None, 5.5, None, 0.3, None, None, None, 89.0, 2020-01-01 15:00:00
343.0, None, None, 1.0, None, 4.3, None, 0.1, None, None, None, 87.0, 2020-01-01 16:00:00
339.0, None, None, 0.4, None, 6.7, None, -0.2, None, None, None, 83.0, 2020-01-01 17:00:00
177.0, None, None, 0.2, None, 5.5, None, -0.6, None, None, None, 84.0, 2020-01-01 18:00:00
188.0, None, None, 0.2, None, 7.4, None, -1.3, None, None, None, 77.0, 2020-01-01 19:00:00
152.0, None, None, 0.0, None, 7.0, None, -1.2, None, None, None, 87.0, 2020-01-01 20:00:00
173.0, None, None, 0.0, None, 10.6, None, -1.1, None, None, None, 77.0, 2020-01-01 21:00:00
188.0, None, None, 0.0, None, 13.9, None, -0.1, None, None, None, 69.0, 2020-01-01 22:00:00
194.0, None, None, 0.0, None, 13.4, None, -0.8, None, None, None, 77.0, 2020-01-01 23:00:00
234.0, None, None, 0.0, None, 6.7, None, -1.4, None, None, None, 76.0, 2020-01-02 00:00:00
329.0, None, None, 0.0, None, 12.5, None, -2.3, None, None, None, 94.0, 2020-01-02 01:00:00
8.0, None, None, 0.0, None, 11.5, None, -4.5, None, None, None, 82.0, 2020-01-02 02:00:00
359.0, None, None, 0.0, None, 21.1, None, -5.1, None, None, None, 70.0, 2020-01-02 03:00:00
349.0, None, None, 0.0, None, 7.2, None, -5.8, None, None, None, 81.0, 2020-01-02 04:00:00
355.0, None, None, 0.0, None, 10.8, None, -6.0, None, None, None, 78.0, 2020-01-02 05:00:00
14.0, None, None, 0.0, None, 8.4, None, -6.4, None, None, None, 75.0, 2020-01-02 06:00:00
20.0, None, None, 0.0, None, 6.3, None, -6.7, None, None, None, 78.0, 2020-01-02 07:00:00
16.0, None, None, 0.0, None, 8.8, None, -6.0, None, None, None, 77.0, 2020-01-02 08:00:00
24.0, None, None, 0.0, None, 9.2, None, -5.5, None, None, None, 73.0, 2020-01-02 09:00:00
7.0, None, None, 0.0, None, 9.6, None, -4.9, None, None, None, 70.0, 2020-01-02 10:00:00
32.0, None, None, 0.0, None, 8.5, None, -5.2, None, None, None, 70.0, 2020-01-02 11:00:00
61.0, None, None, 0.0, None, 10.4, None, -4.7, None, None, None, 67.0, 2020-01-02 12:00:00
123.0, None, None, 0.0, None, 4.6, None, -4.8, None, None, None, 73.0, 2020-01-02 13:00:00
49.0, None, None, 0.0, None, 4.1, None, -4.8, None, None, None, 72.0, 2020-01-02 14:00:00
87.0, None, None, 0.0, None, 4.1, None, -6.5, None, None, None, 85.0, 2020-01-02 15:00:00
135.0, None, None, 0.0, None, 8.0, None, -6.4, None, None, None, 73.0, 2020-01-02 16:00:00
160.0, None, None, 0.0, None, 5.3, None, -6.6, None, None, None, 82.0, 2020-01-02 17:00:00
162.0, None, None, 0.0, None, 6.8, None, -6.6, None, None, None, 89.0, 2020-01-02 18:00:00
198.0, None, None, 0.0, None, 7.6, None, -6.1, None, None, None, 88.0, 2020-01-02 19:00:00
