station_observations
wind_direction, rel_hum, avg_wnd_spd_10m_pst10mts, precipitation, dwpt_temp, wind_speed, air_temp, temperature, avg_wnd_dir_10m_pst10mts, rnfl_amt_pst1hr, rnfl_amt_pst24hrs, relative_humidity, time, snw_dpth
187.0, None, None, 0.4, None, 0.0, None, 7.5, None, None, None, 100.0, 2020-01-01 00:00:00, None
201.0, None, None, 0.6, None, 0.0, None, 7.3, None, None, None, 100.0, 2020-01-01 01:00:00, None
162.0, None, None, 0.6, None, 1.6, None, 6.9, None, None, None, 100.0, 2020-01-01 02:00:00, None
59.0, None, None, 0.0, None, 0.0, None, 6.4, None, None, None, 100.0, 2020-01-01 03:00:00, None
73.0, None, None, 0.6, None, 2.4, None, 6.4, None, None, None, 100.0, 2020-01-01 04:00:00, None
296.0, None, None, 0.6, None, 0.0, None, 6.4, None, None, None, 100.0, 2020-01-01 05:00:00, None
152.0, None, None, 0.8, None, 1.7, None, 6.3, None, None, None, 100.0, 2020-01-01 06:00:00, None
106.0, None, None, 0.2, None, 1.6, None, 6.1, None, None, None, 100.0, 2020-01-01 07:00:00, None
121.0, None, None, 0.0, None, 0.0, None, 6.1, None, None, None, 100.0, 2020-01-01 08:00:00, None
27.0, None, None, 0.2, None, 1.8, None, 6.7, None, None, None, 100.0, 2020-01-01 09:00:00, None
63.0, None, None, 1.4, None, 0.0, None, 6.9, None, None, None, 100.0, 2020-01-01 10:00:00, None
97.0, None, None, 0.4, None, 1.6, None, 7.5, None, None, None, 100.0, 2020-01-01 11:00:00, None
165.0, None, None, 2.8, None, 2.1, None, 5.5, None, None, None, 99.0, 2020-01-01 12:00:00, None
149.0, None, None, 0.0, None, 3.0, None, 6.4, None, None, None, 97.0, 2020-01-01 13:00:00, None
212.0, None, None, 0.8, None, 1.7, None, 5.5, None, None, None, 98.0, 2020-01-01 14:00:00, None
52.0, None, None, 0.6, None, 1.8, None, 3.9, None, None, None, 98.0, 2020-01-01 15:00:00, None
171.0, None, None, 0.0, None, 1.6, None, 2.8, None, None, None, 99.0, 2020-01-01 16:00:00, None
202.0, None, None, 0.2, None, 0.0, None, 1.6, None, None, None, 100.0, 2020-01-01 17:00:00, None
289.0, None, None, 0.0, None, 1.6, None, 1.9, None, None, None, 100.0, 2020-01-01 18:00:00, None
254.0, None, None, 0.0, None, 1.6, None, 1.8, None, None, None, 100.0, 2020-01-01 19:00:00, None
25.0, None, None, 0.0, None, 0.0, None, 1.2, None, None, None, 100.0, 2020-01-01 20:00:00, None
136.0, None, None, 0.0, None, 0.0, None, 0.9, None, None, None, 100.0, 2020-01-01 21:00:00, None
23.0, None, None, 0.0, None, 0.0, None, 0.8, None, None, None, 100.0, 2020-01-01 22:00:00, None
95.0, None, None, 0.0, None, 2.1, None, 0.2, None, None, None, 100.0, 2020-01-01 23:00:00, None
81.0, None, None, 0.0, None, 0.0, None, -0.3, None, None, None, 100.0, 2020-01-02 00:00:00, None
72.0, None, None, 0.0, None, 0.0, None, -0.4, None, None, None, 100.0, 2020-01-02 01:00:00, None
103.0, None, None, 0.0, None, 0.0, None, -0.1, None, None, None, 100.0, 2020-01-02 02:00:00, None
106.0, None, None, 0.0, None, 0.0, None, 0.0, None, None, None, 100.0, 2020-01-02 03:00:00, None
45.0, None, None, 0.0, None, 0.0, None, 0.1, None, None, None, 100.0, 2020-01-02 04:00:00, None
35.0, None, None, 0.0, None, 1.6, None, 0.2, None, None, None, 100.0, 2020-01-02 05:00:00, None
158.0, None, None, 0.0, None, 0.0, None, 0.2, None, None, None, 100.0, 2020-01-02 06:00:00, None
72.0, None, None, 0.0, None, 0.0, None, 0.3, None, None, None, 100.0, 2020-01-02 07:00:00, None
89.0, None, None, 0.0, None, 6.3, None, 0.6, None, None, None, 100.0, 2020-01-02 08:00:00, None
110.0, None, None, 0.0, None, 7.0, None, 1.3, None, None, None, 100.0, 2020-01-02 09:00:00, None
78.0, None, None, 0.4, None, 6.0, None, 1.2, None, None, None, 100.0, 2020-01-02 10:00:00, None
88.0, None, None, 1.2, None, 5.8, None, 0.7, None, None, None, 100.0, 2020-01-02 11:00:00, None
86.0, None, None, 0.8, None, 6.8, None, 0.5, None, None, None, 100.0, 2020-01-02 12:00:00, None
95.0, None, None, 1.4, None, 9.3, None, 0.6, None, None, None, 100.0, 2020-01-02 13:00:00, None
98.0, None, None, 1.6, None, 8.8, None, 0.6, None, None, None, 100.0, 2020-01-02 14:00:00, None
96.0, None, None, 1.2, None, 10.2, None, 0.6, None, None, None, 100.0, 2020-01-02 15:00:00, None
89.0, None, None, 1.6, None, 10.6, None, 0.8, None, None, None, 99.0, 2020-01-02 16:00:00, None
79.0, None, None, 1.8, None, 10.0, None, 1.0, None, None, None, 99.0, 2020-01-02 17:00:00, None
79.0, None, None, 1.8, None, 10.5, None, 1.6, None, None, None, 98.0, 2020-01-02 18:00:00, None
95.0, None, None, 1.6, None, 13.1, None, 2.0, None, None, None, 98.0, 2020-01-02 19:00:00, None
103.0, None, None, 1.0, None, 10.3, None, 2.2, None, None, None, 98.0, 2020-01-02 20:00:00, None
122.0, None, None, 1.2, None, 9.4, None, 2.6, None, None, None, 99.0, 2020-01-02 21:00:00, None
143.0, None, None, 0.6, None, 6.2, None, 3.0, None, None, None, 100.0, 2020-01-02 22:00:00, None
189.0, None, None, 1.2, None, 3.5, None, 3.8, None, None, None, 100.0, 2020-01-02 23:00:00, None
189.0, None, None, 2.0, None, 4.3, None, 3.8, None, None, None, 99.0, 2020-01-03 00:00:00, None
87.0, None, None, 2.4, None, 5.7, None, 4.2, None, None, None, 99.0, 2020-01-03 01:00:00, None
130.0, None, None, 2.0, None, 6.1, None, 5.3, None, None, None, 100.0, 2020-01-03 02:00:00, None
108.0, None, None, 1.8, None, 5.5, None, 6.1, None, None, None, 100.0, 2020-01-03 03:00:00, None
101.0, None, None, 5.0, None, 6.7, None, 7.5, None, None, None, 100.0, 2020-01-03 04:00:00, None
103.0, None, None, 4.8, None, 6.6, None, 8.1, None, None, None, 100.0, 2020-01-03 05:00:00, None
80.0, None, None, 4.8, None, 8.1, None, 8.5, None, None, None, 100.0, 2020-01-03 06:00:00, None
76.0, None, None, 5.8, None, 6.5, None, 8.9, None, None, None, 99.0, 2020-01-03 07:00:00, None
91.0, None, None, 5.8, None, 7.9, None, 9.3, None, None, None, 99.0, 2020-01-03 08:00:00, None
99.0, None, None, 4.8, None, 9.8, None, 9.5, None, None, None, 98.0, 2020-01-03 09:00:00, None
86.0, None, None, 1.2, None, 9.8, None, 9.4, None, None, None, 97.0, 2020-01-03 10:00:00, None
83.0, None, None, 2.6, None, 8.3, None, 9.1, None, None, None, 98.0, 2020-01-03 11:00:00, None
93.0, None, None, 4.2, None, 10.2, None, 9.1, None, None, None, 99.0, 2020-01-03 12:00:00, None
81.0, None, None, 4.2, None, 12.4, None, 9.3, None, None, None, 98.0, 2020-01-03 13:00:00, None
104.0, None, None, 4.2, None, 7.5, None, 9.3, None, None, None, 97.0, 2020-01-03 14:00:00, None
148.0, None, None, 3.8, None, 9.3, None, 9.0, None, None, None, 93.0, 2020-01-03 15:00:00, None
144.0, None, None, 3.6, None, 7.0, None, 8.1, None, None, None, 96.0, 2020-01-03 16:00:00, None
320.0, None, None, 0.4, None, 4.9, None, 7.5, None, None, None, 99.0, 2020-01-03 17:00:00, None
330.0, None, None, 0.6, None, 7.4, None, 5.7, None, None, None, 90.0, 2020-01-03 18:00:00, None
95.0, None, None, 0.0, None, 1.6, None, 4.8, None, None, None, 99.0, 2020-01-03 19:00:00, None
12.0, None, None, 0.2, None, 3.7, None, 4.7, None, None, None, 100.0, 2020-01-03 20:00:00, None
