station_observations
wind_direction, rel_hum, avg_wnd_spd_10m_pst10mts, precipitation, dwpt_temp, wind_speed, air_temp, temperature, avg_wnd_dir_10m_pst10mts, rnfl_amt_pst1hr, rnfl_amt_pst24hrs, relative_humidity, time
1.0, None, None, 0.0, None, 1.6, None, -2.2, None, None, None, 94.0, 2020-01-01 00:00:00
1.0, None, None, 0.0, None, 3.8, None, -2.0, None, None, None, 94.0, 2020-01-01 01:00:00
1.0, None, None, 0.0, None, 2.7, None, -1.8, None, None, None, 94.0, 2020-01-01 02:00:00
1.0, None, None, 0.0, None, 3.3, None, -0.5, None, None, None, 95.0, 2020-01-01 03:00:00
1.0, None, None, 0.0, None, 2.8, None, -0.1, None, None, None, 95.0, 2020-01-01 04:00:00
1.0, None, None, 0.0, None, 6.7, None, 0.7, None, None, None, 95.0, 2020-01-01 05:00:00
212.0, None, None, 0.0, None, 7.3, None, 0.7, None, None, None, 94.0, 2020-01-01 06:00:00
42.0, None, None, 0.0, None, 3.8, None, 0.2, None, None, None, 95.0, 2020-01-01 07:00:00
29.0, None, None, 0.0, None, 3.6, None, 0.2, None, None, None, 96.0, 2020-01-01 08:00:00
172.0, None, None, 0.0, None, 4.8, None, 0.9, None, None, None, 95.0, 2020-01-01 09:00:00
107.0, None, None, 0.0, None, 1.9, None, 2.0, None, None, None, 92.0, 2020-01-01 10:00:00
165.0, None, None, 0.0, None, 7.8, None, 2.1, None, None, None, 90.0, 2020-01-01 11:00:00
200.0, None, None, 4.6, None, 6.0, None, 2.0, None, None, None, 92.0, 2020-01-01 12:00:00
178.0, None, None, 3.8, None, 4.2, None, 3.5, None, None, None, 88.0, 2020-01-01 13:00:00
309.0, None, None, 2.8, None, 4.1, None, 2.1, None, None, None, 93.0, 2020-01-01 14:00:00
300.0, None, None, 1.6, None, 2.5, None, 1.2, None, None, None, 95.0, 2020-01-01 15:00:00
28.0, None, None, 0.6, None, 4.4, None, 0.4, None, None, None, 96.0, 2020-01-01 16:00:00
154.0, None, None, 0.4, None, 4.8, None, 0.2, None, None, None, 96.0, 2020-01-01 17:00:00
339.0, None, None, 0.2, None, 2.2, None, -0.2, None, None, None, 96.0, 2020-01-01 18:00:00
215.0, None, None, 0.2, None, 6.2, None, -0.4, None, None, None, 96.0, 2020-01-01 19:00:00
190.0, None, None, 0.0, None, 3.7, None, -0.4, None, None, None, 96.0, 2020-01-01 20:00:00
155.0, None, None, 0.0, None, 5.4, None, -0.5, None, None, None, 96.0, 2020-01-01 21:00:00
217.0, None, None, 0.0, None, 6.2, None, -0.5, None, None, None, 96.0, 2020-01-01 22:00:00
161.0, None, None, 0.0, None, 10.0, None, -0.3, None, None, None, 96.0, 2020-01-01 23:00:00
201.0, None, None, 0.0, None, 10.7, None, -0.5, None, None, None, 96.0, 2020-01-02 00:00:00
182.0, None, None, 0.0, None, 8.9, None, -0.4, None, None, None, 96.0, 2020-01-02 01:00:00
35.0, None, None, 0.0, None, 10.6, None, -0.6, None, None, None, 96.0, 2020-01-02 02:00:00
90.0, None, None, 0.0, None, 2.9, None, -0.9, None, None, None, 85.0, 2020-01-02 03:00:00
10.0, None, None, 0.0, None, 6.1, None, -1.7, None, None, None, 90.0, 2020-01-02 04:00:00
357.0, None, None, 0.0, None, 4.1, None, -1.9, None, None, None, 90.0, 2020-01-02 05:00:00
342.0, None, None, 0.0, None, 5.0, None, -2.2, None, None, None, 89.0, 2020-01-02 06:00:00
126.0, None, None, 0.0, None, 4.5, None, -2.6, None, None, None, 91.0, 2020-01-02 07:00:00
3.0, None, None, 0.0, None, 5.2, None, -2.4, None, None, None, 92.0, 2020-01-02 08:00:00
41.0, None, None, 0.0, None, 5.6, None, -1.9, None, None, None, 90.0, 2020-01-02 09:00:00
7.0, None, None, 0.0, None, 4.6, None, -1.1, None, None, None, 87.0, 2020-01-02 10:00:00
33.0, None, None, 0.0, None, 3.8, None, -0.2, None, None, None, 75.0, 2020-01-02 11:00:00
15.0, None, None, 0.6, None, 6.9, None, -0.3, None, None, None, 76.0, 2020-01-02 12:00:00
3.0, None, None, 0.2, None, 7.6, None, 0.3, None, None, None, 73.0, 2020-01-02 13:00:00
12.0, None, None, 0.2, None, 5.6, None, -0.4, None, None, None, 78.0, 2020-01-02 14:00:00
16.0, None, None, 0.0, None, 6.2, None, -1.5, None, None, None, 81.0, 2020-01-02 15:00:00
4.0, None, None, 0.0, None, 6.1, None, -2.1, None, None, None, 86.0, 2020-01-02 16:00:00
28.0, None, None, 0.0, None, 6.4, None, -2.3, None, None, None, 89.0, 2020-01-02 17:00:00
19.0, None, None, 0.0, None, 4.4, None, -2.5, None, None, None, 92.0, 2020-01-02 18:00:00
29.0, None, None, 0.0, None, 3.3, None, -2.6, None, None, None, 93.0, 2020-01-02 19:00:00
37.0, None, None, 0.0, None, 1.8, None, -2.7, None, None, None, 94.0, 2020-01-02 20:00:00
355.0, None, None, 0.0, None, 1.6, None, -2.7, None, None, None, 94.0, 2020-01-02 21:00:00
186.0, None, None, 0.0, None, 0.0, None, -2.6, None, None, None, 94.0, 2020-01-02 22:00:00
357.0, None, None, 0.0, None, 2.0, None, -2.1, None, None, None, 95.0, 2020-01-02 23:00:00
268.0, None, None, 0.0, None, 1.8, None, -1.8, None, None, None, 95.0, 2020-01-03 00:00:00
118.0, None, None, 0.0, None, 1.7, None, -1.7, None, None, None, 95.0, 2020-01-03 01:00:00
181.0, None, None, 0.0, None, 4.6, None, -1.5, None, None, None, 95.0, 2020-01-03 02:00:00
196.0, None, None, 0.0, None, 2.6, None, -1.5, None, None, None, 95.0, 2020-01-03 03:00:00
159.0, None, None, 0.0, None, 2.0, None, -1.4, None, None, None, 95.0, 2020-01-03 04:00:00
80.0, None, None, 0.0, None, 0.0, None, -1.5, None, None, None, 95.0, 2020-01-03 05:00:00
35.0, None, None, 0.0, None, 2.6, None, -1.5, None, None, None, 95.0, 2020-01-03 06:00:00
330.0, None, None, 0.0, None, 0.0, None, -1.5, None, None, None, 95.0, 2020-01-03 07:00:00
205.0, None, None, 0.0, None, 0.0, None, -1.4, None, None, None, 95.0, 2020-01-03 08:00:00
150.0, None, None, 0.0, None, 2.5, None, -0.9, None, None, None, 95.0, 2020-01-03 09:00:00
96.0, None, None, 0.0, None, 0.0, None, 0.1, None, None, None, 93.0, 2020-01-03 10:00:00
190.0, None, None, 0.0, None, 1.9, None, 0.0, None, None, None, 93.0, 2020-01-03 11:00:00
28.0, None, None, 0.0, None, 3.9, None, 0.0, None, None, None, 94.0, 2020-01-03 12:00:00
24.0, None, None, 0.0, None, 3.9, None, 0.4, None, None, None, 94.0, 2020-01-03 13:00:00
155.0, None, None, 0.2, None, 0.0, None, 0.5, None, None, None, 94.0, 2020-01-03 14:00:00
216.0, None, None, 0.0, None, 2.5, None, 0.0, None, None, None, 95.0, 2020-01-03 15:00:00
328.0, None, None, 0.0, None, 3.2, None, -0.2, None, None, None, 95.0, 2020-01-03 16:00:00
28.0, None, None, 0.0, None, 3.1, None, -0.4, None, None, None, 95.0, 2020-01-03 17:00:00
34.0, None, None, 0.0, None, 3.0, None, -0.8, None, None, None, 96.0, 2020-01-03 18:00:00
47.0, None, None, 0.0, None, 4.1, None, -1.0, None, None, None, 96.0, 2020-01-03 19:00:00
329.0, None, None, 0.0, None, 0.0, None, -1.2, None, None, None, 96.0, 2020-01-03 20:00:00
17.0, None, None, 0.0, None, 4.5, None, -1.4, None, None, None, 96.0, 2020-01-03 21:00:00
