station_observations
wind_speed, temperature, wind_direction, relative_humidity, time, precipitation
0.0, -4.1, 244.0, 95.0, 2020-01-01 00:00:00, 0.0
0.0, -4.1, 246.0, 95.0, 2020-01-01 01:00:00, 0.0
0.0, -4.2, 250.0, 95.0, 2020-01-01 02:00:00, 0.0
0.0, -4.2, 250.0, 95.0, 2020-01-01 03:00:00, 0.0
0.0, -4.3, 250.0, 95.0, 2020-01-01 04:00:00, 0.0
0.0, -4.4, 250.0, 95.0, 2020-01-01 05:00:00, 0.0
0.0, -4.5, 250.0, 95.0, 2020-01-01 06:00:00, 0.0
0.0, -4.5, 243.0, 95.0, 2020-01-01 07:00:00, 0.0
0.0, -3.9, 232.0, 93.0, 2020-01-01 08:00:00, 0.0
0.0, -1.8, 232.0, 87.0, 2020-01-01 09:00:00, 0.0
0.0, -0.3, 270.0, 82.0, 2020-01-01 10:00:00, 0.0
0.8, 1.3, 166.0, 79.0, 2020-01-01 11:00:00, 0.0
1.6, 2.0, 317.0, 79.0, 2020-01-01 12:00:00, 0.0
0.8, 1.6, 352.0, 84.0, 2020-01-01 13:00:00, 0.0
0.2, 0.1, 312.0, 91.0, 2020-01-01 14:00:00, 0.0
0.1, -2.0, 281.0, 96.0, 2020-01-01 15:00:00, 0.0
0.0, -3.0, 3.0, 97.0, 2020-01-01 16:00:00, 0.0
0.2, -3.0, 121.0, 97.0, 2020-01-01 17:00:00, 0.0
0.2, -3.4, 305.0, 97.0, 2020-01-01 18:00:00, 0.0
0.0, -3.4, 304.0, 96.0, 2020-01-01 19:00:00, 0.0
0.0, -3.4, 105.0, 96.0, 2020-01-01 20:00:00, 0.0
0.0, -3.3, 38.0, 96.0, 2020-01-01 21:00:00, 0.0
1.1, -3.2, 330.0, 95.0, 2020-01-01 22:00:00, 0.0
1.1, -3.2, 44.0, 96.0, 2020-01-01 23:00:00, 0.0
0.0, -3.7, 311.0, 96.0, 2020-01-02 00:00:00, 0.0
1.9, -3.5, 351.0, 96.0, 2020-01-02 01:00:00, 0.0
0.0, -3.3, 75.0, 96.0, 2020-01-02 02:00:00, 0.0
1.8, -2.4, 328.0, 97.0, 2020-01-02 03:00:00, 0.0
1.1, -2.5, 24.0, 94.0, 2020-01-02 04:00:00, 0.0
1.4, -2.6, 328.0, 94.0, 2020-01-02 05:00:00, 0.0
2.3, -3.2, 312.0, 90.0, 2020-01-02 06:00:00, 0.0
2.6, -4.0, 333.0, 84.0, 2020-01-02 07:00:00, 0.0
1.5, -4.7, 299.0, 84.0, 2020-01-02 08:00:00, 0.0
0.0, -4.1, 255.0, 84.0, 2020-01-02 09:00:00, 0.0
0.9, -4.6, 322.0, 88.0, 2020-01-02 10:00:00, 0.0
0.8, -3.6, 324.0, 77.0, 2020-01-02 11:00:00, 0.0
0.7, -3.5, 296.0, 86.0, 2020-01-02 12:00:00, 0.0
1.4, -4.1, 312.0, 86.0, 2020-01-02 13:00:00, 0.0
0.1, -5.8, 334.0, 92.0, 2020-01-02 14:00:00, 0.0
0.0, -7.6, 289.0, 91.0, 2020-01-02 15:00:00, 0.0
0.0, -9.1, 233.0, 91.0, 2020-01-02 16:00:00, 0.0
0.0, -10.1, 346.0, 90.0, 2020-01-02 17:00:00, 0.0
0.1, -10.4, 310.0, 91.0, 2020-01-02 18:00:00, 0.0
0.0, -10.2, 316.0, 89.0, 2020-01-02 19:00:00, 0.0
0.0, -10.1, 264.0, 90.0, 2020-01-02 20:00:00, 0.0
0.0, -9.8, 264.0, 90.0, 2020-01-02 21:00:00, 0.0
0.0, -9.4, 357.0, 90.0, 2020-01-02 22:00:00, 0.0
0.0, -9.1, 309.0, 90.0, 2020-01-02 23:00:00, 0.0
0.0, -9.1, 89.0, 90.0, 2020-01-03 00:00:00, 0.0
0.0, -8.8, 188.0, 90.0, 2020-01-03 01:00:00, 0.0
0.0, -8.6, 331.0, 90.0, 2020-01-03 02:00:00, 0.0
0.0, -8.5, 17.0, 90.0, 2020-01-03 03:00:00, 0.0
0.1, -8.4, 17.0, 90.0, 2020-01-03 04:00:00, 0.0
1.0, -8.6, 328.0, 91.0, 2020-01-03 05:00:00, 0.0
0.5, -8.5, 66.0, 91.0, 2020-01-03 06:00:00, 0.0
0.8, -8.3, 222.0, 91.0, 2020-01-03 07:00:00, 0.0
1.8, -7.0, 314.0, 90.0, 2020-01-03 08:00:00, 0.0
1.8, -3.2, 208.0, 88.0, 2020-01-03 09:00:00, 0.0
3.5, -2.6, 188.0, 89.0, 2020-01-03 10:00:00, 0.0
0.9, -2.4, 33.0, 90.0, 2020-01-03 11:00:00, 0.0
1.8, -1.7, 168.0, 89.0, 2020-01-03 12:00:00, 0.0
1.2, -2.1, 213.0, 93.0, 2020-01-03 14:00:00, 0.0
0.9, -2.2, 134.0, 95.0, 2020-01-03 15:00:00, 0.0
3.7, -0.9, 151.0, 92.0, 2020-01-03 16:00:00, 0.0
7.0, -0.3, 179.0, 91.0, 2020-01-03 17:00:00, 0.0
4.3, -0.6, 181.0, 93.0, 2020-01-03 18:00:00, 0.0
3.1, -1.3, 184.0, 95.0, 2020-01-03 19:00:00, 0.0
5.4, -0.2, 172.0, 93.0, 2020-01-03 20:00:00, 0.0
5.5, 0.4, 147.0, 88.0, 2020-01-03 21:00:00, 0.0
5.9, 1.2, 188.0, 86.0, 2020-01-03 22:00:00, 0.0
