station_observations
TempC, SolarRadiationWm, RH, Wetness, WindSpeedms, Pressurembar, Rainmm, GustSpeedms, time, WindDirection, DewPtC
-19.561, 0.6, 84.2, 5.88, 0.0, 923.95, 0.0, 1.26, 2022-01-01 00:00:00, 202.2, -21.572
-18.877, 0.6, 84.5, 6.47, 0.0, 923.15, 0.0, 2.52, 2022-01-01 01:00:00, 190.9, -20.859
-17.857, 0.6, 85.3, 6.47, 0.25, 922.25, 0.0, 2.52, 2022-01-01 02:00:00, 188.1, -19.746
-17.51, 0.6, 85.8, 6.47, 0.5, 921.35, 0.0, 4.03, 2022-01-01 03:00:00, 181.1, -19.337
-16.451, 0.6, 86.3, 7.06, 0.25, 920.45, 0.0, 2.52, 2022-01-01 04:00:00, 190.9, -18.225
-15.224, 0.6, 87.2, 7.65, 1.01, 919.25, 0.0, 5.29, 2022-01-01 05:00:00, 169.9, -16.892
-14.746, 0.6, 87.3, 7.65, 1.26, 918.05, 0.0, 5.79, 2022-01-01 06:00:00, 171.3, -16.407
-13.163, 0.6, 88.2, 8.24, 1.26, 916.85, 0.0, 4.03, 2022-01-01 07:00:00, 160.0, -14.72
-12.9, 0.6, 87.9, 8.24, 1.51, 915.55, 0.0, 6.55, 2022-01-01 08:00:00, 172.7, -14.502
-12.825, 5.6, 87.5, 8.82, 1.76, 914.45, 0.0, 5.29, 2022-01-01 09:00:00, 195.1, -14.483
-12.565, 31.9, 87.0, 8.82, 2.01, 913.75, 0.0, 5.79, 2022-01-01 10:00:00, 192.3, -14.296
-12.159, 51.9, 86.4, 8.24, 2.52, 913.25, 0.0, 7.3, 2022-01-01 11:00:00, 192.3, -13.98
-11.722, 58.1, 85.9, 8.82, 2.52, 912.45, 0.0, 7.3, 2022-01-01 12:00:00, 188.1, -13.62
-11.218, 29.4, 85.8, 7.65, 2.01, 911.75, 0.0, 6.04, 2022-01-01 13:00:00, 188.1, -13.138
-10.722, 15.6, 85.7, 7.65, 2.52, 911.05, 0.0, 6.3, 2022-01-01 14:00:00, 188.1, -12.664
-10.511, 54.4, 86.5, 7.65, 1.76, 910.35, 0.0, 5.79, 2022-01-01 15:00:00, 188.1, -12.341
-9.713, 0.6, 86.6, 7.65, 1.76, 909.65, 0.0, 6.04, 2022-01-01 16:00:00, 185.3, -11.54
-10.023, 0.6, 87.1, 7.65, 1.26, 909.85, 0.0, 4.03, 2022-01-01 17:00:00, 148.8, -11.775
-9.405, 0.6, 86.6, 7.65, 1.51, 909.15, 0.0, 5.29, 2022-01-01 18:00:00, 150.2, -11.237
-8.932, 0.6, 87.2, 8.24, 0.76, 909.15, 0.0, 3.27, 2022-01-01 19:00:00, 147.4, -10.684
-8.364, 0.6, 85.7, 7.65, 1.76, 908.85, 0.0, 5.04, 2022-01-01 20:00:00, 172.7, -10.342
-8.331, 0.6, 86.2, 8.24, 1.76, 908.35, 0.0, 6.3, 2022-01-01 21:00:00, 164.3, -10.237
-7.968, 0.6, 89.0, 11.18, 1.01, 908.15, 0.0, 4.03, 2022-01-01 22:00:00, 185.3, -9.474
-6.898, 0.6, 91.4, 12.94, 0.5, 907.65, 0.0, 3.53, 2022-01-01 23:00:00, 189.5, -8.075
-7.445, 0.6, 91.1, 12.94, 0.76, 907.35, 0.0, 3.78, 2022-01-02 00:00:00, 190.9, -8.659
-6.866, 0.6, 92.0, 13.53, 0.76, 907.55, 0.0, 4.78, 2022-01-02 01:00:00, 189.5, -7.959
-6.738, 0.6, 91.7, 12.94, 1.76, 908.35, 0.0, 6.3, 2022-01-02 02:00:00, 164.3, -7.874
-6.706, 0.6, 90.3, 13.53, 2.01, 909.75, 0.0, 7.05, 2022-01-02 03:00:00, 165.7, -8.04
-6.547, 0.6, 90.4, 12.94, 2.01, 910.85, 0.0, 5.29, 2022-01-02 04:00:00, 154.4, -7.869
-7.122, 0.6, 90.5, 12.94, 1.76, 911.65, 0.0, 4.78, 2022-01-02 05:00:00, 160.0, -8.424
-7.64, 0.6, 90.2, 12.35, 1.26, 912.55, 0.0, 3.78, 2022-01-02 06:00:00, 160.0, -8.979
-8.797, 0.6, 90.6, 11.76, 0.5, 913.25, 0.0, 3.78, 2022-01-02 07:00:00, 178.3, -10.069
-11.326, 0.6, 91.9, 10.59, 0.0, 913.95, 0.0, 1.76, 2022-01-02 08:00:00, 181.1, -12.399
-13.543, 14.4, 91.1, 10.0, 0.0, 914.35, 0.0, 1.26, 2022-01-02 09:00:00, 96.9, -14.705
-10.757, 46.9, 91.0, 12.35, 0.0, 915.15, 0.0, 0.5, 2022-01-02 10:00:00, 67.4, -11.956
-8.497, 84.4, 91.7, 11.18, 0.25, 915.25, 0.0, 2.52, 2022-01-02 11:00:00, 317.3, -9.619
-10.476, 98.1, 89.9, 5.88, 1.51, 915.25, 0.0, 4.53, 2022-01-02 12:00:00, 299.0, -11.829
-11.976, 99.4, 87.3, 5.29, 1.76, 915.55, 0.0, 4.28, 2022-01-02 13:00:00, 301.8, -13.673
-11.903, 53.1, 86.9, 5.29, 1.51, 914.85, 0.0, 4.53, 2022-01-02 14:00:00, 314.5, -13.657
-13.277, 50.6, 84.0, 5.29, 1.51, 914.85, 0.0, 5.54, 2022-01-02 15:00:00, 4.2, -15.422
-14.589, 0.6, 82.2, 4.71, 2.01, 914.35, 0.0, 6.3, 2022-01-02 16:00:00, 355.2, -16.969
-15.709, 0.6, 81.0, 4.71, 1.76, 914.25, 0.0, 5.54, 2022-01-02 17:00:00, 355.2, -18.24
-16.243, 0.6, 79.7, 4.12, 2.27, 913.85, 0.0, 7.81, 2022-01-02 18:00:00, 353.8, -18.951
-17.381, 0.6, 80.8, 4.12, 2.27, 913.45, 0.0, 6.55, 2022-01-02 19:00:00, 355.2, -19.906
-18.252, 0.6, 81.7, 4.71, 2.52, 913.15, 0.0, 7.55, 2022-01-02 20:00:00, 0.0, -20.631
-18.518, 0.6, 80.6, 4.12, 2.27, 912.55, 0.0, 6.8, 2022-01-02 21:00:00, 5.6, -21.047
-19.103, 0.6, 80.8, 4.12, 2.01, 912.45, 0.0, 7.55, 2022-01-02 22:00:00, 355.2, -21.592
-20.404, 0.6, 81.8, 4.12, 2.77, 912.95, 0.0, 8.31, 2022-01-02 23:00:00, 9.8, -22.727
-21.174, 0.6, 80.6, 3.53, 2.77, 913.15, 0.0, 8.56, 2022-01-03 00:00:00, 8.4, -23.648
-21.716, 0.6, 78.2, 2.94, 2.77, 913.35, 0.0, 9.32, 2022-01-03 01:00:00, 11.2, -24.514
-22.524, 0.6, 77.9, 2.94, 3.02, 913.55, 0.0, 8.31, 2022-01-03 02:00:00, 26.7, -25.345
-22.781, 0.6, 78.4, 3.53, 3.53, 914.05, 0.0, 9.57, 2022-01-03 03:00:00, 26.7, -25.525
-22.833, 0.6, 77.8, 2.94, 3.02, 914.25, 0.0, 10.58, 2022-01-03 04:00:00, 8.4, -25.66
-22.937, 0.6, 76.4, 3.53, 3.02, 914.25, 0.0, 8.56, 2022-01-03 05:00:00, 4.2, -25.96
-22.937, 0.6, 75.4, 2.94, 2.77, 913.85, 0.0, 9.57, 2022-01-03 06:00:00, 352.4, -26.104
-23.145, 0.6, 75.2, 1.18, 2.52, 913.35, 0.0, 9.07, 2022-01-03 07:00:00, 345.4, -26.335
-23.409, 0.6, 78.6, 1.76, 2.27, 913.55, 0.0, 7.55, 2022-01-03 08:00:00, 355.2, -26.111
-23.356, 3.1, 78.9, 2.94, 2.27, 914.35, 0.0, 11.08, 2022-01-03 09:00:00, 348.2, -26.017
-23.568, 13.1, 80.1, 1.18, 2.27, 915.25, 0.0, 9.07, 2022-01-03 10:00:00, 7.0, -26.06
-23.356, 31.9, 79.6, 3.53, 2.77, 915.75, 0.0, 8.06, 2022-01-03 11:00:00, 22.5, -25.921
-23.303, 55.6, 78.6, 1.18, 3.27, 915.75, 0.0, 9.82, 2022-01-03 12:00:00, 25.3, -26.007
-23.356, 50.6, 79.0, 2.94, 3.02, 916.35, 0.0, 7.55, 2022-01-03 13:00:00, 23.9, -26.004
-23.515, 46.9, 79.0, 0.59, 3.27, 916.95, 0.0, 7.81, 2022-01-03 14:00:00, 32.3, -26.159
-24.105, 31.9, 78.6, 2.94, 3.27, 917.75, 0.0, 8.81, 2022-01-03 15:00:00, 29.5, -26.791
-24.488, 3.1, 76.2, 1.18, 3.27, 918.95, 0.0, 9.32, 2022-01-03 16:00:00, 25.3, -27.499
-24.876, 0.6, 72.8, 1.18, 2.27, 920.05, 0.0, 7.05, 2022-01-03 17:00:00, 25.3, -28.366
-25.045, 0.6, 71.5, 1.18, 2.01, 920.75, 0.0, 7.05, 2022-01-03 18:00:00, 25.3, -28.721
-25.384, 0.6, 70.5, 2.35, 2.77, 921.55, 0.0, 7.81, 2022-01-03 19:00:00, 25.3, -29.199
-25.498, 0.6, 70.7, 0.59, 3.02, 922.45, 0.0, 7.81, 2022-01-03 20:00:00, None, -29.279
-25.27, 0.6, 71.0, 1.18, 3.02, 923.35, 0.0, 7.81, 2022-01-03 21:00:00, None, -29.013
-25.27, 0.6, 70.8, 1.18, 2.52, 924.55, 0.0, 6.04, 2022-01-03 22:00:00, None, -29.043
-25.157, 0.6, 70.4, 1.18, 2.52, 925.65, 0.0, 7.3, 2022-01-03 23:00:00, None, -28.994
-25.101, 0.6, 69.8, 1.18, 1.76, 926.75, 0.0, 6.8, 2022-01-04 00:00:00, 25.3, -29.031
-25.101, 0.6, 69.2, 1.18, 1.76, 927.85, 0.0, 8.06, 2022-01-04 01:00:00, 25.3, -29.123
-25.27, 0.6, 68.1, 1.18, 1.76, 928.95, 0.0, 5.04, 2022-01-04 02:00:00, 25.3, -29.455
-25.157, 0.6, 67.6, 1.18, 1.76, 929.85, 0.0, 6.04, 2022-01-04 03:00:00, 25.3, -29.424
-25.101, 0.6, 66.8, 0.59, 1.51, 930.35, 0.0, 6.55, 2022-01-04 04:00:00, 25.3, -29.496
-25.157, 0.6, 66.7, 0.59, 2.01, 931.15, 0.0, 5.54, 2022-01-04 05:00:00, 25.3, -29.566
-25.157, 0.6, 66.7, 0.59, 1.51, 931.95, 0.0, 5.04, 2022-01-04 06:00:00, 25.3, -29.566
-25.27, 0.6, 67.0, 0.59, 1.51, 932.45, 0.0, 5.04, 2022-01-04 07:00:00, 25.3, -29.627
-25.613, 0.6, 68.1, 0.59, 1.76, 933.05, 0.0, 5.04, 2022-01-04 08:00:00, None, -29.785
-25.728, 24.4, 72.4, 1.18, 1.51, 933.55, 0.0, 5.04, 2022-01-04 09:00:00, None, -29.25
-24.433, 126.9, 70.7, 1.18, 1.51, 934.15, 0.0, 5.04, 2022-01-04 10:00:00, 14.0, -28.249
-23.25, 170.6, 66.3, 2.94, 1.26, 934.25, 0.0, 5.04, 2022-01-04 11:00:00, 355.2, -27.798
-23.835, 110.6, 64.5, 2.94, 1.26, 934.35, 0.0, 4.78, 2022-01-04 12:00:00, 12.6, -28.653
-23.728, 105.6, 65.6, 2.94, 1.26, 934.65, 0.0, 5.79, 2022-01-04 13:00:00, 19.7, -28.37
-23.835, 73.1, 65.1, 2.35, 1.76, 934.85, 0.0, 5.54, 2022-01-04 14:00:00, 18.3, -28.554
-24.269, 31.9, 65.3, 2.35, 1.51, 935.15, 0.0, 5.29, 2022-01-04 15:00:00, 44.9, -28.938
-24.821, 1.9, 64.6, 0.59, 1.51, 935.45, 0.0, 5.29, 2022-01-04 16:00:00, 44.9, -29.581
-25.27, 0.6, 67.4, 0.59, 1.01, 935.85, 0.0, 5.04, 2022-01-04 17:00:00, 44.9, -29.564
-25.844, 0.6, 70.8, 0.59, 0.76, 936.25, 0.0, 4.28, 2022-01-04 18:00:00, None, -29.598
-26.194, 0.6, 71.6, 0.59, 1.01, 936.65, 0.0, 4.28, 2022-01-04 19:00:00, None, -29.819
-26.194, 0.6, 72.4, 0.59, 1.01, 937.25, 0.0, 4.03, 2022-01-04 20:00:00, None, -29.701
-26.91, 0.6, 74.1, 0.59, 1.01, 937.55, 0.0, 3.78, 2022-01-04 21:00:00, None, -30.152
-27.031, 0.6, 75.5, 0.59, 1.01, 938.15, 0.0, 3.78, 2022-01-04 22:00:00, None, -30.073
-27.031, 0.6, 75.7, 0.59, 1.01, 938.55, 0.0, 3.53, 2022-01-04 23:00:00, None, -30.046
-26.789, 0.6, 75.9, 0.59, 0.76, 939.15, 0.0, 3.53, 2022-01-05 00:00:00, None, -29.782
-26.91, 0.6, 76.0, 0.59, 0.76, 939.65, 0.0, 3.53, 2022-01-05 01:00:00, None, -29.886
-26.669, 0.6, 75.2, 0.59, 0.5, 939.85, 0.0, 3.27, 2022-01-05 02:00:00, None, -29.763
-26.55, 0.6, 75.0, 0.59, 0.5, 940.45, 0.0, 3.27, 2022-01-05 03:00:00, None, -29.675
-26.55, 0.6, 76.2, 0.59, 0.25, 940.75, 0.0, 2.27, 2022-01-05 04:00:00, None, -29.508
-26.789, 0.6, 76.4, 0.59, 0.5, 940.85, 0.0, 2.27, 2022-01-05 05:00:00, None, -29.713
-27.214, 0.6, 76.7, 0.59, 0.76, 941.05, 0.0, 3.02, 2022-01-05 06:00:00, None, -30.086
-27.522, 0.6, 77.0, 0.59, 0.5, 941.25, 0.0, 3.02, 2022-01-05 07:00:00, None, -30.345
-27.896, 0.6, 76.7, 0.59, 0.76, 942.05, 0.0, 3.02, 2022-01-05 08:00:00, None, -30.751
-27.896, 14.4, 76.6, 0.59, 0.76, 942.85, 0.0, 3.53, 2022-01-05 09:00:00, None, -30.765
