wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,snw_dpth
29.0, 92.0, 4.0, 0.0, 6.6, 3.9, 7.8, 8.4, 37.0, 0.0, 0.2, 89.0,2020-09-16 00:00:00,38,
19.0, 92.0, 4.2, 0.0, 6.6, 3.6, 7.8, 9.1, 33.0, 0.0, 0.2, 86.0,2020-09-16 01:00:00,38,
29.0, 89.0, 3.9, 0.0, 6.7, 3.6, 8.4, 9.2, 29.0, 0.0, 0.2, 85.0,2020-09-16 02:00:00,38,
22.0, 86.0, 3.6, 0.0, 6.9, 3.4, 9.1, 9.4, 19.0, 0.0, 0.2, 92.0,2020-09-16 03:00:00,38,
20.0, 85.0, 3.6, 0.0, 6.8, 3.0, 9.2, 9.5, 29.0, 0.0, 0.2, 90.0,2020-09-16 04:00:00,38,
31.0, 92.0, 3.4, 0.0, 8.2, 3.4, 9.4, 8.3, 22.0, 0.0, 0.0, 92.0,2020-09-16 05:00:00,38,
355.0, 90.0, 3.0, 0.0, 7.9, 1.7, 9.5, 9.4, 20.0, 0.0, 0.0, 90.0,2020-09-16 06:00:00,38,
99.0, 92.0, 3.4, 0.0, 7.1, 2.8, 8.3, 13.1, 31.0, 0.0, 0.0, 78.0,2020-09-16 07:00:00,38,
155.0, 90.0, 1.7, 0.0, 7.8, 3.1, 9.4, 15.8, 355.0, 0.0, 0.0, 66.0,2020-09-16 08:00:00,38,
163.0, 78.0, 2.8, 0.0, 9.4, 6.4, 13.1, 18.1, 99.0, 0.0, 0.0, 57.0,2020-09-16 09:00:00,38,
165.0, 66.0, 3.1, 0.0, 9.5, 5.9, 15.8, 18.6, 155.0, 0.0, 0.0, 58.0,2020-09-16 10:00:00,38,
176.0, 57.0, 6.4, 0.0, 9.5, 6.3, 18.1, 19.1, 163.0, 0.0, 0.0, 55.0,2020-09-16 11:00:00,38,
175.0, 58.0, 5.9, 0.0, 10.2, 6.3, 18.6, 19.7, 165.0, 0.0, 0.0, 53.0,2020-09-16 12:00:00,38,
162.0, 55.0, 6.3, 0.0, 9.9, 5.3, 19.1, 20.5, 176.0, 0.0, 0.0, 49.0,2020-09-16 13:00:00,38,
212.0, 53.0, 6.3, 0.0, 9.9, 4.7, 19.7, 21.1, 175.0, 0.0, 0.0, 47.0,2020-09-16 14:00:00,38,
146.0, 49.0, 5.3, 0.0, 9.4, 4.9, 20.5, 20.2, 162.0, 0.0, 0.0, 47.0,2020-09-16 15:00:00,38,
89.0, 47.0, 4.7, 0.0, 9.4, 0.3, 21.1, 17.5, 212.0, 0.0, 0.0, 59.0,2020-09-16 16:00:00,38,
39.0, 47.0, 4.9, 0.0, 8.5, 3.1, 20.2, 13.6, 146.0, 0.0, 0.0, 61.0,2020-09-16 17:00:00,38,
