station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, max_air_temp_snc_last_reset, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, HEIGHT_OF_SNOW
None, None, -13.83, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 05:00:00, None, 89.9
None, None, -13.89, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 06:00:00, None, 89.6
None, None, -13.56, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 07:00:00, None, 89.7
None, None, -11.68, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 08:00:00, None, 89.7
None, None, -12.38, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 09:00:00, None, 89.6
None, None, -11.83, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 10:00:00, None, 89.4
None, None, -10.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 11:00:00, None, 89.6
None, None, -10.18, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 12:00:00, None, 89.3
None, None, -9.61, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 13:00:00, None, 89.4
None, None, -9.26, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 14:00:00, None, 89.2
None, None, -9.56, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 15:00:00, None, 89.1
None, None, -9.85, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 16:00:00, None, 89.1
None, None, -10.49, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 17:00:00, None, 86.4
None, None, -11.04, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 18:00:00, None, 86.4
None, None, -11.07, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 19:00:00, None, 86.5
None, None, -11.56, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 20:00:00, None, 86.5
None, None, -11.05, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 21:00:00, None, 87.0
None, None, -11.48, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 22:00:00, None, 86.5
None, None, -10.61, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-02 23:00:00, None, 86.6
None, None, -10.23, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 00:00:00, None, 86.6
None, None, -11.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 01:00:00, None, 86.1
None, None, -12.63, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 02:00:00, None, 86.4
None, None, -12.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 03:00:00, None, 86.2
None, None, -11.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 04:00:00, None, 86.5
None, None, -11.86, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 05:00:00, None, 86.0
None, None, -12.09, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 06:00:00, None, 86.2
None, None, -12.16, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 07:00:00, None, 86.1
None, None, -12.54, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 08:00:00, None, 86.3
None, None, -12.75, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 09:00:00, None, 86.0
None, None, -11.62, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 10:00:00, None, 85.8
None, None, -9.98, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 11:00:00, None, 86.2
None, None, -9.25, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 12:00:00, None, 86.2
None, None, -10.21, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 13:00:00, None, 86.0
None, None, -9.56, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 14:00:00, None, 86.0
None, None, -7.898, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 15:00:00, None, 86.1
None, None, -8.93, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 16:00:00, None, 85.9
None, None, -8.92, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 17:00:00, None, 85.7
None, None, -9.43, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 18:00:00, None, 86.0
None, None, -10.02, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 19:00:00, None, 86.0
None, None, -10.68, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 20:00:00, None, 85.8
None, None, -11.25, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 21:00:00, None, 85.8
None, None, -11.58, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 22:00:00, None, 85.7
None, None, -11.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-03 23:00:00, None, 85.8
None, None, -7.827, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 00:00:00, None, 86.0
None, None, -10.14, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 01:00:00, None, 85.3
None, None, -9.87, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 02:00:00, None, 85.3
None, None, -10.92, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 03:00:00, None, 85.3
None, None, -9.86, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 04:00:00, None, 85.3
None, None, -9.62, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 05:00:00, None, 85.4
None, None, -8.75, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 06:00:00, None, 85.3
None, None, -7.988, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 07:00:00, None, 85.4
None, None, -10.09, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 08:00:00, None, 85.0
None, None, -8.62, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 09:00:00, None, 85.7
None, None, -6.743, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 10:00:00, None, 85.0
None, None, -6.135, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 11:00:00, None, 84.9
None, None, -6.507, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 12:00:00, None, 84.9
None, None, -6.642, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 13:00:00, None, 84.7
None, None, -6.354, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 14:00:00, None, 84.4
None, None, -5.981, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 15:00:00, None, 84.2
None, None, -6.492, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 16:00:00, None, 86.1
None, None, -7.265, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 17:00:00, None, 85.6
None, None, -7.674, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 18:00:00, None, 85.5
None, None, -7.41, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 19:00:00, None, 85.4
None, None, -8.04, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 20:00:00, None, 85.3
None, None, -8.68, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 21:00:00, None, 85.5
None, None, -9.53, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 22:00:00, None, 85.9
None, None, -9.47, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-04 23:00:00, None, 86.3
None, None, -9.04, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 00:00:00, None, 86.7
None, None, -8.62, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 01:00:00, None, 87.8
None, None, -7.882, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 02:00:00, None, 86.9
None, None, -7.868, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 03:00:00, None, 86.6
None, None, -7.675, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 04:00:00, None, 85.2
None, None, -8.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 05:00:00, None, 85.9
None, None, -7.95, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 06:00:00, None, 86.1
None, None, -7.321, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 07:00:00, None, 85.5
None, None, -6.749, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 08:00:00, None, 85.5
None, None, -5.65, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 09:00:00, None, 85.1
None, None, -4.965, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 10:00:00, None, 85.3
None, None, -3.681, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 11:00:00, None, 85.4
None, None, -2.991, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 12:00:00, None, 85.6
None, None, -2.776, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 13:00:00, None, 85.7
None, None, -2.479, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 14:00:00, None, 85.6
None, None, -2.573, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 15:00:00, None, 85.5
None, None, -2.802, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 16:00:00, None, 85.5
None, None, -2.752, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 17:00:00, None, 85.1
None, None, -2.739, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 18:00:00, None, 85.8
None, None, -2.887, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 19:00:00, None, 85.8
None, None, -2.161, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 20:00:00, None, 85.8
None, None, -1.946, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 21:00:00, None, 86.0
None, None, -1.966, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 22:00:00, None, 85.9
None, None, -2.022, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-05 23:00:00, None, 85.9
None, None, -1.079, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 00:00:00, None, 85.7
None, None, -2.283, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 01:00:00, None, 85.9
None, None, -3.02, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 02:00:00, None, 85.7
None, None, -2.678, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 03:00:00, None, 85.9
None, None, -2.453, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 04:00:00, None, 85.8
None, None, -2.508, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 05:00:00, None, 85.6
None, None, -2.904, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 06:00:00, None, 85.6
None, None, -3.409, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 07:00:00, None, 85.7
None, None, -4.007, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 08:00:00, None, 85.2
None, None, -4.018, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 09:00:00, None, 85.7
None, None, -3.453, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 10:00:00, None, 85.6
None, None, -3.177, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 11:00:00, None, 85.4
None, None, -2.993, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 12:00:00, None, 85.4
None, None, -3.09, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 13:00:00, None, 85.0
None, None, -3.19, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 14:00:00, None, 85.4
None, None, -2.972, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 15:00:00, None, 85.1
None, None, -2.585, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 16:00:00, None, 85.4
None, None, -2.353, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 17:00:00, None, 85.5
None, None, -2.22, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 18:00:00, None, 85.4
None, None, -2.861, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 19:00:00, None, 85.4
None, None, -2.039, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 20:00:00, None, 85.2
None, None, -2.352, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 21:00:00, None, 84.9
None, None, -2.414, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 22:00:00, None, 84.8
None, None, -2.324, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-06 23:00:00, None, 84.7
None, None, -2.282, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 00:00:00, None, 84.3
None, None, -2.458, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 01:00:00, None, 84.1
None, None, -2.477, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 02:00:00, None, 84.1
None, None, -2.15, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 03:00:00, None, 84.0
None, None, -2.346, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 04:00:00, None, 83.9
None, None, -2.36, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 05:00:00, None, 83.9
None, None, -2.282, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 06:00:00, None, 83.9
None, None, -2.472, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 07:00:00, None, 83.7
None, None, -2.333, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 08:00:00, None, 83.6
None, None, -2.169, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 09:00:00, None, 83.7
None, None, -1.743, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 10:00:00, None, 83.5
None, None, -1.091, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 11:00:00, None, 83.4
None, None, -0.45, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 12:00:00, None, 83.3
None, None, -0.093, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 13:00:00, None, 83.2
None, None, -0.102, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 14:00:00, None, 83.2
None, None, -0.541, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 15:00:00, None, 83.0
None, None, -0.98, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 16:00:00, None, 83.1
None, None, -1.417, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 17:00:00, None, 83.0
None, None, -1.761, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 18:00:00, None, 83.1
None, None, -2.167, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 19:00:00, None, 83.5
None, None, -2.307, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 20:00:00, None, 83.5
None, None, -2.566, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 21:00:00, None, 83.3
None, None, -2.679, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 22:00:00, None, 83.3
None, None, -2.767, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-07 23:00:00, None, 83.4
None, None, -3.079, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 00:00:00, None, 83.4
None, None, -3.473, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 01:00:00, None, 83.2
None, None, -3.608, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 02:00:00, None, 83.4
None, None, -3.91, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 03:00:00, None, 83.3
None, None, -3.94, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 04:00:00, None, 83.3
None, None, -4.16, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 05:00:00, None, 83.1
None, None, -4.426, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 06:00:00, None, 83.2
None, None, -4.463, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 07:00:00, None, 83.3
None, None, -4.544, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 08:00:00, None, 83.3
None, None, -4.22, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 09:00:00, None, 83.6
None, None, -3.476, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 10:00:00, None, 83.7
None, None, -2.741, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 11:00:00, None, 83.7
None, None, -2.239, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 12:00:00, None, 83.7
None, None, -1.761, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 13:00:00, None, 83.5
None, None, -1.38, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 14:00:00, None, 83.6
None, None, -1.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 15:00:00, None, 83.6
None, None, -2.049, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 16:00:00, None, 83.7
None, None, -2.613, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 17:00:00, None, 83.4
None, None, -2.953, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 18:00:00, None, 83.3
None, None, -3.037, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 19:00:00, None, 83.2
None, None, -3.356, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 20:00:00, None, 83.3
None, None, -3.79, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 21:00:00, None, 83.0
None, None, -4.859, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 22:00:00, None, 82.7
None, None, -4.998, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-08 23:00:00, None, 83.0
None, None, -5.898, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 00:00:00, None, 82.9
None, None, -5.802, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 01:00:00, None, 82.9
None, None, -6.007, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 02:00:00, None, 82.7
None, None, -6.337, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 03:00:00, None, 82.6
None, None, -6.634, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 04:00:00, None, 82.8
None, None, -6.86, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 05:00:00, None, 82.6
None, None, -7.14, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 06:00:00, None, 82.7
None, None, -7.622, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 07:00:00, None, 82.7
None, None, -7.884, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 08:00:00, None, 82.7
None, None, -7.51, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 09:00:00, None, 82.6
None, None, -6.493, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 10:00:00, None, 82.4
None, None, -5.234, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 11:00:00, None, 82.3
None, None, -5.06, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 12:00:00, None, 82.0
None, None, -5.662, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 13:00:00, None, 81.4
None, None, -6.031, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 14:00:00, None, 81.7
None, None, -6.313, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 15:00:00, None, 81.8
None, None, -6.591, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 16:00:00, None, 81.2
None, None, -6.987, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 17:00:00, None, 81.4
None, None, -7.162, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 18:00:00, None, 81.5
None, None, -7.567, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 19:00:00, None, 81.4
None, None, -7.878, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 20:00:00, None, 81.7
None, None, -7.832, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 21:00:00, None, 82.2
None, None, -7.401, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2016-01-09 22:00:00, None, 82.1
