IGNITION_DATE,FIRE_SIZE_HA,LATITUDE,LONGITUDE
2019-03-19,0.009,50.89286667,-121.4068
2019-03-19,0.009,50.8929,-121.4068
2019-03-19,1.5,49.2826,-121.9123
2019-03-19,1.5,49.28263333,-121.9123
2019-03-20,3.0,49.374,-124.9633
2019-03-20,3.0,49.37400055,-124.96333313
2019-03-20,4.5,49.2803,-121.91896667
2019-03-20,0.009,50.7642,-120.9693
2019-03-20,4.5,49.2803,-121.919
2019-03-21,0.009,50.7546,-120.6657
2019-03-22,1.9,50.66406667,-120.11073333
2019-03-22,0.1,49.3693,-119.6755
2019-03-22,1.9,50.6641,-120.1107
2019-03-22,0.009,50.6716,-121.353
2019-03-22,0.1,49.36926667,-119.67548333
2019-03-24,0.009,49.0824,-124.0055
2019-03-24,0.009,49.0824167,-124.00545
2019-03-24,0.47,50.7775,-119.7242
2019-03-24,0.47,50.7775,-119.72418333
2019-03-24,0.2,51.12573333,-119.86733333
2019-03-25,0.009,50.6717,-127.3893167
2019-03-25,8.1,50.146,-120.2884
2019-03-25,0.009,49.0072,-118.3055
2019-03-25,0.009,50.6717,-127.3893
2019-03-25,8.1,50.14595,-120.2883667
