station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, 3.643, 97.3, None, None, 40.97, 1.06, 19.63, None, None, None, None, None, None, 3.0, 989.0, None, None, None, 2020-01-01 00:00:00, None, 0.039, None
None, 3.833, 97.5, None, None, 49.33, 0.615, 50.08, None, None, None, None, None, None, 3.0, 990.0, None, None, None, 2020-01-01 03:00:00, None, -0.017, None
None, 3.847, 97.4, None, None, 43.15, 1.051, 12.79, None, None, None, None, None, None, 3.0, 990.0, None, None, None, 2020-01-01 04:00:00, None, 0.07, None
None, 3.833, 97.5, None, None, 53.93, 2.201, 173.0, None, None, None, None, None, None, 3.0, 991.0, None, None, None, 2020-01-01 05:00:00, None, 0.087, None
None, 3.834, 97.5, None, None, 57.17, 2.247, 140.5, None, None, None, None, None, None, 3.0, 991.0, None, None, None, 2020-01-01 06:00:00, None, 0.074, None
None, 4.067, 97.6, None, None, 65.33, 2.669, 145.8, None, None, None, None, None, None, 4.0, 992.0, None, None, None, 2020-01-01 07:00:00, None, 0.106, None
None, 4.741, 97.4, None, None, 67.68, 2.253, 302.8, None, None, None, None, None, None, 4.0, 994.0, None, None, None, 2020-01-01 08:00:00, None, 0.086, None
None, 4.36, 97.3, None, None, 72.25, 1.978, 1.147, None, None, None, None, None, None, 4.0, 996.0, None, None, None, 2020-01-01 09:00:00, None, 0.092, None
None, 3.147, 93.6, None, None, 46.79, 6.237, 23.13, None, None, None, None, None, None, 2.0, 998.0, None, None, None, 2020-01-01 10:00:00, None, 0.072, None
None, 1.904, 95.4, None, None, 70.35, 3.178, 16.9, None, None, None, None, None, None, 1.0, 999.0, None, None, None, 2020-01-01 11:00:00, None, 0.134, None
None, 3.117, 96.7, None, None, 76.11, 3.345, 306.5, None, None, None, None, None, None, 3.0, 1000.0, None, None, None, 2020-01-01 12:00:00, None, 0.112, None
None, 3.777, 92.0, None, None, 64.59, 3.714, 148.5, None, None, None, None, None, None, 3.0, 1001.0, None, None, None, 2020-01-01 13:00:00, None, 0.279, None
None, 2.972, 92.6, None, None, 66.71, 3.033, 139.3, None, None, None, None, None, None, 2.0, 1002.0, None, None, None, 2020-01-01 14:00:00, None, 0.162, None
None, 1.88, 95.0, None, None, 73.38, 3.162, 137.0, None, None, None, None, None, None, 1.0, 1002.0, None, None, None, 2020-01-01 15:00:00, None, 0.13, None
None, 1.901, 86.9, None, None, 39.58, 5.756, 161.3, None, None, None, None, None, None, 0.0, 1005.0, None, None, None, 2020-01-01 18:00:00, None, -0.16, None
None, 1.173, 87.6, None, None, 31.71, 5.088, 162.5, None, None, None, None, None, None, -1.0, 1008.0, None, None, None, 2020-01-01 22:00:00, None, 0.318, None
None, 0.768, 90.0, None, None, 52.48, 4.237, 154.2, None, None, None, None, None, None, -1.0, 1011.0, None, None, None, 2020-01-02 01:00:00, None, 0.135, None
None, 0.801, 89.5, None, None, 65.12, 3.328, 197.0, None, None, None, None, None, None, -1.0, 1011.0, None, None, None, 2020-01-02 02:00:00, None, 0.878, None
None, -0.477, 95.9, None, None, 67.34, 0.0, 233.7, None, None, None, None, None, None, -1.0, 1012.0, None, None, None, 2020-01-02 07:00:00, None, 5.294, None
None, -0.666, 96.3, None, None, 61.44, 0.0, 256.9, None, None, None, None, None, None, -1.0, 1012.0, None, None, None, 2020-01-02 08:00:00, None, 5.152, None
None, -1.191, 96.0, None, None, 74.57, 0.0, 34.93, None, None, None, None, None, None, -2.0, 1012.0, None, None, None, 2020-01-02 09:00:00, None, 4.789, None
