station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, PRECIP_DETECTOR_RATIO, MEASURED_WIND_DIRECTION1, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, MAXIMUM_MEASURED_WIND_SPEED1
None, 5.136, 86.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-01 20:00:00, None
None, 3.503, 88.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-01 21:00:00, None
None, 3.201, 92.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-01 22:00:00, None
None, 2.473, 88.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-01 23:00:00, None
None, 1.394, 91.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-02 00:00:00, None
None, 0.209, 92.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-02 01:00:00, None
None, -0.601, 93.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-02 02:00:00, None
None, -0.962, 91.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-02 07:00:00, None
None, -1.026, 91.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-02 08:00:00, None
None, -1.081, 90.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-02 09:00:00, None
None, -0.312, 75.54, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-02 10:00:00, None
None, 0.073, 72.27, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-02 11:00:00, None
None, 0.323, 70.14, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-02 12:00:00, None
None, 0.625, 70.81, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-02 13:00:00, None
None, 0.865, 68.62, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-02 14:00:00, None
None, 0.728, 70.93, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-02 15:00:00, None
None, 0.338, 78.43, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-02 16:00:00, None
None, 0.263, 81.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-02 17:00:00, None
None, 0.501, 83.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-02 18:00:00, None
None, 0.821, 81.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-02 19:00:00, None
None, 0.481, 88.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-02 20:00:00, None
None, 0.087, 91.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-02 21:00:00, None
None, -0.085, 93.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-02 22:00:00, None
None, -0.201, 94.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-02 23:00:00, None
None, -0.029, 93.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 00:00:00, None
None, -0.04, 94.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 01:00:00, None
None, 0.013, 94.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 02:00:00, None
None, -0.184, 94.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 03:00:00, None
None, -0.36, 94.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 04:00:00, None
None, -0.599, 94.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 05:00:00, None
None, -0.866, 95.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 06:00:00, None
None, 0.89, 95.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 07:00:00, None
None, 1.348, 95.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 08:00:00, None
None, 1.986, 94.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 09:00:00, None
None, 1.67, 95.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 10:00:00, None
None, 2.297, 95.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 11:00:00, None
None, 11.69, 45.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 12:00:00, None
None, 13.46, 35.63, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 13:00:00, None
None, 12.96, 39.31, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 14:00:00, None
None, 15.11, 33.06, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 15:00:00, None
None, 10.13, 52.66, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 16:00:00, None
None, 10.06, 53.18, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 17:00:00, None
None, 12.56, 43.23, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 18:00:00, None
None, 10.78, 55.97, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 19:00:00, None
None, 9.17, 69.59, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 20:00:00, None
None, 7.262, 81.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 21:00:00, None
None, 6.543, 86.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 22:00:00, None
None, 6.292, 87.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-03 23:00:00, None
None, 5.971, 86.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 00:00:00, None
None, 5.938, 85.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 01:00:00, None
None, 4.591, 91.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 02:00:00, None
None, 4.38, 91.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 03:00:00, None
None, 4.699, 87.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 04:00:00, None
None, 2.848, 91.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 05:00:00, None
None, 2.118, 85.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 06:00:00, None
None, 0.45, 93.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 07:00:00, None
None, 0.528, 94.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 08:00:00, None
None, 0.211, 95.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 09:00:00, None
None, 1.11, 95.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 10:00:00, None
None, 0.626, 94.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 11:00:00, None
None, 0.578, 95.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 12:00:00, None
None, 0.555, 95.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 13:00:00, None
None, 0.291, 95.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 14:00:00, None
None, 1.011, 95.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 15:00:00, None
None, 1.058, 95.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 16:00:00, None
None, 0.817, 95.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 17:00:00, None
None, 0.625, 95.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 18:00:00, None
None, 0.618, 95.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 19:00:00, None
None, 0.365, 94.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 20:00:00, None
None, 1.508, 84.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 21:00:00, None
None, 1.407, 82.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 22:00:00, None
None, 2.649, 74.75, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-04 23:00:00, None
None, -0.136, 92.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 00:00:00, None
None, 0.221, 89.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 01:00:00, None
None, 0.228, 91.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 02:00:00, None
None, -0.513, 92.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 03:00:00, None
None, -0.696, 93.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 04:00:00, None
None, -0.411, 93.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 05:00:00, None
None, -0.479, 93.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 06:00:00, None
None, -0.6, 93.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 07:00:00, None
None, -0.696, 93.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 08:00:00, None
None, -0.553, 93.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 09:00:00, None
None, -0.354, 93.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 10:00:00, None
None, 2.375, 84.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 11:00:00, None
None, 3.622, 70.53, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 12:00:00, None
None, 3.742, 73.37, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 13:00:00, None
None, 3.028, 81.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 14:00:00, None
None, 3.715, 79.81, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 15:00:00, None
None, 2.082, 88.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 16:00:00, None
None, 1.778, 89.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 17:00:00, None
None, 1.502, 91.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 18:00:00, None
None, 4.316, 60.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 19:00:00, None
None, 1.382, 78.22, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 20:00:00, None
None, -0.309, 85.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 21:00:00, None
None, -0.36, 86.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 22:00:00, None
None, -0.82, 86.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-05 23:00:00, None
None, -1.434, 83.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 00:00:00, None
None, -1.67, 80.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 01:00:00, None
None, -2.254, 84.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 02:00:00, None
None, -1.661, 85.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 03:00:00, None
None, -1.27, 84.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 04:00:00, None
None, -0.937, 80.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 05:00:00, None
None, -0.487, 82.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 06:00:00, None
None, -0.504, 84.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 07:00:00, None
None, -0.441, 84.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 08:00:00, None
None, -0.062, 82.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 09:00:00, None
None, 0.738, 78.52, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 10:00:00, None
None, 0.927, 80.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 11:00:00, None
None, 1.323, 80.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 12:00:00, None
None, 1.951, 76.77, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 13:00:00, None
None, 2.283, 73.88, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 14:00:00, None
None, 2.286, 73.63, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 15:00:00, None
None, 1.514, 79.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 16:00:00, None
None, 0.835, 84.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 17:00:00, None
None, 0.557, 85.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 18:00:00, None
None, 0.385, 88.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 19:00:00, None
None, 0.119, 89.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 20:00:00, None
None, 0.011, 90.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 21:00:00, None
None, -0.005, 90.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 22:00:00, None
None, -0.225, 85.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-06 23:00:00, None
None, -0.706, 78.85, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 00:00:00, None
None, -1.059, 78.73, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 01:00:00, None
None, -1.126, 76.05, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 02:00:00, None
None, -1.161, 76.73, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 03:00:00, None
None, -1.659, 84.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 04:00:00, None
None, -2.113, 89.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 05:00:00, None
None, -2.282, 90.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 06:00:00, None
None, -2.496, 91.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 07:00:00, None
None, -2.427, 91.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 08:00:00, None
None, -2.499, 92.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 09:00:00, None
None, -2.04, 92.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 10:00:00, None
None, -0.909, 91.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 11:00:00, None
None, -0.615, 91.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 12:00:00, None
None, 0.092, 91.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 13:00:00, None
None, 0.191, 92.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 14:00:00, None
None, 0.335, 92.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 15:00:00, None
None, 0.53, 90.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 16:00:00, None
None, 0.577, 90.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 17:00:00, None
None, 0.794, 91.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 18:00:00, None
None, 0.773, 91.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 19:00:00, None
None, 0.561, 93.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 20:00:00, None
None, 0.577, 92.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 21:00:00, None
None, 0.622, 93.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 22:00:00, None
None, 0.771, 94.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-07 23:00:00, None
None, -0.023, 93.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-08 00:00:00, None
None, 0.337, 92.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-08 01:00:00, None
None, 0.338, 92.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-08 02:00:00, None
None, 0.315, 93.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-08 03:00:00, None
None, 0.243, 94.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-08 04:00:00, None
None, 0.151, 94.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-08 05:00:00, None
None, 0.007, 94.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-08 06:00:00, None
None, -0.136, 94.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-08 07:00:00, None
None, -0.337, 94.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-08 08:00:00, None
None, -1.233, 94.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-08 09:00:00, None
3.0, -0.765, 89.7, None, None, None, None, None, None, None, -2.0, -0.8, -1.4, 0.0, None, 0.0, None, 90.0, None, 2020-01-08 11:00:00, None
3.0, -0.813, 80.5, None, None, None, None, None, None, None, -3.0, -0.8, -1.4, 0.0, None, 0.0, None, 81.0, None, 2020-01-08 12:00:00, None
3.0, -0.732, 77.74, None, None, None, None, None, None, None, -4.0, -0.7, -1.4, 0.0, None, 0.0, None, 78.0, None, 2020-01-08 13:00:00, None
3.0, -0.914, 75.65, None, None, None, None, None, None, None, -4.0, -0.9, -1.4, 0.0, None, 0.0, None, 76.0, None, 2020-01-08 14:00:00, None
3.0, -2.064, 79.97, None, None, None, None, None, None, None, -5.0, -2.1, -2.1, 0.0, None, 0.0, None, 80.0, None, 2020-01-08 15:00:00, None
3.0, -3.621, 88.9, None, None, None, None, None, None, None, -5.0, -3.6, -3.6, 0.0, None, 0.0, None, 89.0, None, 2020-01-08 16:00:00, None
3.0, -5.336, 91.0, None, None, None, None, None, None, None, -6.0, -5.3, -5.3, 0.0, None, 0.0, None, 91.0, None, 2020-01-08 17:00:00, None
3.0, -6.102, 91.9, None, None, None, None, None, None, None, -7.0, -6.1, -6.2, 0.0, None, 0.0, None, 92.0, None, 2020-01-08 18:00:00, None
3.0, -7.237, 91.8, None, None, None, None, None, None, None, -8.0, -7.2, -7.2, 0.0, None, -6.1, None, 92.0, None, 2020-01-08 19:00:00, None
3.0, -6.509, 92.1, None, None, None, None, None, None, None, -7.0, -6.5, -7.3, 0.0, None, -6.1, None, 92.0, None, 2020-01-08 20:00:00, None
3.0, -6.9, 92.0, None, None, None, None, None, None, None, -8.0, -6.9, -7.3, 0.0, None, -6.1, None, 92.0, None, 2020-01-08 21:00:00, None
3.0, -7.141, 91.7, None, None, None, None, None, None, None, -8.0, -7.1, -7.3, 0.0, None, -6.1, None, 92.0, None, 2020-01-08 22:00:00, None
3.0, -6.333, 92.5, None, None, None, None, None, None, None, -7.0, -6.3, -7.4, 0.0, None, -6.1, None, 93.0, None, 2020-01-08 23:00:00, None
3.0, -5.361, 92.2, None, None, None, None, None, None, None, -6.0, -5.4, -7.4, 0.0, None, -5.4, None, 92.0, None, 2020-01-09 00:00:00, None
3.0, -5.061, 92.1, None, None, None, None, None, None, None, -6.0, -5.1, -7.4, 0.0, None, -5.0, None, 92.0, None, 2020-01-09 01:00:00, None
2.7, -4.806, 85.6, None, None, None, None, None, None, None, -7.0, -4.8, -7.4, 0.0, None, -4.8, None, 86.0, None, 2020-01-09 02:00:00, None
2.4, -5.047, 89.0, None, None, None, None, None, None, None, -6.0, -5.0, -7.4, 0.0, None, -4.8, None, 89.0, None, 2020-01-09 03:00:00, None
2.2, -5.242, 88.6, None, None, None, None, None, None, None, -7.0, -5.2, -7.4, 0.0, None, -4.8, None, 89.0, None, 2020-01-09 04:00:00, None
1.9, -5.815, 90.1, None, None, None, None, None, None, None, -7.0, -5.8, -7.4, 0.0, None, -4.8, None, 90.0, None, 2020-01-09 05:00:00, None
1.1, -7.192, 90.5, None, None, None, None, None, None, None, -8.0, -7.2, -7.4, 0.0, None, -4.8, None, 91.0, None, 2020-01-09 06:00:00, None
0.8, -7.978, 91.1, None, None, None, None, None, None, None, -9.0, -8.0, -8.0, 0.0, None, -7.2, None, 91.0, None, 2020-01-09 07:00:00, None
0.4, -8.57, 91.2, None, None, None, None, None, None, None, -10.0, -8.6, -8.6, 0.0, None, -7.2, None, 91.0, None, 2020-01-09 08:00:00, None
0.0, -9.05, 90.5, None, None, None, None, None, None, None, -10.0, -9.1, -9.0, 0.0, None, -7.2, None, 91.0, None, 2020-01-09 09:00:00, None
None, -8.71, 90.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2020-01-09 10:00:00, None
0.0, -6.545, 91.1, None, None, None, None, None, None, None, -8.0, -6.5, -9.2, 0.0, None, -6.6, None, 91.0, None, 2020-01-09 11:00:00, None
0.0, -4.772, 86.3, None, None, None, None, None, None, None, -6.0, -4.8, -9.2, 0.0, None, -4.8, None, 86.0, None, 2020-01-09 12:00:00, None
0.0, -3.977, 83.3, None, None, None, None, None, None, None, -6.0, -4.0, -9.2, 0.0, None, -4.0, None, 83.0, None, 2020-01-09 13:00:00, None
0.0, -4.127, 85.6, None, None, None, None, None, None, None, -6.0, -4.1, -9.2, 0.0, None, -3.7, None, 86.0, None, 2020-01-09 14:00:00, None
0.0, -4.999, 89.6, None, None, None, None, None, None, None, -6.0, -5.0, -9.2, 0.0, None, -3.7, None, 90.0, None, 2020-01-09 15:00:00, None
0.0, -5.644, 90.5, None, None, None, None, None, None, None, -7.0, -5.6, -9.2, 0.0, None, -3.7, None, 91.0, None, 2020-01-09 16:00:00, None
0.0, -6.321, 91.4, None, None, None, None, None, None, None, -7.0, -6.3, -9.2, 0.0, None, -3.7, None, 91.0, None, 2020-01-09 17:00:00, None
0.0, -6.45, 91.3, None, None, None, None, None, None, None, -7.0, -6.5, -9.2, 0.0, None, -3.7, None, 91.0, None, 2020-01-09 18:00:00, None
0.0, -6.366, 92.1, None, None, None, None, None, None, None, -7.0, -6.4, -6.7, 0.0, None, -6.4, None, 92.0, None, 2020-01-09 19:00:00, None
0.0, -6.328, 91.9, None, None, None, None, None, None, None, -7.0, -6.3, -6.7, 0.0, None, -6.1, None, 92.0, None, 2020-01-09 20:00:00, None
0.0, -6.714, 91.2, None, None, None, None, None, None, None, -8.0, -6.7, -6.7, 0.0, None, -6.1, None, 91.0, None, 2020-01-09 21:00:00, None
0.0, -5.749, 90.6, None, None, None, None, None, None, None, -7.0, -5.7, -6.7, 0.0, None, -5.5, None, 91.0, None, 2020-01-09 22:00:00, None
