station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, None, None, None, -4.4, 200.0, None, None, 547.0, 566.0, None, 2014-01-01 00:00:00, None
None, None, None, None, None, -4.3, 200.0, None, None, 547.0, 566.0, None, 2014-01-01 01:00:00, None
None, None, None, None, None, -4.2, 201.0, None, None, 547.0, 566.0, None, 2014-01-01 02:00:00, None
None, None, None, None, None, -4.3, 201.0, None, None, 547.0, 567.0, None, 2014-01-01 03:00:00, None
None, None, None, None, None, -4.5, 201.0, None, None, 547.0, 567.0, None, 2014-01-01 04:00:00, None
None, None, None, None, None, -4.9, 201.0, None, None, 548.0, 567.0, None, 2014-01-01 05:00:00, None
None, None, None, None, None, -4.3, 200.0, None, None, 547.0, 567.0, None, 2014-01-01 06:00:00, None
None, None, None, None, None, -4.4, 200.0, None, None, 547.0, 567.0, None, 2014-01-01 07:00:00, None
None, None, None, None, None, -4.4, 200.0, None, None, 547.0, 567.0, None, 2014-01-01 08:00:00, None
None, None, None, None, None, -4.4, 200.0, None, None, 547.0, 567.0, None, 2014-01-01 09:00:00, None
None, None, None, None, None, -4.4, 199.0, None, None, 548.0, 567.0, None, 2014-01-01 10:00:00, None
None, None, None, None, None, -6.1, 199.0, None, None, 548.0, 567.0, None, 2014-01-01 11:00:00, None
None, None, None, None, None, -6.5, 199.0, None, None, 548.0, 567.0, None, 2014-01-01 12:00:00, None
None, None, None, None, None, -7.2, 199.0, None, None, 548.0, 567.0, None, 2014-01-01 13:00:00, None
None, None, None, None, None, -7.2, 199.0, None, None, 548.0, 567.0, None, 2014-01-01 14:00:00, None
None, None, None, None, None, -6.0, 198.0, None, None, 548.0, 567.0, None, 2014-01-01 15:00:00, None
None, None, None, None, None, -5.8, 198.0, None, None, 548.0, 567.0, None, 2014-01-01 16:00:00, None
