station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, None, None, None, -4.4, 148.0, None, None, 870.0, 439.0, None, 2014-01-01 00:00:00, None
None, None, None, None, None, -4.8, 148.0, None, None, 870.0, 439.0, None, 2014-01-01 01:00:00, None
None, None, None, None, None, -4.8, 148.0, None, None, 870.0, 439.0, None, 2014-01-01 02:00:00, None
None, None, None, None, None, -4.9, 148.0, None, None, 870.0, 439.0, None, 2014-01-01 03:00:00, None
None, None, None, None, None, -4.7, 148.0, None, None, 870.0, 439.0, None, 2014-01-01 04:00:00, None
None, None, None, None, None, -4.8, 148.0, None, None, 870.0, 439.0, None, 2014-01-01 05:00:00, None
None, None, None, None, None, -4.4, 148.0, None, None, 870.0, 439.0, None, 2014-01-01 06:00:00, None
None, None, None, None, None, -4.5, 148.0, None, None, 870.0, 439.0, None, 2014-01-01 07:00:00, None
None, None, None, None, None, -4.8, 147.0, None, None, 870.0, 439.0, None, 2014-01-01 08:00:00, None
None, None, None, None, None, -5.5, 147.0, None, None, 870.0, 439.0, None, 2014-01-01 09:00:00, None
None, None, None, None, None, -5.3, 148.0, None, None, 870.0, 439.0, None, 2014-01-01 10:00:00, None
None, None, None, None, None, -6.4, 147.0, None, None, 870.0, 439.0, None, 2014-01-01 11:00:00, None
None, None, None, None, None, -6.6, 148.0, None, None, 870.0, 439.0, None, 2014-01-01 12:00:00, None
None, None, None, None, None, -7.0, 146.0, None, None, 870.0, 439.0, None, 2014-01-01 13:00:00, None
None, None, None, None, None, -7.7, 147.0, None, None, 870.0, 439.0, None, 2014-01-01 14:00:00, None
None, None, None, None, None, -7.6, 147.0, None, None, 870.0, 439.0, None, 2014-01-01 15:00:00, None
