station_observations
pcpn_amt_pst24hrs, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, cum_pcpn_amt, MIN_TEMP, ONE_DAY_SNOW, time, air_temp_1, SNOW_ON_THE_GROUND, snw_dpth, MAX_TEMP
None, None, 841.0, 410.0, None, None, None, 2014-01-01 00:00:00, -0.7, None, 114.0, None
None, None, 841.0, 410.0, None, None, None, 2014-01-01 01:00:00, -0.9, None, 113.0, None
None, None, 841.0, 410.0, None, None, None, 2014-01-01 02:00:00, -1.0, None, 113.0, None
None, None, 841.0, 410.0, None, None, None, 2014-01-01 03:00:00, -0.8, None, 113.0, None
None, None, 841.0, 410.0, None, None, None, 2014-01-01 04:00:00, -2.1, None, 113.0, None
None, None, 841.0, 410.0, None, None, None, 2014-01-01 05:00:00, -2.4, None, 113.0, None
None, None, 841.0, 410.0, None, None, None, 2014-01-01 06:00:00, -2.3, None, 113.0, None
None, None, 841.0, 410.0, None, None, None, 2014-01-01 07:00:00, -2.1, None, 113.0, None
None, None, 841.0, 410.0, None, None, None, 2014-01-01 08:00:00, -1.7, None, 113.0, None
None, None, 841.0, 411.0, None, None, None, 2014-01-01 09:00:00, -2.0, None, 113.0, None
None, None, 841.0, 411.0, None, None, None, 2014-01-01 10:00:00, -2.2, None, 113.0, None
None, None, 841.0, 412.0, None, None, None, 2014-01-01 11:00:00, -2.2, None, 113.0, None
None, None, 841.0, 412.0, None, None, None, 2014-01-01 12:00:00, -2.1, None, 113.0, None
None, None, 841.0, 413.0, None, None, None, 2014-01-01 13:00:00, -2.1, None, 114.0, None
None, None, 841.0, 413.0, None, None, None, 2014-01-01 14:00:00, -1.9, None, 114.0, None
None, None, 841.0, 413.0, None, None, None, 2014-01-01 15:00:00, -2.1, None, 113.0, None
None, None, 840.0, 413.0, None, None, None, 2014-01-01 16:00:00, -2.2, None, 114.0, None
None, None, 842.0, 414.0, None, None, None, 2014-01-01 17:00:00, -0.4, None, 114.0, None
None, None, 841.0, 414.0, None, None, None, 2014-01-01 18:00:00, -1.8, None, 114.0, None
None, None, 841.0, 414.0, None, None, None, 2014-01-01 19:00:00, -1.7, None, 114.0, None
None, None, 841.0, 415.0, None, None, None, 2014-01-01 20:00:00, -0.6, None, 114.0, None
None, None, 841.0, 416.0, None, None, None, 2014-01-01 21:00:00, 0.3, None, 115.0, None
None, None, 841.0, 416.0, None, None, None, 2014-01-01 22:00:00, -0.4, None, 115.0, None
None, None, 841.0, 417.0, None, None, None, 2014-01-01 23:00:00, -0.3, None, 115.0, None
None, None, 841.0, 418.0, None, None, None, 2014-01-02 00:00:00, -0.6, None, 116.0, None
None, None, 841.0, 418.0, None, None, None, 2014-01-02 01:00:00, -0.7, None, 116.0, None
None, None, 841.0, 419.0, None, None, None, 2014-01-02 02:00:00, -0.5, None, 117.0, None
None, None, 841.0, 419.0, None, None, None, 2014-01-02 03:00:00, 0.0, None, 117.0, None
None, None, 841.0, 419.0, None, None, None, 2014-01-02 04:00:00, 0.5, None, 117.0, None
None, None, 841.0, 419.0, None, None, None, 2014-01-02 05:00:00, 1.4, None, 117.0, None
None, None, 841.0, 420.0, None, None, None, 2014-01-02 06:00:00, 0.5, None, 117.0, None
None, None, 841.0, 420.0, None, None, None, 2014-01-02 07:00:00, 0.7, None, 117.0, None
None, None, 841.0, 420.0, None, None, None, 2014-01-02 08:00:00, 0.0, None, 116.0, None
None, None, 842.0, 420.0, None, None, None, 2014-01-02 09:00:00, -0.1, None, 117.0, None
None, None, 841.0, 420.0, None, None, None, 2014-01-02 10:00:00, -0.8, None, 117.0, None
None, None, 841.0, 420.0, None, None, None, 2014-01-02 11:00:00, -0.7, None, 116.0, None
None, None, 842.0, 421.0, None, None, None, 2014-01-02 12:00:00, -0.9, None, 115.0, None
None, None, 841.0, 421.0, None, None, None, 2014-01-02 13:00:00, -0.8, None, 115.0, None
None, None, 842.0, 421.0, None, None, None, 2014-01-02 14:00:00, -1.6, None, 114.0, None
None, None, 842.0, 423.0, None, None, None, 2014-01-02 15:00:00, -1.9, None, 118.0, None
None, None, 842.0, 424.0, None, None, None, 2014-01-02 16:00:00, -2.0, None, 119.0, None
None, None, 842.0, 426.0, None, None, None, 2014-01-02 17:00:00, -2.0, None, 121.0, None
None, None, 842.0, 428.0, None, None, None, 2014-01-02 18:00:00, -1.9, None, 124.0, None
None, None, 843.0, 431.0, None, None, None, 2014-01-02 19:00:00, -1.7, None, 130.0, None
None, None, 843.0, 437.0, None, None, None, 2014-01-02 20:00:00, -2.1, None, 139.0, None
None, None, 843.0, 442.0, None, None, None, 2014-01-02 21:00:00, -2.2, None, 147.0, None
None, None, 843.0, 443.0, None, None, None, 2014-01-02 22:00:00, -2.4, None, 148.0, None
None, None, 843.0, 447.0, None, None, None, 2014-01-02 23:00:00, -2.6, None, 152.0, None
None, None, 842.0, 446.0, None, None, None, 2014-01-03 00:00:00, -2.9, None, 150.0, None
None, None, 843.0, 446.0, None, None, None, 2014-01-03 01:00:00, -2.7, None, 149.0, None
None, None, 843.0, 446.0, None, None, None, 2014-01-03 02:00:00, -3.3, None, 147.0, None
None, None, 844.0, 446.0, None, None, None, 2014-01-03 03:00:00, -3.8, None, 147.0, None
None, None, 844.0, 446.0, None, None, None, 2014-01-03 04:00:00, -3.8, None, 146.0, None
None, None, 844.0, 446.0, None, None, None, 2014-01-03 05:00:00, -4.6, None, 145.0, None
None, None, 844.0, 446.0, None, None, None, 2014-01-03 06:00:00, -5.1, None, 146.0, None
None, None, 844.0, 445.0, None, None, None, 2014-01-03 07:00:00, -4.8, None, 144.0, None
None, None, 845.0, 445.0, None, None, None, 2014-01-03 08:00:00, -5.0, None, 144.0, None
None, None, 845.0, 444.0, None, None, None, 2014-01-03 09:00:00, -5.2, None, 142.0, None
None, None, 845.0, 444.0, None, None, None, 2014-01-03 10:00:00, -5.5, None, 142.0, None
None, None, 845.0, 443.0, None, None, None, 2014-01-03 11:00:00, -5.4, None, 142.0, None
None, None, 844.0, 443.0, None, None, None, 2014-01-03 12:00:00, -5.4, None, 141.0, None
None, None, 845.0, 443.0, None, None, None, 2014-01-03 13:00:00, -5.5, None, 140.0, None
None, None, 845.0, 443.0, None, None, None, 2014-01-03 14:00:00, -6.3, None, 140.0, None
