air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,dwpt_temp,week_of_year
2.0, 1.981, 61.63, 4.4, 62.0, 1.7,2022-03-12 00:00:00, -4.0,11
1.8, 1.77, 61.92, 4.4, 62.0, 1.7,2022-03-12 01:00:00, -5.0,11
0.5, 0.484, 70.32, 4.4, 70.0, 0.3,2022-03-12 02:00:00, -4.0,11
0.9, 0.926, 68.56, 4.4, 69.0, 0.0,2022-03-12 03:00:00, -4.0,11
1.4, 1.44, 64.53, 4.4, 65.0, 0.0,2022-03-12 04:00:00, -5.0,11
1.0, 0.991, 68.05, 4.4, 68.0, 0.0,2022-03-12 05:00:00, -4.0,11
0.5, 0.486, 73.72, 4.4, 74.0, 0.0,2022-03-12 06:00:00, -4.0,11
2.0, 1.955, 66.93, 2.4, 67.0, 0.4,2022-03-12 07:00:00, -4.0,11
1.3, 1.252, 74.41, 2.4, 74.0, 0.4,2022-03-12 08:00:00, -3.0,11
1.9, 1.863, 72.5, 2.4, 73.0, 0.4,2022-03-12 09:00:00, -3.0,11
2.6, 2.584, 69.47, 2.8, 69.0, 0.4,2022-03-12 10:00:00, -3.0,11
3.4, 3.366, 71.6, 3.9, 72.0, 0.4,2022-03-12 11:00:00, -2.0,11
4.3, 4.323, 64.76, 4.5, 65.0, 0.4,2022-03-12 12:00:00, -2.0,11
4.0, 3.963, 73.18, 4.7, 73.0, 0.4,2022-03-12 13:00:00, 0.0,11
4.9, 4.91, 69.13, 4.7, 69.0, 0.4,2022-03-12 14:00:00, 0.0,11
5.2, 5.223, 64.71, 5.7, 65.0, 0.4,2022-03-12 15:00:00, -1.0,11
4.8, 4.76, 69.19, 5.7, 69.0, 0.4,2022-03-12 16:00:00, 0.0,11
3.8, 3.792, 75.03, 5.7, 75.0, 0.4,2022-03-12 17:00:00, 0.0,11
1.7, 1.698, 83.4, 5.7, 83.0, 0.4,2022-03-12 18:00:00, -1.0,11
1.5, 1.49, 83.9, 2.1, 84.0, 1.2,2022-03-12 19:00:00, -1.0,11
0.9, 0.856, 86.9, 2.1, 87.0, 0.7,2022-03-12 20:00:00, -1.0,11
0.9, 0.919, 88.9, 2.1, 89.0, 0.5,2022-03-12 21:00:00, -1.0,11
0.9, 0.866, 88.5, 2.1, 89.0, 0.5,2022-03-12 22:00:00, -1.0,11
0.7, 0.652, 89.8, 2.1, 90.0, 0.5,2022-03-12 23:00:00, -1.0,11
0.4, 0.38, 91.1, 2.1, 91.0, 0.2,2022-03-13 00:00:00, -1.0,11
0.4, 0.35, 91.3, 2.1, 91.0, 0.0,2022-03-13 01:00:00, -1.0,11
-0.1, -0.063, 92.2, 2.1, 92.0, -0.3,2022-03-13 04:00:00, -1.0,11
-1.2, -1.218, 94.0, 2.1, 94.0, -1.2,2022-03-13 05:00:00, -2.0,11
-1.8, -1.751, 95.9, 2.1, 96.0, -2.0,2022-03-13 06:00:00, -2.0,11
-1.8, -1.815, 96.3, -1.8, 96.0, -2.2,2022-03-13 07:00:00, -2.0,11
-1.4, -1.403, 96.3, -1.4, 96.0, -2.3,2022-03-13 08:00:00, -2.0,11
-0.6, -0.569, 96.5, -0.6, 97.0, -2.3,2022-03-13 09:00:00, -1.0,11
1.1, 1.14, 87.0, 1.1, 87.0, -2.3,2022-03-13 10:00:00, -1.0,11
3.1, 3.097, 74.56, 3.4, 75.0, -2.3,2022-03-13 11:00:00, -1.0,11
5.9, 5.949, 61.42, 5.9, 61.0, -2.3,2022-03-13 12:00:00, -1.0,11
6.5, 6.484, 55.08, 6.9, 55.0, -2.3,2022-03-13 13:00:00, -2.0,11
6.8, 6.786, 50.91, 7.7, 51.0, -2.3,2022-03-13 14:00:00, -3.0,11
7.1, 7.103, 47.5, 7.8, 48.0, -2.3,2022-03-13 15:00:00, -3.0,11
7.1, 7.117, 49.83, 7.8, 50.0, -2.3,2022-03-13 16:00:00, -2.0,11
6.7, 6.68, 49.99, 7.8, 50.0, -2.3,2022-03-13 17:00:00, -3.0,11
5.9, 5.892, 52.26, 7.8, 52.0, -2.3,2022-03-13 18:00:00, -3.0,11
4.6, 4.62, 61.78, 5.9, 62.0, 4.5,2022-03-13 19:00:00, -2.0,11
2.4, 2.435, 74.54, 5.9, 75.0, 2.2,2022-03-13 20:00:00, -1.0,11
2.4, 2.412, 74.58, 5.9, 75.0, 1.8,2022-03-13 21:00:00, -1.0,11
2.6, 2.563, 76.31, 5.9, 76.0, 1.8,2022-03-13 22:00:00, -1.0,11
3.3, 3.345, 74.08, 5.9, 74.0, 1.4,2022-03-13 23:00:00, -1.0,11
2.7, 2.66, 82.5, 5.9, 83.0, 1.4,2022-03-14 00:00:00, 0.0,11
4.9, 4.935, 62.51, 5.9, 63.0, 1.4,2022-03-14 01:00:00, -2.0,11
4.9, 4.935, 61.09, 5.9, 61.0, 1.4,2022-03-14 02:00:00, -2.0,11
4.4, 4.366, 64.42, 5.9, 64.0, 1.4,2022-03-14 03:00:00, -2.0,11
4.4, 4.424, 61.78, 5.9, 62.0, 1.4,2022-03-14 04:00:00, -2.0,11
3.7, 3.674, 66.15, 5.9, 66.0, 1.4,2022-03-14 05:00:00, -2.0,11
4.3, 4.254, 61.52, 5.9, 62.0, 1.4,2022-03-14 06:00:00, -2.0,11
4.0, 4.025, 62.59, 4.3, 63.0, 3.7,2022-03-14 07:00:00, -3.0,11
4.4, 4.373, 61.82, 5.2, 62.0, 3.7,2022-03-14 08:00:00, -2.0,11
5.6, 5.55, 57.87, 5.5, 58.0, 3.7,2022-03-14 09:00:00, -2.0,11
5.2, 5.207, 62.66, 6.2, 63.0, 3.7,2022-03-14 10:00:00, -1.0,11
6.7, 6.653, 58.28, 7.0, 58.0, 3.7,2022-03-14 11:00:00, -1.0,11
