AirTemperature,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
10.3,0.0,1.3, None,2019-09-17 00:00:00,234.0,98.0,38
10.2,0.0,0.7, None,2019-09-17 00:15:00,258.0,97.0,38
10.0,0.0,1.9, None,2019-09-17 00:30:00,230.0,98.0,38
10.0,0.0,0.4, None,2019-09-17 00:45:00,220.0,99.0,38
10.0,0.0,1.3, None,2019-09-17 01:00:00,284.0,99.0,38
10.2,0.0,0.3, None,2019-09-17 01:15:00,177.0,100.0,38
10.2,0.0,0.7, None,2019-09-17 01:30:00,11.0,100.0,38
10.2,0.0,0.5, None,2019-09-17 01:45:00,182.0,100.0,38
10.3,0.0,1.7, None,2019-09-17 02:00:00,242.0,100.0,38
10.4,0.254,1.2, None,2019-09-17 02:15:00,37.0,100.0,38
10.3,0.0,0.2, None,2019-09-17 02:30:00,233.0,100.0,38
10.0,0.0,3.7, None,2019-09-17 02:45:00,282.0,100.0,38
10.1,0.0,3.2, None,2019-09-17 03:00:00,235.0,100.0,38
9.8,0.0,5.3, None,2019-09-17 03:15:00,297.0,100.0,38
10.0,0.0,3.9, None,2019-09-17 03:30:00,265.0,100.0,38
9.9,0.0,1.7, None,2019-09-17 03:45:00,347.0,100.0,38
10.0,0.254,2.5, None,2019-09-17 04:00:00,296.0,100.0,38
10.0,0.255,3.6, None,2019-09-17 04:15:00,259.0,100.0,38
10.1,0.0,3.6, None,2019-09-17 04:30:00,277.0,100.0,38
10.3,0.508,4.4, None,2019-09-17 04:45:00,268.0,100.0,38
10.3,0.762,4.0, None,2019-09-17 05:00:00,292.0,100.0,38
10.2,0.254,1.5, None,2019-09-17 05:15:00,7.0,100.0,38
10.4,0.508,3.8, None,2019-09-17 05:30:00,293.0,100.0,38
10.3,0.508,4.8, None,2019-09-17 05:45:00,269.0,100.0,38
10.4,1.524,5.0, None,2019-09-17 06:00:00,332.0,100.0,38
10.5,0.254,5.3, None,2019-09-17 06:15:00,317.0,100.0,38
10.5,1.017,2.4, None,2019-09-17 06:30:00,262.0,100.0,38
10.7,0.254,3.8, None,2019-09-17 06:45:00,44.0,100.0,38
10.8,0.762,4.5, None,2019-09-17 07:00:00,20.0,100.0,38
10.9,0.762,1.0, None,2019-09-17 07:15:00,253.0,100.0,38
11.0,0.763,1.9, None,2019-09-17 07:30:00,281.0,100.0,38
11.0,0.254,3.1, None,2019-09-17 07:45:00,274.0,100.0,38
11.2,0.254,1.4, None,2019-09-17 08:00:00,164.0,100.0,38
11.4,0.254,3.2, None,2019-09-17 08:15:00,37.0,100.0,38
11.6,0.0,2.1, None,2019-09-17 08:30:00,53.0,100.0,38
12.0,0.0,1.0, None,2019-09-17 08:45:00,217.0,100.0,38
12.2,0.0,2.0, None,2019-09-17 09:00:00,59.0,100.0,38
12.4,0.0,3.5, None,2019-09-17 09:15:00,53.0,99.0,38
12.8,0.0,4.5, None,2019-09-17 09:30:00,89.0,97.0,38
12.9,0.254,4.2, None,2019-09-17 09:45:00,65.0,96.0,38
13.7,0.0,3.7, None,2019-09-17 10:00:00,30.0,89.0,38
13.4,0.0,5.4, None,2019-09-17 10:15:00,54.0,95.0,38
13.1,0.0,4.8, None,2019-09-17 10:30:00,63.0,96.0,38
13.0,0.0,3.3, None,2019-09-17 10:45:00,76.0,97.0,38
12.7,0.254,3.2, None,2019-09-17 11:00:00,147.0,96.0,38
12.6,0.508,4.8, None,2019-09-17 11:15:00,94.0,97.0,38
12.8,0.254,2.1, None,2019-09-17 11:30:00,123.0,96.0,38
12.7,0.254,3.8, None,2019-09-17 11:45:00,26.0,96.0,38
12.8,0.0,1.5, None,2019-09-17 12:00:00,93.0,96.0,38
12.8,0.254,0.2, None,2019-09-17 12:15:00,253.0,97.0,38
13.0,0.0,3.5, None,2019-09-17 12:30:00,27.0,97.0,38
12.9,0.255,3.8, None,2019-09-17 12:45:00,45.0,98.0,38
13.0,0.254,1.4, None,2019-09-17 13:00:00,100.0,98.0,38
12.9,0.762,3.8, None,2019-09-17 13:15:00,42.0,97.0,38
12.9,0.254,3.2, None,2019-09-17 13:30:00,61.0,98.0,38
13.4,0.0,4.4, None,2019-09-17 13:45:00,50.0,97.0,38
13.3,0.254,4.3, None,2019-09-17 14:00:00,83.0,97.0,38
13.0,0.508,4.7, None,2019-09-17 14:15:00,110.0,99.0,38
12.7,0.509,4.0, None,2019-09-17 14:30:00,140.0,100.0,38
12.7,0.762,3.4, None,2019-09-17 14:45:00,113.0,100.0,38
12.6,1.27,6.8, None,2019-09-17 15:00:00,99.0,100.0,38
12.4,0.763,3.5, None,2019-09-17 15:15:00,167.0,98.0,38
12.3,1.016,3.8, None,2019-09-17 15:30:00,137.0,98.0,38
12.7,0.0,5.2, None,2019-09-17 15:45:00,140.0,98.0,38
12.9,0.254,3.0, None,2019-09-17 16:00:00,162.0,97.0,38
13.2,0.0,1.5, None,2019-09-17 16:15:00,155.0,96.0,38
13.4,0.0,3.2, None,2019-09-17 16:30:00,170.0,95.0,38
13.0,0.0,5.1, None,2019-09-17 16:45:00,170.0,94.0,38
12.6,0.762,4.0, None,2019-09-17 17:00:00,142.0,97.0,38
12.4,1.271,2.8, None,2019-09-17 17:15:00,157.0,99.0,38
12.4,0.254,2.9, None,2019-09-17 17:30:00,122.0,100.0,38
12.4,0.0,3.0, None,2019-09-17 17:45:00,134.0,100.0,38
12.3,0.0,3.9, None,2019-09-17 18:00:00,157.0,100.0,38
12.2,0.0,2.2, None,2019-09-17 18:15:00,201.0,99.0,38
11.9,0.0,3.7, None,2019-09-17 18:30:00,258.0,100.0,38
11.6,0.0,0.2, None,2019-09-17 18:45:00,228.0,100.0,38
11.4,0.0,1.9, None,2019-09-17 19:00:00,255.0,100.0,38
11.4,0.0,0.6, None,2019-09-17 19:15:00,318.0,100.0,38
11.4,0.0,1.7, None,2019-09-17 19:30:00,266.0,100.0,38
11.3,0.0,1.7, None,2019-09-17 19:45:00,254.0,100.0,38
11.4,0.0,3.0, None,2019-09-17 20:00:00,269.0,100.0,38
11.4,0.0,2.3, None,2019-09-17 20:15:00,245.0,100.0,38
11.4,0.0,1.9, None,2019-09-17 20:30:00,28.0,100.0,38
11.4,0.254,3.1, None,2019-09-17 20:45:00,328.0,100.0,38
11.4,0.508,2.8, None,2019-09-17 21:00:00,353.0,100.0,38
11.4,0.763,4.3, None,2019-09-17 21:15:00,210.0,100.0,38
11.3,6.096,4.6, None,2019-09-17 21:30:00,309.0,100.0,38
11.2,1.016,5.5, None,2019-09-17 21:45:00,207.0,100.0,38
11.2,0.0,1.0, None,2019-09-17 22:00:00,179.0,100.0,38
11.1,1.017,0.0, None,2019-09-17 22:15:00,330.0,100.0,38
11.0,0.762,3.5, None,2019-09-17 22:30:00,274.0,100.0,38
11.0,0.254,0.0, None,2019-09-17 22:45:00,223.0,100.0,38
10.9,0.0,2.6, None,2019-09-17 23:00:00,245.0,100.0,38
10.8,0.0,3.6, None,2019-09-17 23:15:00,319.0,100.0,38
10.7,0.0,3.4, None,2019-09-17 23:30:00,287.0,100.0,38
10.6,0.0,4.7, None,2019-09-17 23:45:00,270.0,100.0,38
10.4,0.0,4.6, None,2019-09-18 00:00:00,278.0,100.0,38
10.3,0.0,6.1, None,2019-09-18 00:15:00,284.0,100.0,38
10.3,0.0,5.5, None,2019-09-18 00:30:00,280.0,100.0,38
10.2,0.0,5.1, None,2019-09-18 00:45:00,290.0,100.0,38
10.2,0.0,4.2, None,2019-09-18 01:00:00,285.0,100.0,38
10.2,0.0,6.4, None,2019-09-18 01:15:00,275.0,100.0,38
10.2,0.0,2.8, None,2019-09-18 01:30:00,284.0,100.0,38
10.1,0.0,0.0, None,2019-09-18 01:45:00,23.0,100.0,38
10.1,0.0,4.2, None,2019-09-18 02:00:00,265.0,100.0,38
10.2,0.0,3.9, None,2019-09-18 02:15:00,338.0,100.0,38
10.1,0.0,1.3, None,2019-09-18 02:30:00,260.0,100.0,38
10.1,0.0,5.5, None,2019-09-18 02:45:00,286.0,100.0,38
10.1,0.0,2.1, None,2019-09-18 03:00:00,270.0,100.0,38
10.2,0.0,2.5, None,2019-09-18 03:15:00,282.0,100.0,38
10.3,0.0,3.6, None,2019-09-18 03:30:00,274.0,100.0,38
10.3,0.0,4.8, None,2019-09-18 03:45:00,270.0,100.0,38
10.4,0.0,3.9, None,2019-09-18 04:00:00,260.0,100.0,38
10.4,0.0,0.6, None,2019-09-18 04:15:00,16.0,100.0,38
10.5,0.0,4.1, None,2019-09-18 04:30:00,282.0,100.0,38
10.6,0.0,5.1, None,2019-09-18 04:45:00,300.0,100.0,38
10.7,0.0,6.2, None,2019-09-18 05:00:00,324.0,100.0,38
10.8,0.0,5.0, None,2019-09-18 05:15:00,339.0,100.0,38
11.0,0.0,4.4, None,2019-09-18 05:30:00,343.0,100.0,38
11.0,0.254,4.1, None,2019-09-18 05:45:00,318.0,100.0,38
11.1,0.508,5.3, None,2019-09-18 06:00:00,325.0,100.0,38
11.3,0.0,3.3, None,2019-09-18 06:15:00,347.0,100.0,38
11.2,0.0,4.6, None,2019-09-18 06:30:00,277.0,100.0,38
11.4,0.0,6.1, None,2019-09-18 06:45:00,314.0,100.0,38
11.5,0.0,3.6, None,2019-09-18 07:00:00,319.0,100.0,38
11.5,0.0,4.8, None,2019-09-18 07:15:00,288.0,100.0,38
11.6,0.0,6.8, None,2019-09-18 07:30:00,299.0,100.0,38
11.6,0.254,5.4, None,2019-09-18 07:45:00,315.0,100.0,38
11.7,0.0,6.6, None,2019-09-18 08:00:00,310.0,100.0,38
11.9,0.0,5.7, None,2019-09-18 08:15:00,323.0,100.0,38
12.2,0.0,6.0, None,2019-09-18 08:30:00,289.0,100.0,38
12.3,0.0,6.5, None,2019-09-18 08:45:00,292.0,100.0,38
12.7,0.0,5.7, None,2019-09-18 09:00:00,296.0,98.0,38
13.3,0.0,2.6, None,2019-09-18 09:15:00,333.0,94.0,38
13.2,0.0,4.0, None,2019-09-18 09:30:00,49.0,94.0,38
13.6,0.0,3.2, None,2019-09-18 09:45:00,357.0,93.0,38
13.8,0.0,3.4, None,2019-09-18 10:00:00,41.0,91.0,38
14.7,0.0,5.1, None,2019-09-18 10:15:00,80.0,87.0,38
15.0,0.0,7.4, None,2019-09-18 10:30:00,63.0,83.0,38
15.1,0.0,5.8, None,2019-09-18 10:45:00,60.0,88.0,38
14.8,0.0,6.2, None,2019-09-18 11:00:00,40.0,86.0,38
15.0,0.0,6.5, None,2019-09-18 11:15:00,32.0,81.0,38
15.3,0.0,5.9, None,2019-09-18 11:30:00,51.0,78.0,38
15.3,0.0,7.2, None,2019-09-18 11:45:00,311.0,80.0,38
15.3,0.0,5.5, None,2019-09-18 12:00:00,288.0,80.0,38
16.2,0.0,5.9, None,2019-09-18 12:15:00,242.0,71.0,38
17.3,0.0,5.1, None,2019-09-18 12:30:00,224.0,68.0,38
16.1,0.0,2.6, None,2019-09-18 12:45:00,148.0,75.0,38
16.9,0.0,3.9, None,2019-09-18 13:00:00,193.0,72.0,38
17.3,0.0,6.0, None,2019-09-18 13:15:00,103.0,68.0,38
18.2,0.0,5.8, None,2019-09-18 13:30:00,104.0,66.0,38
17.2,0.0,5.1, None,2019-09-18 13:45:00,146.0,66.0,38
18.7,0.0,5.9, None,2019-09-18 14:00:00,84.0,63.0,38
