IGNITION_DATE,FIRE_SIZE_HA,LATITUDE,LONGITUDE
2021-04-23,0.009,49.10545,-123.996867
2021-04-23,0.009,49.12845,-124.786383
2021-04-23,1.66,55.8277,-120.6651
2021-04-23,0.3,52.13045,-123.964033
2021-04-23,0.009,49.10545,-123.996867
2021-04-23,0.35,53.117817,-122.418533
2021-04-23,0.02,49.80155,-115.767367
2021-04-23,0.3,52.13045,-123.964033
2021-04-23,25.2,51.811317,-121.100767
2021-04-23,0.009,49.12845,-124.786383
2021-04-23,1.66,55.8277,-120.6651
2021-04-23,25.2,51.810555,-121.100906
2021-04-23,0.02,49.80155,-115.767367
2021-04-23,0.35,53.117817,-122.418533
2021-04-24,0.15,53.584267,-120.692617
2021-04-24,2.0,56.36785,-121.189583
2021-04-24,2.0,56.36785,-121.189583
2021-04-24,0.15,53.584267,-120.692617
2021-04-24,1.1,52.035667,-123.18905
2021-04-24,1.1,52.035667,-123.18905
2021-04-24,0.74,50.246983,-121.566983
2021-04-24,0.74,50.246983,-121.566983
2021-04-25,0.02,50.842183,-121.224733
2021-04-25,0.04,48.842417,-124.426967
2021-04-25,6.0,54.047883,-124.90415
2021-04-25,0.04,48.842417,-124.426967
2021-04-25,6.0,54.047883,-124.90415
2021-04-25,0.02,50.842183,-121.224733
2021-04-26,1.07,55.268217,-127.6116
2021-04-26,0.3,53.982883,-123.605133
2021-04-26,0.009,54.0362,-122.98645
2021-04-26,0.009,54.085133,-125.020183
2021-04-26,1.07,55.268217,-127.6116
2021-04-26,0.06,55.247967,-127.665183
2021-04-26,0.06,55.247967,-127.665183
2021-04-26,11.3,50.387833,-119.232067
2021-04-26,0.3,53.982883,-123.605133
2021-04-26,11.3,50.387833,-119.232067
2021-04-26,0.009,52.10805,-124.073533
2021-04-26,0.9,51.133833,-121.5013
2021-04-26,0.9,51.133833,-121.5013
2021-04-26,0.009,52.10805,-124.073533
2021-04-26,0.009,54.0362,-122.98645
2021-04-26,0.009,54.085133,-125.020183
2021-04-27,0.8,49.0891,-119.556317
2021-04-27,0.8,49.0891,-119.556317
2021-04-29,0.86,50.2252,-121.587917
2021-04-29,0.86,50.2252,-121.587917
