station_observations
TempC, SolarRadiationWm, RH, Wetness, WindSpeedms, Pressurembar, Rainmm, GustSpeedms, time, WindDirection, DewPtC
-17.77, 0.6, 90.3, 0.0, 0.0, 925.05, 0.0, 2.52, 2018-01-01 00:00:00, None, -19.0
-17.381, 0.6, 90.1, 0.0, 0.0, 925.25, 0.0, 2.01, 2018-01-01 01:00:00, None, -18.6
-17.295, 0.6, 89.4, 0.0, 0.0, 924.75, 0.0, 2.52, 2018-01-01 02:00:00, None, -18.6
-16.997, 0.6, 89.1, 0.0, 0.0, 924.35, 0.0, 2.01, 2018-01-01 03:00:00, None, -18.4
-16.66, 0.6, 89.3, 0.0, 0.0, 924.55, 0.0, 0.5, 2018-01-01 04:00:00, None, -18.0
-16.576, 0.6, 89.5, 0.0, 0.0, 924.45, 0.0, 0.5, 2018-01-01 05:00:00, None, -17.9
-17.295, 0.6, 89.3, 0.0, 0.0, 924.25, 0.0, 1.51, 2018-01-01 06:00:00, None, -18.7
-17.813, 0.6, 88.8, 0.0, 0.0, 924.35, 0.0, 0.25, 2018-01-01 07:00:00, None, -19.2
-16.955, 0.6, 89.5, 0.0, 0.0, 924.65, 0.0, 0.0, 2018-01-01 08:00:00, None, -18.3
-17.597, 6.9, 89.2, 0.0, 0.0, 924.85, 0.0, 0.25, 2018-01-01 09:00:00, None, -19.0
-16.534, 126.9, 88.8, 0.0, 0.0, 925.05, 0.0, 0.0, 2018-01-01 10:00:00, None, -18.0
-14.667, 103.1, 88.4, 0.0, 0.0, 924.95, 0.0, 0.25, 2018-01-01 11:00:00, None, -16.2
-14.004, 105.6, 88.4, 0.0, 0.0, 924.95, 0.0, 0.25, 2018-01-01 12:00:00, None, -15.5
-14.275, 24.4, 88.2, 0.0, 0.0, 924.85, 0.0, 0.25, 2018-01-01 13:00:00, None, -15.8
-13.811, 30.6, 89.3, 0.0, 0.0, 925.25, 0.0, 0.25, 2018-01-01 14:00:00, None, -15.2
-13.126, 20.6, 89.7, 0.0, 0.0, 925.65, 0.0, 0.5, 2018-01-01 15:00:00, None, -14.5
-13.239, 3.1, 89.7, 0.0, 0.0, 926.15, 0.0, 0.0, 2018-01-01 16:00:00, None, -14.6
-13.657, 0.6, 90.5, 0.0, 0.0, 926.45, 0.0, 0.0, 2018-01-01 17:00:00, None, -14.9
-14.746, 0.6, 90.5, 0.0, 0.0, 926.95, 0.0, 0.0, 2018-01-01 18:00:00, None, -16.0
-15.385, 0.6, 90.6, 0.0, 0.0, 926.85, 0.0, 0.0, 2018-01-01 19:00:00, None, -16.6
-15.587, 0.6, 90.6, 0.0, 0.0, 926.85, 0.0, 0.0, 2018-01-01 20:00:00, None, -16.8
-15.628, 0.6, 91.0, 0.0, 0.0, 927.05, 0.0, 0.0, 2018-01-01 21:00:00, None, -16.8
-14.905, 0.6, 91.0, 0.0, 0.0, 927.45, 0.0, 0.0, 2018-01-01 22:00:00, None, -16.1
-15.547, 0.6, 90.7, 0.0, 0.0, 927.85, 0.0, 0.0, 2018-01-01 23:00:00, None, -16.7
-15.791, 0.6, 90.3, 0.0, 0.0, 927.95, 0.0, 0.25, 2018-01-02 00:00:00, None, -17.0
-15.954, 0.6, 90.4, 0.0, 0.0, 928.15, 0.0, 0.0, 2018-01-02 01:00:00, None, -17.2
-16.534, 0.6, 90.1, 0.0, 0.0, 928.45, 0.0, 0.0, 2018-01-02 02:00:00, None, -17.8
-16.492, 0.6, 90.4, 0.0, 0.0, 928.55, 0.0, 0.0, 2018-01-02 03:00:00, None, -17.7
-16.786, 0.6, 90.4, 0.0, 0.0, 928.65, 0.0, 0.0, 2018-01-02 04:00:00, None, -18.0
-16.912, 0.6, 90.2, 0.0, 0.0, 928.35, 0.0, 0.0, 2018-01-02 05:00:00, None, -18.2
-17.295, 0.6, 89.8, 0.0, 0.0, 928.15, 0.0, 0.25, 2018-01-02 06:00:00, None, -18.6
