station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, dwpt_temp, air_temp, min_air_temp_snc_last_reset, DEW_POINT, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, snw_dpth
0.0, -25.3, 78.26, -23.0, 78.0, -27.0, -25.3, -25.8, -27.0, 0.0, 0.0, 2022-01-01 00:00:00, None
0.0, -25.49, 77.92, -23.0, 78.0, -28.0, -25.5, -25.8, -28.0, 0.0, 0.0, 2022-01-01 01:00:00, None
0.0, -25.89, 77.79, -23.0, 78.0, -28.0, -25.9, -26.0, -28.0, 0.0, 0.0, 2022-01-01 02:00:00, None
0.0, -26.56, 76.77, -23.0, 77.0, -29.0, -26.6, -26.7, -29.0, 0.0, 0.0, 2022-01-01 03:00:00, None
0.0, -26.47, 77.46, -23.0, 77.0, -29.0, -26.5, -26.7, -29.0, 0.0, 0.0, 2022-01-01 04:00:00, None
0.0, -26.16, 77.92, -23.0, 78.0, -29.0, -26.2, -26.7, -29.0, 0.0, 0.0, 2022-01-01 05:00:00, None
0.0, -25.89, 78.07, -23.0, 78.0, -29.0, -25.9, -26.7, -29.0, 0.0, 0.0, 2022-01-01 06:00:00, None
0.0, -24.8, 78.88, -24.8, 79.0, -27.0, -24.8, -26.0, -27.0, 0.0, 0.0, 2022-01-01 07:00:00, None
0.0, -23.52, 79.46, -23.5, 79.0, -26.0, -23.5, -26.0, -26.0, 0.0, 0.0, 2022-01-01 08:00:00, None
0.0, -21.99, 79.58, -21.9, 80.0, -24.0, -22.0, -26.0, -24.0, 0.0, 0.0, 2022-01-01 09:00:00, None
0.0, -21.26, 78.25, -21.2, 78.0, -24.0, -21.3, -26.0, -24.0, 0.0, 0.0, 2022-01-01 10:00:00, None
0.0, -20.53, 74.24, -19.7, 74.0, -24.0, -20.5, -26.0, -24.0, 0.0, 0.0, 2022-01-01 11:00:00, None
0.0, -19.27, 73.69, -19.2, 74.0, -23.0, -19.3, -26.0, -23.0, 0.0, 0.0, 2022-01-01 12:00:00, None
0.0, -19.1, 73.98, -19.1, 74.0, -22.0, -19.1, -26.0, -22.0, 0.0, 0.0, 2022-01-01 13:00:00, None
0.0, -18.6, 76.68, -18.6, 77.0, -21.0, -18.6, -26.0, -21.0, 0.0, 0.0, 2022-01-01 14:00:00, None
0.0, -18.62, 77.21, -18.4, 77.0, -21.0, -18.6, -26.0, -21.0, 0.0, 0.0, 2022-01-01 15:00:00, None
0.0, -18.84, 78.28, -18.3, 78.0, -21.0, -18.8, -26.0, -21.0, 0.0, 0.0, 2022-01-01 16:00:00, None
0.0, -19.07, 80.3, -18.3, 80.0, -21.0, -19.1, -26.0, -21.0, 0.0, 0.0, 2022-01-01 17:00:00, None
0.0, -19.2, 80.8, -18.3, 81.0, -21.0, -19.2, -26.0, -21.0, 0.0, 0.0, 2022-01-01 18:00:00, None
0.0, -19.46, 81.7, -19.1, 82.0, -21.0, -19.5, -19.6, -21.0, 0.0, 0.0, 2022-01-01 19:00:00, None
0.0, -19.4, 82.1, -19.1, 82.0, -21.0, -19.4, -19.6, -21.0, 0.0, 0.0, 2022-01-01 20:00:00, None
0.0, -18.51, 82.5, -18.1, 83.0, -21.0, -18.5, -19.6, -21.0, 0.0, 0.0, 2022-01-01 21:00:00, None
0.0, -18.78, 83.0, -18.1, 83.0, -21.0, -18.8, -19.6, -21.0, 0.0, 0.0, 2022-01-01 22:00:00, None
0.0, -18.47, 83.5, -18.1, 84.0, -20.0, -18.5, -19.6, -20.0, 0.0, 0.0, 2022-01-01 23:00:00, None
0.0, -17.81, 83.7, -17.6, 84.0, -20.0, -17.8, -19.6, -20.0, 0.0, 0.0, 2022-01-02 00:00:00, None
0.0, -18.41, 83.9, -17.6, 84.0, -20.0, -18.4, -19.6, -20.0, 0.0, 0.0, 2022-01-02 01:00:00, None
0.0, -17.94, 83.9, -17.6, 84.0, -20.0, -17.9, -19.6, -20.0, 0.0, 0.0, 2022-01-02 02:00:00, None
0.0, -17.93, 83.2, -17.4, 83.0, -20.0, -17.9, -19.6, -20.0, 0.0, 0.0, 2022-01-02 03:00:00, None
0.0, -17.05, 84.4, -16.9, 84.0, -19.0, -17.1, -19.6, -19.0, 0.0, 0.0, 2022-01-02 04:00:00, None
0.0, -17.28, 83.9, -16.3, 84.0, -19.0, -17.3, -19.6, -19.0, 0.1, 0.0, 2022-01-02 05:00:00, None
0.0, -17.8, 83.6, -16.3, 84.0, -20.0, -17.8, -19.6, -20.0, 0.0, 0.0, 2022-01-02 06:00:00, None
