station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, stn_pres
None, -21.11, 79.26, -19.2, None, 50.07, 1.908, 305.6, -23.0, None, -21.1, -23.0, 1027.0, 0.0, -23.0, 914.0, None, 0.0, 79.0, 2022-01-01 00:00:00, None, 914.0
None, -21.15, 78.6, -19.2, None, 27.49, 4.337, 319.3, -24.0, None, -21.2, -23.0, 1028.1, 0.0, -24.0, 915.0, None, 0.0, 79.0, 2022-01-01 01:00:00, None, 915.0
None, -21.27, 78.72, -19.2, None, 29.08, 3.999, 326.0, -24.0, None, -21.3, -23.0, 1028.2, 0.0, -24.0, 915.0, None, 0.0, 79.0, 2022-01-01 02:00:00, None, 915.0
None, -21.21, 77.83, -19.2, None, 22.47, 4.664, 314.9, -24.0, None, -21.2, -23.0, 1028.2, 0.0, -24.0, 915.0, None, 0.0, 78.0, 2022-01-01 03:00:00, None, 915.0
None, -21.33, 78.07, -19.2, None, 25.56, 3.987, 323.6, -24.0, None, -21.3, -23.0, 1029.6, 0.0, -24.0, 916.0, None, 0.0, 78.0, 2022-01-01 04:00:00, None, 916.0
0.0, -21.08, 78.58, -19.2, None, 22.68, 5.024, 319.1, -24.0, None, -21.1, -23.0, 1029.7, 0.0, -24.0, 916.0, None, 0.0, 79.0, 2022-01-01 05:00:00, None, 916.0
0.0, -21.02, 76.97, -19.2, None, 23.72, 4.462, 317.5, -24.0, None, -21.0, -23.0, 1029.9, 0.0, -24.0, 916.0, None, 0.0, 77.0, 2022-01-01 06:00:00, None, 916.0
0.0, -20.9, 77.47, -20.8, None, 32.42, 2.641, 331.2, -23.0, None, -20.9, -21.1, 1030.1, 0.0, -23.0, 916.0, None, 0.0, 77.0, 2022-01-01 07:00:00, None, 916.0
0.0, -20.71, 76.99, -20.6, None, 19.35, 4.433, 312.1, -23.0, None, -20.7, -21.1, 1031.3, 0.0, -23.0, 917.0, None, 0.0, 77.0, 2022-01-01 08:00:00, None, 917.0
0.0, -19.8, 73.54, -19.7, None, 46.25, 2.77, 296.9, -23.0, None, -19.8, -21.1, 1031.3, 0.0, -23.0, 917.0, None, 0.0, 74.0, 2022-01-01 09:00:00, None, 917.0
0.0, -18.52, 73.97, -18.4, None, 47.43, 2.341, 137.7, -21.0, None, -18.5, -21.1, 1032.3, 0.0, -21.0, 918.0, None, 0.0, 74.0, 2022-01-01 10:00:00, None, 918.0
0.0, -16.94, 76.42, -16.9, None, 12.58, 4.762, 145.9, -20.0, None, -16.9, -21.1, 1030.7, 0.0, -20.0, 917.0, None, 0.0, 76.0, 2022-01-01 11:00:00, None, 917.0
0.0, -15.09, 76.69, -15.1, None, 13.77, 5.817, 151.3, -18.0, None, -15.1, -21.1, 1030.4, 0.0, -18.0, 917.0, None, 0.0, 77.0, 2022-01-01 12:00:00, None, 917.0
0.0, -12.96, 73.54, -13.0, None, 12.16, 6.778, 149.4, -16.0, None, -13.0, -21.1, 1029.0, 0.0, -16.0, 916.0, None, 0.0, 74.0, 2022-01-01 13:00:00, None, 916.0
0.0, -11.97, 72.14, -11.8, None, 21.04, 6.467, 134.5, -15.0, None, -12.0, -21.1, 1030.0, 0.0, -15.0, 917.0, None, 0.0, 72.0, 2022-01-01 14:00:00, None, 917.0
0.0, -11.67, 77.17, -11.6, None, 21.48, 5.234, 127.7, -14.0, None, -11.7, -21.1, 1030.0, 0.0, -14.0, 917.0, None, 0.0, 77.0, 2022-01-01 15:00:00, None, 917.0
0.0, -11.91, 76.8, -11.6, None, 20.95, 4.365, 136.0, -15.0, None, -11.9, -21.1, 1030.0, 0.0, -15.0, 917.0, None, 0.0, 77.0, 2022-01-01 16:00:00, None, 917.0
0.0, -12.0, 77.01, -11.6, None, 14.1, 4.345, 148.2, -15.0, None, -12.0, -21.1, 1030.0, 0.0, -15.0, 917.0, None, 0.0, 77.0, 2022-01-01 17:00:00, None, 917.0
0.0, -11.8, 77.58, -11.6, None, 17.41, 4.543, 138.7, -14.0, None, -11.8, -21.1, 1030.0, 0.0, -14.0, 917.0, None, 0.0, 78.0, 2022-01-01 18:00:00, None, 917.0
0.0, -11.71, 78.77, -11.7, None, 15.45, 3.758, 141.3, -14.0, None, -11.7, -12.0, 1028.8, 0.0, -14.0, 916.0, None, 0.0, 79.0, 2022-01-01 19:00:00, None, 916.0
0.0, -11.48, 79.02, -11.5, None, 16.68, 5.087, 137.2, -14.0, None, -11.5, -12.0, 1028.8, 0.0, -14.0, 916.0, None, 0.0, 79.0, 2022-01-01 20:00:00, None, 916.0
0.0, -11.44, 76.84, -11.2, None, 17.3, 4.998, 138.1, -14.0, None, -11.4, -12.0, 1028.6, 0.0, -14.0, 916.0, None, 0.0, 77.0, 2022-01-01 21:00:00, None, 916.0
0.0, -11.82, 80.2, -11.2, None, 42.23, 2.683, 148.0, -14.0, None, -11.8, -12.0, 1028.5, 0.0, -14.0, 916.0, None, 0.0, 80.0, 2022-01-01 22:00:00, None, 916.0
0.0, -12.23, 84.0, -11.2, None, 49.61, 0.297, 318.7, -14.0, None, -12.2, -12.3, 1028.4, 0.0, -14.0, 916.0, None, 0.0, 84.0, 2022-01-01 23:00:00, None, 916.0
0.0, -12.36, 83.3, -11.2, None, 21.5, 1.036, 187.1, -14.0, None, -12.4, -12.5, 1028.1, 0.0, -14.0, 916.0, None, 0.0, 83.0, 2022-01-02 00:00:00, None, 916.0
0.0, -12.67, 85.1, -11.2, None, 37.1, 0.594, 150.8, -14.0, None, -12.7, -12.7, 1026.8, 0.0, -14.0, 915.0, None, 0.0, 85.0, 2022-01-02 01:00:00, None, 915.0
0.0, -12.53, 85.4, -11.2, None, 35.1, 1.087, 170.1, -14.0, None, -12.5, -12.7, 1026.6, 0.1, -14.0, 915.0, None, 0.0, 85.0, 2022-01-02 02:00:00, None, 915.0
0.0, -13.32, 86.0, -11.2, None, 41.69, 0.408, 160.0, -15.0, None, -13.3, -13.3, 1026.7, 0.0, -15.0, 915.0, None, 0.0, 86.0, 2022-01-02 03:00:00, None, 915.0
0.0, -14.86, 86.8, -11.2, None, 31.67, 0.545, 167.3, -16.0, None, -14.9, -14.9, 1025.8, 0.0, -16.0, 914.0, None, 0.0, 87.0, 2022-01-02 04:00:00, None, 914.0
0.0, -15.35, 86.7, -11.2, None, 47.66, 0.144, 217.0, -17.0, None, -15.4, -15.6, 1025.9, 0.0, -17.0, 914.0, None, 0.0, 87.0, 2022-01-02 05:00:00, None, 914.0
0.0, -16.34, 85.9, -11.2, None, 61.17, 0.61, 143.4, -18.0, None, -16.3, -16.5, 1024.9, 0.0, -18.0, 913.0, None, 0.0, 86.0, 2022-01-02 06:00:00, None, 913.0
0.0, -16.32, 85.9, -16.1, None, 61.19, 0.447, 191.2, -18.0, None, -16.3, -16.6, 1024.8, 0.0, -18.0, 913.0, None, 0.0, 86.0, 2022-01-02 07:00:00, None, 913.0
