station_observations
wind_direction, rel_hum, avg_wnd_spd_10m_pst10mts, precipitation, dwpt_temp, wind_speed, air_temp, temperature, avg_wnd_dir_10m_pst10mts, rnfl_amt_pst1hr, rnfl_amt_pst24hrs, relative_humidity, time, snw_dpth
99.0, 93.0, 2.2, 0.0, -7.8, 0.0, -6.9, -6.7, 123.0, 0.0, 0.0, 93.0, 2021-01-01 00:00:00, None
99.0, 93.0, 0.0, 0.0, -7.6, 0.0, -6.7, -6.6, 99.0, 0.0, 0.0, 94.0, 2021-01-01 01:00:00, None
5.0, 94.0, 0.0, 0.0, -7.4, 0.0, -6.6, -6.5, 99.0, 0.0, 0.0, 94.0, 2021-01-01 02:00:00, None
5.0, 94.0, 0.0, 0.0, -7.3, 0.0, -6.5, -6.4, 5.0, 0.0, 0.0, 94.0, 2021-01-01 03:00:00, None
5.0, 94.0, 0.0, 0.0, -7.2, 0.0, -6.4, -6.4, 5.0, 0.0, 0.0, 94.0, 2021-01-01 04:00:00, None
5.0, 94.0, 0.0, 0.0, -7.2, 0.0, -6.4, -6.3, 5.0, 0.0, 0.0, 94.0, 2021-01-01 05:00:00, None
5.0, 94.0, 0.0, 0.0, -7.1, 0.0, -6.3, -6.3, 5.0, 0.0, 0.0, 94.0, 2021-01-01 06:00:00, None
5.0, 94.0, 0.0, 0.0, -7.1, 0.0, -6.3, -6.2, 5.0, 0.0, 0.0, 94.0, 2021-01-01 07:00:00, None
5.0, 94.0, 0.0, 0.0, -7.0, 0.0, -6.2, -6.1, 5.0, 0.0, 0.0, 94.0, 2021-01-01 08:00:00, None
5.0, 94.0, 0.0, 0.0, -6.9, 1.6, -6.1, -5.8, 5.0, 0.0, 0.0, 94.0, 2021-01-01 09:00:00, None
5.0, 94.0, 1.6, 0.0, -6.6, 0.0, -5.8, -5.0, 5.0, 0.0, 0.0, 94.0, 2021-01-01 10:00:00, None
5.0, 94.0, 0.0, 0.0, -5.8, 1.6, -5.0, -3.8, 5.0, 0.0, 0.0, 91.0, 2021-01-01 11:00:00, None
5.0, 91.0, 1.6, 0.0, -5.1, 1.6, -3.8, -3.0, 5.0, 0.0, 0.0, 90.0, 2021-01-01 12:00:00, None
5.0, 90.0, 1.6, 0.0, -4.4, 3.4, -3.0, -3.4, 5.0, 0.0, 0.0, 92.0, 2021-01-01 13:00:00, None
5.0, 92.0, 3.4, 0.0, -4.5, 2.7, -3.4, -3.6, 5.0, 0.0, 0.0, 94.0, 2021-01-01 14:00:00, None
5.0, 94.0, 2.7, 0.0, -4.4, 0.0, -3.6, -3.8, 5.0, 0.0, 0.0, 95.0, 2021-01-01 15:00:00, None
5.0, 95.0, 0.0, 0.0, -4.5, 0.0, -3.8, -3.9, 5.0, 0.0, 0.0, 96.0, 2021-01-01 16:00:00, None
5.0, 96.0, 0.0, 0.0, -4.4, 0.0, -3.9, -3.9, 5.0, 0.0, 0.0, 97.0, 2021-01-01 17:00:00, None
5.0, 97.0, 0.0, 0.0, -4.3, 0.0, -3.9, -3.8, 5.0, 0.0, 0.0, 96.0, 2021-01-01 18:00:00, None
5.0, 96.0, 0.0, 0.0, -4.3, 0.0, -3.8, -3.9, 5.0, 0.0, 0.0, 97.0, 2021-01-01 19:00:00, None
5.0, 97.0, 0.0, 0.0, -4.3, 1.6, -3.9, -3.8, 5.0, 0.0, 0.0, 97.0, 2021-01-01 20:00:00, None
5.0, 97.0, 1.6, 0.0, -4.2, 3.0, -3.8, -3.3, 5.0, 0.0, 0.0, 99.0, 2021-01-01 21:00:00, None
5.0, 99.0, 3.0, 0.0, -3.4, 4.2, -3.3, -2.9, 5.0, 0.0, 0.0, 99.0, 2021-01-01 22:00:00, None
155.0, 99.0, 4.2, 0.0, -3.0, 2.0, -2.9, -2.5, 5.0, 0.0, 0.0, 98.0, 2021-01-01 23:00:00, None
146.0, 98.0, 2.0, 0.0, -2.8, 5.3, -2.5, -2.2, 155.0, 0.0, 0.0, 98.0, 2021-01-02 00:00:00, None
130.0, 98.0, 5.3, 0.0, -2.5, 6.9, -2.2, -1.2, 146.0, 0.0, 0.0, 96.0, 2021-01-02 01:00:00, None
135.0, 96.0, 6.9, 0.0, -1.8, 8.4, -1.2, -0.9, 130.0, 0.0, 0.0, 96.0, 2021-01-02 02:00:00, None
125.0, 96.0, 8.4, 0.0, -1.5, 8.8, -0.9, -0.8, 135.0, 0.0, 0.0, 97.0, 2021-01-02 03:00:00, None
127.0, 97.0, 8.8, 0.0, -1.2, 8.9, -0.8, -0.5, 125.0, 0.0, 0.0, 96.0, 2021-01-02 04:00:00, None
137.0, 96.0, 8.9, 0.0, -1.1, 8.9, -0.5, -0.4, 127.0, 0.0, 0.0, 96.0, 2021-01-02 05:00:00, None
133.0, 96.0, 8.9, 0.0, -1.0, 10.6, -0.4, -0.4, 137.0, 0.0, 0.0, 95.0, 2021-01-02 06:00:00, None
140.0, 95.0, 10.6, 0.0, -1.1, 7.8, -0.4, -0.4, 133.0, 0.0, 0.0, 96.0, 2021-01-02 07:00:00, None
137.0, 96.0, 7.8, 0.0, -1.0, 11.3, -0.4, -0.3, 140.0, 0.0, 0.0, 96.0, 2021-01-02 08:00:00, None
146.0, 96.0, 11.3, 0.0, -0.9, 8.9, -0.3, 0.1, 137.0, 0.0, 0.0, 94.0, 2021-01-02 09:00:00, None
140.0, 94.0, 8.9, 0.0, -0.7, 7.8, 0.1, 0.7, 146.0, 0.0, 0.0, 92.0, 2021-01-02 10:00:00, None
149.0, 92.0, 7.8, 0.0, -0.4, 10.3, 0.7, 0.5, 140.0, 0.0, 0.0, 94.0, 2021-01-02 11:00:00, None
170.0, 94.0, 10.3, 0.0, -0.4, 12.8, 0.5, 0.7, 149.0, 0.0, 0.0, 93.0, 2021-01-02 12:00:00, None
174.0, 93.0, 12.8, 0.0, -0.3, 10.9, 0.7, 0.3, 170.0, 0.0, 0.0, 96.0, 2021-01-02 13:00:00, None
155.0, 96.0, 10.9, 0.0, -0.3, 6.9, 0.3, 0.3, 174.0, 0.0, 0.0, 98.0, 2021-01-02 14:00:00, None
145.0, 98.0, 6.9, 0.0, 0.0, 6.9, 0.3, 0.1, 155.0, 0.0, 0.0, 98.0, 2021-01-02 15:00:00, None
136.0, 98.0, 6.9, 0.0, -0.2, 7.9, 0.1, -0.7, 145.0, 0.0, 0.0, 94.0, 2021-01-02 16:00:00, None
109.0, 94.0, 7.9, 0.0, -1.5, 6.6, -0.7, -0.6, 136.0, 0.0, 0.0, 93.0, 2021-01-02 17:00:00, None
126.0, 93.0, 6.6, 0.0, -1.6, 10.0, -0.6, -0.8, 109.0, 0.0, 0.0, 92.0, 2021-01-02 18:00:00, None
138.0, 92.0, 10.0, 0.0, -1.9, 10.3, -0.8, -1.1, 126.0, 0.0, 0.0, 92.0, 2021-01-02 19:00:00, None
143.0, 92.0, 10.3, 0.0, -2.2, 9.5, -1.1, -1.4, 138.0, 0.0, 0.0, 93.0, 2021-01-02 20:00:00, None
146.0, 93.0, 9.5, 0.0, -2.4, 10.9, -1.4, -1.7, 143.0, 0.0, 0.0, 93.0, 2021-01-02 21:00:00, None
144.0, 93.0, 10.9, 0.0, -2.7, 10.2, -1.7, -1.8, 146.0, 0.0, 0.0, 93.0, 2021-01-02 22:00:00, None
145.0, 93.0, 10.2, 0.0, -2.8, 10.9, -1.8, -1.7, 144.0, 0.0, 0.0, 93.0, 2021-01-02 23:00:00, None
162.0, 93.0, 10.9, 0.0, -2.7, 11.2, -1.7, -1.8, 145.0, 0.0, 0.0, 94.0, 2021-01-03 00:00:00, None
152.0, 94.0, 11.2, 0.0, -2.6, 11.2, -1.8, -1.7, 162.0, 0.0, 0.0, 95.0, 2021-01-03 01:00:00, None
140.0, 95.0, 11.2, 0.0, -2.4, 11.2, -1.7, -1.8, 152.0, 0.0, 0.0, 96.0, 2021-01-03 02:00:00, None
146.0, 96.0, 11.2, 0.0, -2.4, 12.4, -1.8, -1.8, 140.0, 0.0, 0.0, 95.0, 2021-01-03 03:00:00, None
165.0, 95.0, 12.4, 0.0, -2.5, 10.3, -1.8, -1.9, 146.0, 0.0, 0.0, 95.0, 2021-01-03 04:00:00, None
158.0, 95.0, 10.3, 0.0, -2.6, 12.0, -1.9, -1.9, 165.0, 0.0, 0.0, 94.0, 2021-01-03 05:00:00, None
153.0, 94.0, 12.0, 0.0, -2.7, 10.2, -1.9, -2.1, 158.0, 0.0, 0.0, 94.0, 2021-01-03 06:00:00, None
127.0, 94.0, 10.2, 0.0, -2.9, 9.4, -2.1, -2.1, 153.0, 0.0, 0.0, 91.0, 2021-01-03 07:00:00, None
129.0, 91.0, 9.4, 0.0, -3.4, 9.3, -2.1, -1.8, 127.0, 0.0, 0.0, 86.0, 2021-01-03 08:00:00, None
127.0, 86.0, 9.3, 0.0, -3.8, 7.1, -1.8, -1.3, 129.0, 0.0, 0.0, 81.0, 2021-01-03 09:00:00, None
130.0, 81.0, 7.1, 0.0, -4.1, 9.7, -1.3, 0.5, 127.0, 0.0, 0.0, 76.0, 2021-01-03 10:00:00, None
140.0, 76.0, 9.7, 0.2, -3.2, 7.2, 0.5, 0.9, 130.0, 0.0, 0.0, 75.0, 2021-01-03 11:00:00, None
149.0, 75.0, 7.2, 0.0, -3.0, 6.6, 0.9, 0.5, 140.0, 0.2, 0.2, 77.0, 2021-01-03 12:00:00, None
115.0, 77.0, 6.6, 0.0, -3.1, 5.2, 0.5, -0.3, 149.0, 0.0, 0.2, 82.0, 2021-01-03 13:00:00, None
95.0, 82.0, 5.2, 0.0, -3.0, 4.5, -0.3, 0.0, 115.0, 0.0, 0.2, 85.0, 2021-01-03 14:00:00, None
116.0, 85.0, 4.5, 0.0, -2.2, 4.3, 0.0, -1.5, 95.0, 0.0, 0.2, 90.0, 2021-01-03 15:00:00, None
86.0, 90.0, 4.3, 0.0, -2.9, 4.6, -1.5, -3.4, 116.0, 0.0, 0.2, 96.0, 2021-01-03 16:00:00, None
117.0, 96.0, 4.6, 0.0, -3.9, 6.4, -3.4, -2.9, 86.0, 0.0, 0.2, 91.0, 2021-01-03 17:00:00, None
96.0, 91.0, 6.4, 0.0, -4.2, 4.9, -2.9, -3.3, 117.0, 0.0, 0.2, 92.0, 2021-01-03 18:00:00, None
113.0, 92.0, 4.9, 0.0, -4.4, 6.9, -3.3, -3.8, 96.0, 0.0, 0.2, 94.0, 2021-01-03 19:00:00, None
116.0, 94.0, 6.9, 0.0, -4.6, 7.6, -3.8, -4.1, 113.0, 0.0, 0.2, 90.0, 2021-01-03 20:00:00, None
112.0, 90.0, 7.6, 0.0, -5.5, 5.4, -4.1, -4.7, 116.0, 0.0, 0.2, 91.0, 2021-01-03 21:00:00, None
124.0, None, None, 0.0, None, 5.0, None, -6.2, None, None, None, 93.0, 2021-01-03 22:00:00, None
118.0, 93.0, 5.0, 0.0, -7.1, 6.3, -6.2, -6.4, 124.0, 0.0, 0.2, 90.0, 2021-01-03 23:00:00, None
96.0, 90.0, 6.3, 0.0, -7.8, 0.0, -6.4, -9.0, 118.0, 0.0, 0.2, 90.0, 2021-01-04 00:00:00, None
144.0, 90.0, 0.0, 0.0, -10.3, 4.3, -9.0, -9.8, 96.0, 0.0, 0.2, 92.0, 2021-01-04 01:00:00, None
141.0, 92.0, 4.3, 0.0, -10.9, 2.7, -9.8, -10.7, 144.0, 0.0, 0.2, 91.0, 2021-01-04 02:00:00, None
78.0, 91.0, 2.7, 0.0, -11.9, 6.1, -10.7, -10.5, 141.0, 0.0, 0.2, 89.0, 2021-01-04 03:00:00, None
255.0, 89.0, 6.1, 0.0, -12.0, 2.9, -10.5, -10.7, 78.0, 0.0, 0.2, 92.0, 2021-01-04 04:00:00, None
77.0, 92.0, 2.9, 0.0, -11.7, 3.9, -10.7, -10.3, 255.0, 0.0, 0.2, 91.0, 2021-01-04 05:00:00, None
49.0, 91.0, 3.9, 0.0, -11.5, 4.1, -10.3, -9.6, 77.0, 0.0, 0.2, 90.0, 2021-01-04 06:00:00, None
110.0, 90.0, 4.1, 0.0, -10.9, 2.7, -9.6, -9.3, 49.0, 0.0, 0.2, 91.0, 2021-01-04 07:00:00, None
183.0, 91.0, 2.7, 0.0, -10.5, 2.2, -9.3, -8.3, 110.0, 0.0, 0.2, 91.0, 2021-01-04 08:00:00, None
154.0, 91.0, 2.2, 0.0, -9.5, 3.2, -8.3, -7.4, 183.0, 0.0, 0.2, 91.0, 2021-01-04 09:00:00, None
56.0, 91.0, 3.2, 0.0, -8.6, 2.6, -7.4, -6.7, 154.0, 0.0, 0.2, 93.0, 2021-01-04 10:00:00, None
105.0, 93.0, 2.6, 0.0, -7.6, 1.6, -6.7, -6.0, 56.0, 0.0, 0.2, 92.0, 2021-01-04 11:00:00, None
147.0, 92.0, 1.6, 0.0, -7.1, 3.2, -6.0, -4.8, 105.0, 0.0, 0.0, 90.0, 2021-01-04 12:00:00, None
