station_observations
wind_speed, temperature, wind_direction, relative_humidity, time, precipitation
7.6, 22.3, 276.0, 14.0, 2021-04-17 17:00:00, 0.0
10.5, 19.0, 289.0, 20.0, 2021-04-17 18:00:00, 0.0
17.2, 16.1, 219.0, 24.0, 2021-04-17 19:00:00, 0.0
7.2, 9.9, 278.0, 38.0, 2021-04-17 20:00:00, 0.0
7.9, 5.8, 267.0, 51.0, 2021-04-17 21:00:00, 0.0
6.1, 4.0, 274.0, 58.0, 2021-04-17 22:00:00, 0.0
6.4, 4.4, 275.0, 58.0, 2021-04-17 23:00:00, 0.0
5.0, 2.6, 273.0, 64.0, 2021-04-18 00:00:00, 0.0
7.3, 2.6, 284.0, 62.0, 2021-04-18 01:00:00, 0.0
6.3, -0.3, 280.0, 77.0, 2021-04-18 02:00:00, 0.0
5.4, -0.7, 281.0, 77.0, 2021-04-18 03:00:00, 0.0
1.2, -0.4, 287.0, 78.0, 2021-04-18 04:00:00, 0.0
5.8, 0.1, 277.0, 78.0, 2021-04-18 05:00:00, 0.0
3.6, 3.0, 280.0, 67.0, 2021-04-18 06:00:00, 0.0
3.1, 9.0, 174.0, 49.0, 2021-04-18 07:00:00, 0.0
13.4, 9.5, 343.0, 44.0, 2021-04-18 08:00:00, 0.0
15.5, 10.4, 10.0, 41.0, 2021-04-18 09:00:00, 0.0
17.7, 10.0, 12.0, 43.0, 2021-04-18 10:00:00, 0.0
18.8, 12.1, 26.0, 36.0, 2021-04-18 11:00:00, 0.0
25.0, 11.6, 36.0, 29.0, 2021-04-18 12:00:00, 0.0
16.7, 11.3, 5.0, 29.0, 2021-04-18 13:00:00, 0.0
16.3, 11.2, 11.0, 26.0, 2021-04-18 16:00:00, 0.0
13.6, 10.5, 46.0, 25.0, 2021-04-18 17:00:00, 0.0
8.8, 8.5, 14.0, 32.0, 2021-04-18 18:00:00, 0.0
9.7, 6.6, 9.0, 36.0, 2021-04-18 19:00:00, 0.0
1.2, 1.8, 229.0, 53.0, 2021-04-18 20:00:00, 0.0
2.1, 0.0, 42.0, 60.0, 2021-04-18 21:00:00, 0.0
2.0, -1.3, 45.0, 63.0, 2021-04-18 22:00:00, 0.0
3.3, -2.2, 85.0, 75.0, 2021-04-18 23:00:00, 0.0
2.1, -3.4, 126.0, 82.0, 2021-04-19 00:00:00, 0.0
0.9, -4.7, 167.0, 76.0, 2021-04-19 01:00:00, 0.0
0.1, -5.5, 98.0, 83.0, 2021-04-19 02:00:00, 0.0
1.0, -6.5, 290.0, 85.0, 2021-04-19 03:00:00, 0.0
1.6, -6.5, 88.0, 91.0, 2021-04-19 04:00:00, 0.0
3.0, -6.0, 280.0, 87.0, 2021-04-19 05:00:00, 0.0
3.5, -2.5, 95.0, 75.0, 2021-04-19 06:00:00, 0.7
2.3, 1.4, 97.0, 62.0, 2021-04-19 07:00:00, 0.0
5.6, 5.7, 102.0, 35.0, 2021-04-19 08:00:00, 0.0
9.2, 8.1, 114.0, 31.0, 2021-04-19 09:00:00, 0.0
12.0, 10.3, 116.0, 26.0, 2021-04-19 10:00:00, 0.0
10.2, 11.6, 110.0, 22.0, 2021-04-19 11:00:00, 0.0
8.3, 13.6, 76.0, 22.0, 2021-04-19 12:00:00, 0.0
5.3, 14.3, 126.0, 17.0, 2021-04-19 13:00:00, 0.0
9.6, 14.8, 113.0, 14.0, 2021-04-19 14:00:00, 0.0
6.6, 15.4, 51.0, 15.0, 2021-04-19 15:00:00, 0.0
8.7, 15.4, 31.0, 16.0, 2021-04-19 16:00:00, 0.0
10.7, 14.7, 34.0, 17.0, 2021-04-19 17:00:00, 0.0
8.5, 11.6, 17.0, 21.0, 2021-04-19 18:00:00, 0.0
1.5, 5.8, 163.0, 39.0, 2021-04-19 19:00:00, 0.0
0.3, 1.2, 182.0, 67.0, 2021-04-19 20:00:00, 0.0
1.0, -0.1, 25.0, 57.0, 2021-04-19 21:00:00, 0.0
0.1, -1.7, 333.0, 63.0, 2021-04-19 22:00:00, 0.0
0.1, -2.9, 169.0, 71.0, 2021-04-19 23:00:00, 0.0
0.9, -3.5, 332.0, 71.0, 2021-04-20 00:00:00, 0.0
0.6, -3.9, 143.0, 76.0, 2021-04-20 01:00:00, 0.0
0.1, -4.7, 328.0, 78.0, 2021-04-20 02:00:00, 0.0
0.1, -5.5, 152.0, 88.0, 2021-04-20 03:00:00, 0.0
0.1, -5.9, 296.0, 87.0, 2021-04-20 04:00:00, 0.0
0.9, -4.9, 56.0, 88.0, 2021-04-20 05:00:00, 0.0
1.6, -1.9, 157.0, 76.0, 2021-04-20 06:00:00, 0.0
3.1, 1.7, 131.0, 63.0, 2021-04-20 07:00:00, 0.0
1.9, 7.1, 177.0, 40.0, 2021-04-20 08:00:00, 0.0
4.3, 11.2, 176.0, 27.0, 2021-04-20 09:00:00, 0.0
3.5, 14.4, 167.0, 18.0, 2021-04-20 10:00:00, 0.0
5.2, 15.9, 272.0, 17.0, 2021-04-20 11:00:00, 0.0
5.6, 16.7, 138.0, 16.0, 2021-04-20 12:00:00, 0.0
8.8, 18.1, 213.0, 16.0, 2021-04-20 13:00:00, 0.0
7.8, 18.8, 163.0, 17.0, 2021-04-20 14:00:00, 0.0
7.1, 19.0, 203.0, 16.0, 2021-04-20 15:00:00, 0.0
17.9, 19.0, 264.0, 14.0, 2021-04-20 16:00:00, 0.0
10.7, 17.9, 278.0, 13.0, 2021-04-20 17:00:00, 0.0
5.6, 14.6, 293.0, 20.0, 2021-04-20 18:00:00, 0.0
3.8, 10.3, 221.0, 30.0, 2021-04-20 19:00:00, 0.0
5.5, 6.9, 299.0, 39.0, 2021-04-20 20:00:00, 0.0
3.7, 5.4, 263.0, 41.0, 2021-04-20 21:00:00, 0.0
9.3, 2.5, 263.0, 54.0, 2021-04-20 22:00:00, 0.0
9.8, 0.4, 258.0, 63.0, 2021-04-20 23:00:00, 0.0
3.4, -0.7, 291.0, 67.0, 2021-04-21 00:00:00, 0.0
