WDIR_VECT,time,week_of_year
41.8,2020-04-29 00:00:00,18
49.6,2020-04-29 01:00:00,18
0.2,2020-04-29 02:00:00,18
26.6,2020-04-29 03:00:00,18
26.2,2020-04-29 04:00:00,18
359.6,2020-04-29 05:00:00,18
316.6,2020-04-29 06:00:00,18
334.2,2020-04-29 07:00:00,18
85.3,2020-04-29 08:00:00,18
103.8,2020-04-29 09:00:00,18
98.1,2020-04-29 10:00:00,18
195.6,2020-04-29 11:00:00,18
214.4,2020-04-29 12:00:00,18
245.2,2020-04-29 13:00:00,18
159.9,2020-04-29 14:00:00,18
92.4,2020-04-29 15:00:00,18
90.3,2020-04-29 16:00:00,18
101.0,2020-04-29 17:00:00,18
111.2,2020-04-29 18:00:00,18
343.2,2020-04-29 19:00:00,18
81.8,2020-04-29 20:00:00,18
77.0,2020-04-29 21:00:00,18
36.3,2020-04-29 22:00:00,18
67.0,2020-04-29 23:00:00,18
15.3,2020-04-30 00:00:00,18
2.8,2020-04-30 01:00:00,18
16.4,2020-04-30 02:00:00,18
36.1,2020-04-30 03:00:00,18
26.4,2020-04-30 04:00:00,18
9.6,2020-04-30 05:00:00,18
53.8,2020-04-30 06:00:00,18
59.5,2020-04-30 07:00:00,18
91.8,2020-04-30 08:00:00,18
146.9,2020-04-30 09:00:00,18
100.2,2020-04-30 10:00:00,18
91.5,2020-04-30 11:00:00,18
186.5,2020-04-30 12:00:00,18
174.3,2020-04-30 13:00:00,18
193.3,2020-04-30 14:00:00,18
217.1,2020-04-30 15:00:00,18
242.9,2020-04-30 16:00:00,18
284.0,2020-04-30 17:00:00,18
263.3,2020-04-30 18:00:00,18
243.3,2020-04-30 19:00:00,18
187.1,2020-04-30 20:00:00,18
37.0,2020-04-30 21:00:00,18
40.3,2020-04-30 22:00:00,18
56.7,2020-04-30 23:00:00,18
45.9,2020-05-01 00:00:00,18
57.4,2020-05-01 01:00:00,18
51.1,2020-05-01 02:00:00,18
7.0,2020-05-01 03:00:00,18
8.1,2020-05-01 04:00:00,18
18.4,2020-05-01 05:00:00,18
15.1,2020-05-01 06:00:00,18
15.8,2020-05-01 07:00:00,18
31.3,2020-05-01 08:00:00,18
127.3,2020-05-01 09:00:00,18
150.5,2020-05-01 10:00:00,18
136.2,2020-05-01 11:00:00,18
205.6,2020-05-01 12:00:00,18
261.0,2020-05-01 13:00:00,18
247.9,2020-05-01 14:00:00,18
194.2,2020-05-01 15:00:00,18
217.3,2020-05-01 16:00:00,18
186.4,2020-05-01 17:00:00,18
96.9,2020-05-01 18:00:00,18
90.3,2020-05-01 19:00:00,18
73.9,2020-05-01 20:00:00,18
354.8,2020-05-01 21:00:00,18
42.1,2020-05-01 22:00:00,18
57.1,2020-05-01 23:00:00,18
68.7,2020-05-02 00:00:00,18
107.0,2020-05-02 01:00:00,18
95.6,2020-05-02 02:00:00,18
116.5,2020-05-02 03:00:00,18
111.1,2020-05-02 04:00:00,18
49.3,2020-05-02 05:00:00,18
82.4,2020-05-02 06:00:00,18
85.8,2020-05-02 07:00:00,18
87.2,2020-05-02 08:00:00,18
88.8,2020-05-02 09:00:00,18
84.4,2020-05-02 10:00:00,18
76.2,2020-05-02 11:00:00,18
82.1,2020-05-02 12:00:00,18
70.7,2020-05-02 13:00:00,18
80.8,2020-05-02 14:00:00,18
91.1,2020-05-02 15:00:00,18
90.5,2020-05-02 16:00:00,18
156.4,2020-05-02 17:00:00,18
194.9,2020-05-02 18:00:00,18
25.3,2020-05-02 19:00:00,18
63.0,2020-05-02 20:00:00,18
27.0,2020-05-02 21:00:00,18
291.2,2020-05-02 22:00:00,18
281.5,2020-05-02 23:00:00,18
272.9,2020-05-03 00:00:00,18
5.1,2020-05-03 01:00:00,18
18.5,2020-05-03 02:00:00,18
21.6,2020-05-03 03:00:00,18
36.1,2020-05-03 04:00:00,18
45.3,2020-05-03 05:00:00,18
70.3,2020-05-03 06:00:00,18
61.3,2020-05-03 07:00:00,18
