station_observations
wind_direction, rel_hum, avg_wnd_spd_10m_pst10mts, precipitation, dwpt_temp, wind_speed, air_temp, temperature, avg_wnd_dir_10m_pst10mts, rnfl_amt_pst1hr, rnfl_amt_pst24hrs, relative_humidity, time
79.0, 98.0, 1.8, 0.0, -4.4, 1.8, -4.1, -3.9, 77.0, 0.0, 0.0, 98.0, 2021-01-01 00:00:00
73.0, 98.0, 1.8, 0.0, -4.2, 1.9, -3.9, -3.7, 79.0, 0.0, 0.0, 98.0, 2021-01-01 01:00:00
87.0, 98.0, 1.9, 0.0, -4.0, 1.7, -3.7, -3.4, 73.0, 0.0, 0.0, 98.0, 2021-01-01 02:00:00
89.0, 98.0, 1.7, 0.0, -3.7, 1.9, -3.4, -3.0, 87.0, 0.0, 0.0, 99.0, 2021-01-01 03:00:00
88.0, 99.0, 1.9, 0.0, -3.1, 1.9, -3.0, -2.6, 89.0, 0.0, 0.0, 99.0, 2021-01-01 04:00:00
82.0, 99.0, 1.9, 0.0, -2.7, 2.0, -2.6, -2.3, 88.0, 0.0, 0.0, 99.0, 2021-01-01 05:00:00
90.0, 99.0, 2.0, 0.0, -2.4, 1.8, -2.3, -1.9, 82.0, 0.0, 0.0, 99.0, 2021-01-01 06:00:00
89.0, 99.0, 1.8, 0.0, -2.0, 1.8, -1.9, -1.9, 90.0, 0.0, 0.0, 100.0, 2021-01-01 07:00:00
85.0, 100.0, 1.8, 0.0, -1.9, 1.9, -1.9, -1.7, 89.0, 0.0, 0.0, 99.0, 2021-01-01 08:00:00
94.0, 99.0, 1.9, 0.0, -1.8, 1.8, -1.7, -1.0, 85.0, 0.0, 0.0, 99.0, 2021-01-01 09:00:00
95.0, 99.0, 1.8, 0.0, -1.1, 1.9, -1.0, -0.7, 94.0, 0.0, 0.0, 100.0, 2021-01-01 10:00:00
93.0, 100.0, 1.9, 0.0, -0.7, 2.2, -0.7, -0.1, 95.0, 0.0, 0.0, 100.0, 2021-01-01 11:00:00
94.0, 100.0, 2.2, 0.0, -0.1, 2.2, -0.1, -0.3, 93.0, 0.0, 0.0, 100.0, 2021-01-01 12:00:00
95.0, 100.0, 2.2, 0.0, -0.3, 2.1, -0.3, 0.0, 94.0, 0.0, 0.0, 100.0, 2021-01-01 13:00:00
85.0, 100.0, 2.1, 0.2, 0.0, 2.2, 0.0, -0.2, 95.0, 0.0, 0.0, 100.0, 2021-01-01 14:00:00
85.0, 100.0, 2.2, 0.0, -0.2, 2.0, -0.2, 0.0, 85.0, 0.2, 0.2, 100.0, 2021-01-01 15:00:00
