station_observations
wind_direction, rel_hum, avg_wnd_spd_10m_pst10mts, precipitation, dwpt_temp, wind_speed, air_temp, temperature, avg_wnd_dir_10m_pst10mts, rnfl_amt_pst1hr, rnfl_amt_pst24hrs, relative_humidity, time
64.0, 97.0, 2.6, 0.0, -3.3, 4.6, -2.9, -2.9, 116.0, 0.0, 0.0, 97.0, 2021-01-01 00:00:00
161.0, 97.0, 4.6, 0.0, -3.3, 3.1, -2.9, -2.8, 64.0, 0.0, 0.0, 97.0, 2021-01-01 01:00:00
151.0, 97.0, 3.1, 0.0, -3.2, 3.6, -2.8, -3.1, 161.0, 0.0, 0.0, 97.0, 2021-01-01 02:00:00
155.0, 97.0, 3.6, 0.0, -3.5, 5.5, -3.1, -3.0, 151.0, 0.0, 0.0, 97.0, 2021-01-01 03:00:00
145.0, 97.0, 5.5, 0.0, -3.4, 4.3, -3.0, -3.1, 155.0, 0.0, 0.0, 97.0, 2021-01-01 04:00:00
142.0, 97.0, 4.3, 0.0, -3.5, 4.3, -3.1, -3.0, 145.0, 0.0, 0.0, 97.0, 2021-01-01 05:00:00
140.0, 97.0, 4.3, 0.0, -3.4, 3.0, -3.0, -2.9, 142.0, 0.0, 0.0, 97.0, 2021-01-01 06:00:00
162.0, 97.0, 3.0, 0.0, -3.3, 4.2, -2.9, -2.9, 140.0, 0.0, 0.0, 97.0, 2021-01-01 07:00:00
142.0, 97.0, 4.2, 0.0, -3.3, 3.6, -2.9, -2.8, 162.0, 0.0, 0.0, 97.0, 2021-01-01 08:00:00
97.0, 97.0, 3.6, 0.0, -3.2, 2.9, -2.8, -2.4, 142.0, 0.0, 0.0, 97.0, 2021-01-01 09:00:00
62.0, 97.0, 2.9, 0.0, -2.8, 3.9, -2.4, -2.3, 97.0, 0.0, 0.0, 97.0, 2021-01-01 10:00:00
39.0, 97.0, 3.9, 0.0, -2.7, 5.9, -2.3, -1.8, 62.0, 0.0, 0.0, 97.0, 2021-01-01 11:00:00
45.0, 97.0, 5.9, 0.0, -2.2, 4.2, -1.8, -1.4, 39.0, 0.0, 0.0, 97.0, 2021-01-01 12:00:00
38.0, 97.0, 4.2, 0.0, -1.8, 6.2, -1.4, -0.8, 45.0, 0.0, 0.0, 97.0, 2021-01-01 13:00:00
36.0, 97.0, 6.2, 0.0, -1.2, 8.1, -0.8, -0.7, 38.0, 0.0, 0.0, 97.0, 2021-01-01 14:00:00
75.0, 97.0, 8.1, 0.0, -1.1, 4.6, -0.7, -1.5, 36.0, 0.0, 0.0, 98.0, 2021-01-01 15:00:00
45.0, 98.0, 4.6, 0.0, -1.8, 4.0, -1.5, -1.3, 75.0, 0.0, 0.0, 98.0, 2021-01-01 16:00:00
67.0, 98.0, 4.0, 0.0, -1.6, 6.3, -1.3, -0.6, 45.0, 0.0, 0.0, 97.0, 2021-01-01 17:00:00
76.0, 97.0, 6.3, 0.0, -1.0, 5.7, -0.6, -0.8, 67.0, 0.0, 0.0, 97.0, 2021-01-01 18:00:00
115.0, 97.0, 5.7, 0.0, -1.2, 4.0, -0.8, -1.1, 76.0, 0.0, 0.0, 98.0, 2021-01-01 19:00:00
168.0, 98.0, 4.0, 0.0, -1.4, 6.3, -1.1, -1.2, 115.0, 0.0, 0.0, 99.0, 2021-01-01 20:00:00
166.0, 99.0, 6.3, 0.0, -1.3, 10.0, -1.2, -1.0, 168.0, 0.0, 0.0, 99.0, 2021-01-01 21:00:00
174.0, 99.0, 10.0, 0.0, -1.1, 7.5, -1.0, -0.9, 166.0, 0.0, 0.0, 99.0, 2021-01-01 22:00:00
168.0, 99.0, 7.5, 0.0, -1.0, 6.7, -0.9, -0.9, 174.0, 0.0, 0.0, 99.0, 2021-01-01 23:00:00
153.0, 99.0, 6.7, 0.0, -1.0, 4.7, -0.9, -0.7, 168.0, 0.0, 0.0, 99.0, 2021-01-02 00:00:00
151.0, 99.0, 4.7, 0.0, -0.8, 5.6, -0.7, -0.8, 153.0, 0.0, 0.0, 99.0, 2021-01-02 01:00:00
155.0, 99.0, 5.6, 0.0, -0.9, 7.0, -0.8, -0.9, 151.0, 0.0, 0.0, 99.0, 2021-01-02 02:00:00
169.0, 99.0, 7.0, 0.0, -1.0, 7.1, -0.9, -0.8, 155.0, 0.0, 0.0, 99.0, 2021-01-02 03:00:00
164.0, 99.0, 7.1, 0.0, -0.9, 5.7, -0.8, -1.0, 169.0, 0.0, 0.0, 99.0, 2021-01-02 04:00:00
168.0, 99.0, 5.7, 0.0, -1.1, 3.9, -1.0, -0.9, 164.0, 0.0, 0.0, 99.0, 2021-01-02 05:00:00
132.0, 99.0, 3.9, 0.0, -1.0, 3.8, -0.9, -0.9, 168.0, 0.0, 0.0, 99.0, 2021-01-02 06:00:00
157.0, 99.0, 3.8, 0.0, -1.0, 2.8, -0.9, -0.7, 132.0, 0.0, 0.0, 99.0, 2021-01-02 07:00:00
143.0, 99.0, 2.8, 0.0, -0.8, 4.1, -0.7, -0.7, 157.0, 0.0, 0.0, 99.0, 2021-01-02 08:00:00
123.0, 99.0, 4.1, 0.0, -0.8, 3.9, -0.7, -0.6, 143.0, 0.0, 0.0, 99.0, 2021-01-02 09:00:00
136.0, 99.0, 3.9, 0.0, -0.7, 4.7, -0.6, -0.1, 123.0, 0.0, 0.0, 98.0, 2021-01-02 10:00:00
162.0, 98.0, 4.7, 0.0, -0.4, 5.3, -0.1, 0.0, 136.0, 0.0, 0.0, 97.0, 2021-01-02 11:00:00
152.0, 97.0, 5.3, 0.0, -0.4, 8.0, 0.0, -0.2, 162.0, 0.0, 0.0, 98.0, 2021-01-02 12:00:00
163.0, 98.0, 8.0, 0.0, -0.5, 6.8, -0.2, -0.2, 152.0, 0.0, 0.0, 98.0, 2021-01-02 13:00:00
163.0, 98.0, 6.8, 0.0, -0.5, 7.8, -0.2, 0.0, 163.0, 0.0, 0.0, 98.0, 2021-01-02 14:00:00
167.0, 98.0, 7.8, 0.0, -0.3, 9.5, 0.0, 0.0, 163.0, 0.0, 0.0, 98.0, 2021-01-02 15:00:00
178.0, 98.0, 9.5, 0.0, -0.3, 9.0, 0.0, 0.0, 167.0, 0.0, 0.0, 98.0, 2021-01-02 16:00:00
176.0, 98.0, 9.0, 0.0, -0.3, 6.8, 0.0, 0.0, 178.0, 0.0, 0.0, 98.0, 2021-01-02 17:00:00
180.0, 98.0, 6.8, 0.0, -0.3, 8.6, 0.0, 0.1, 176.0, 0.0, 0.0, 98.0, 2021-01-02 18:00:00
165.0, 98.0, 8.6, 0.0, -0.2, 9.3, 0.1, 0.3, 180.0, 0.0, 0.0, 97.0, 2021-01-02 19:00:00
