station_observations
wind_direction, rel_hum, avg_wnd_spd_10m_pst10mts, precipitation, dwpt_temp, wind_speed, air_temp, temperature, avg_wnd_dir_10m_pst10mts, rnfl_amt_pst1hr, rnfl_amt_pst24hrs, relative_humidity, time
150.0, None, None, 0.0, None, 2.4, None, -17.2, None, None, None, 78.0, 2022-01-01 00:00:00
198.0, None, None, 0.0, None, 2.4, None, -16.5, None, None, None, 77.0, 2022-01-01 01:00:00
160.0, None, None, 0.0, None, 4.8, None, -15.9, None, None, None, 78.0, 2022-01-01 02:00:00
155.0, None, None, 0.0, None, 3.8, None, -15.3, None, None, None, 80.0, 2022-01-01 03:00:00
163.0, None, None, 0.0, None, 4.3, None, -15.2, None, None, None, 81.0, 2022-01-01 04:00:00
165.0, None, None, 0.0, None, 6.3, None, -14.3, None, None, None, 80.0, 2022-01-01 05:00:00
178.0, None, None, 0.0, None, 6.2, None, -13.9, None, None, None, 80.0, 2022-01-01 06:00:00
178.0, None, None, 0.0, None, 10.8, None, -13.6, None, None, None, 79.0, 2022-01-01 07:00:00
182.0, None, None, 0.0, None, 10.8, None, -12.9, None, None, None, 77.0, 2022-01-01 08:00:00
180.0, None, None, 0.0, None, 14.5, None, -12.2, None, None, None, 76.0, 2022-01-01 09:00:00
174.0, None, None, 0.0, None, 11.4, None, -12.0, None, None, None, 76.0, 2022-01-01 10:00:00
157.0, None, None, 0.0, None, 7.8, None, -11.5, None, None, None, 77.0, 2022-01-01 11:00:00
168.0, 77.0, 7.8, 0.0, -14.7, 7.8, -11.5, -9.9, 157.0, 0.0, 0.0, 75.0, 2022-01-01 12:00:00
168.0, 75.0, 7.8, 0.0, -13.5, 8.1, -9.9, -8.6, 168.0, 0.0, 0.0, 76.0, 2022-01-01 13:00:00
176.0, 76.0, 8.1, 0.0, -12.1, 10.5, -8.6, -8.3, 168.0, 0.0, 0.0, 77.0, 2022-01-01 14:00:00
None, 77.0, 10.5, None, -11.6, None, -8.3, None, 176.0, 0.0, 0.0, None, 2022-01-01 15:00:00
185.0, None, None, 0.0, None, 13.2, None, -8.9, None, None, None, 79.0, 2022-01-01 17:00:00
189.0, None, None, 0.0, None, 10.4, None, -8.8, None, None, None, 81.0, 2022-01-01 18:00:00
183.0, None, None, 0.0, None, 12.1, None, -8.4, None, None, None, 81.0, 2022-01-01 19:00:00
185.0, None, None, 0.0, None, 11.1, None, -8.1, None, None, None, 82.0, 2022-01-01 20:00:00
200.0, None, None, 0.0, None, 9.1, None, -7.8, None, None, None, 82.0, 2022-01-01 21:00:00
194.0, None, None, 0.0, None, 8.3, None, -7.5, None, None, None, 82.0, 2022-01-01 22:00:00
217.0, None, None, 0.0, None, 6.2, None, -6.9, None, None, None, 80.0, 2022-01-01 23:00:00
200.0, None, None, 0.0, None, 7.1, None, -6.2, None, None, None, 79.0, 2022-01-02 00:00:00
252.0, None, None, 0.0, None, 7.3, None, -6.5, None, None, None, 81.0, 2022-01-02 01:00:00
188.0, None, None, 0.0, None, 6.5, None, -6.9, None, None, None, 87.0, 2022-01-02 02:00:00
162.0, None, None, 0.0, None, 9.6, None, -8.0, None, None, None, 86.0, 2022-01-02 03:00:00
172.0, None, None, 0.0, None, 10.0, None, -7.8, None, None, None, 84.0, 2022-01-02 04:00:00
158.0, None, None, 0.0, None, 7.4, None, -8.6, None, None, None, 85.0, 2022-01-02 05:00:00
126.0, None, None, 0.0, None, 2.8, None, -10.1, None, None, None, 89.0, 2022-01-02 06:00:00
101.0, None, None, 0.0, None, 1.7, None, -11.1, None, None, None, 89.0, 2022-01-02 07:00:00
93.0, None, None, 0.0, None, 0.0, None, -11.4, None, None, None, 87.0, 2022-01-02 08:00:00
253.0, None, None, 0.0, None, 1.9, None, -10.2, None, None, None, 86.0, 2022-01-02 09:00:00
172.0, 86.0, 1.9, 0.0, -12.1, 4.3, -10.2, -8.8, 253.0, 0.0, None, 86.0, 2022-01-02 10:00:00
281.0, 86.0, 4.3, 0.0, -10.7, 3.5, -8.8, -6.5, 172.0, 0.0, 0.0, 81.0, 2022-01-02 11:00:00
9.0, 81.0, 3.5, 0.0, -9.2, 3.0, -6.5, -6.4, 281.0, 0.0, 0.0, 84.0, 2022-01-02 12:00:00
91.0, 84.0, 3.0, 0.0, -8.7, 2.0, -6.4, -6.1, 9.0, 0.0, 0.0, 87.0, 2022-01-02 13:00:00
325.0, 87.0, 2.0, 0.0, -7.9, 4.5, -6.1, -6.0, 91.0, 0.0, 0.0, 89.0, 2022-01-02 14:00:00
323.0, 89.0, 4.5, 0.0, -7.5, 4.8, -6.0, -5.7, 325.0, 0.0, 0.0, 89.0, 2022-01-02 15:00:00
None, 89.0, 4.8, None, -7.2, None, -5.7, None, 323.0, 0.0, 0.0, None, 2022-01-02 16:00:00
189.0, None, None, 0.0, None, 1.8, None, -23.7, None, None, None, 71.0, 2022-01-07 17:00:00
192.0, None, None, 0.0, None, 0.0, None, -23.7, None, None, None, 73.0, 2022-01-07 18:00:00
195.0, None, None, 0.0, None, 1.6, None, -23.4, None, None, None, 72.0, 2022-01-07 19:00:00
241.0, None, None, 0.0, None, 0.0, None, -23.2, None, None, None, 72.0, 2022-01-07 20:00:00
222.0, None, None, 0.0, None, 0.0, None, -23.1, None, None, None, 71.0, 2022-01-07 21:00:00
141.0, None, None, 0.0, None, 0.0, None, -23.6, None, None, None, 71.0, 2022-01-07 22:00:00
165.0, None, None, 0.0, None, 0.0, None, -24.9, None, None, None, 71.0, 2022-01-07 23:00:00
106.0, None, None, 0.0, None, 0.0, None, -26.0, None, None, None, 68.0, 2022-01-08 00:00:00
117.0, None, None, 0.0, None, 0.0, None, -25.5, None, None, None, 71.0, 2022-01-08 01:00:00
191.0, None, None, 0.0, None, 0.0, None, -23.5, None, None, None, 71.0, 2022-01-08 02:00:00
173.0, None, None, 0.0, None, 0.0, None, -23.3, None, None, None, 71.0, 2022-01-08 03:00:00
166.0, None, None, 0.0, None, 0.0, None, -23.0, None, None, None, 72.0, 2022-01-08 04:00:00
168.0, None, None, 0.0, None, 1.8, None, -22.1, None, None, None, 75.0, 2022-01-08 05:00:00
160.0, None, None, 0.0, None, 2.1, None, -20.0, None, None, None, 75.0, 2022-01-08 06:00:00
152.0, None, None, 0.0, None, 2.0, None, -18.9, None, None, None, 77.0, 2022-01-08 07:00:00
148.0, None, None, 0.0, None, 1.7, None, -18.0, None, None, None, 78.0, 2022-01-08 08:00:00
136.0, None, None, 0.0, None, 0.0, None, -16.7, None, None, None, 76.0, 2022-01-08 09:00:00
140.0, None, None, 0.0, None, 4.0, None, -15.0, None, None, None, 78.0, 2022-01-08 10:00:00
159.0, 78.0, 4.0, 0.0, -18.0, 4.7, -15.0, -13.8, 140.0, 0.0, None, 81.0, 2022-01-08 11:00:00
187.0, 81.0, 4.7, 0.0, -16.4, 1.8, -13.8, -12.3, 159.0, 0.0, 0.0, 79.0, 2022-01-08 12:00:00
183.0, 79.0, 1.8, 0.0, -15.2, 4.9, -12.3, -11.8, 187.0, 0.0, 0.0, 83.0, 2022-01-08 13:00:00
158.0, 83.0, 4.9, 0.0, -14.1, 3.8, -11.8, -11.4, 183.0, 0.0, 0.0, 84.0, 2022-01-08 14:00:00
198.0, 84.0, 3.8, 0.0, -13.6, 5.1, -11.4, -11.2, 158.0, 0.0, 0.0, 85.0, 2022-01-08 15:00:00
None, 85.0, 5.1, None, -13.2, None, -11.2, None, 198.0, 0.0, 0.0, None, 2022-01-08 16:00:00
158.0, None, None, 0.0, None, 3.2, None, -11.0, None, None, None, 87.0, 2022-01-08 17:00:00
198.0, None, None, 0.0, None, 4.8, None, -10.2, None, None, None, 88.0, 2022-01-08 18:00:00
195.0, None, None, 0.0, None, 4.7, None, -9.4, None, None, None, 88.0, 2022-01-08 19:00:00
197.0, None, None, 0.0, None, 4.9, None, -8.7, None, None, None, 90.0, 2022-01-08 20:00:00
187.0, None, None, 0.0, None, 5.5, None, -8.1, None, None, None, 90.0, 2022-01-08 21:00:00
171.0, None, None, 0.0, None, 9.7, None, -7.1, None, None, None, 90.0, 2022-01-08 22:00:00
179.0, None, None, 0.0, None, 11.7, None, -6.1, None, None, None, 89.0, 2022-01-08 23:00:00
177.0, None, None, 0.0, None, 11.9, None, -5.4, None, None, None, 88.0, 2022-01-09 00:00:00
176.0, None, None, 0.0, None, 12.6, None, -5.0, None, None, None, 87.0, 2022-01-09 01:00:00
186.0, None, None, 0.0, None, 8.8, None, -4.9, None, None, None, 87.0, 2022-01-09 02:00:00
186.0, None, None, 0.0, None, 7.7, None, -5.2, None, None, None, 89.0, 2022-01-09 03:00:00
187.0, None, None, 0.0, None, 5.3, None, -4.8, None, None, None, 89.0, 2022-01-09 04:00:00
218.0, None, None, 0.0, None, 4.0, None, -4.6, None, None, None, 88.0, 2022-01-09 05:00:00
177.0, None, None, 0.0, None, 7.0, None, -4.5, None, None, None, 89.0, 2022-01-09 06:00:00
167.0, None, None, 0.0, None, 6.6, None, -3.6, None, None, None, 88.0, 2022-01-09 07:00:00
200.0, None, None, 0.0, None, 3.7, None, -3.7, None, None, None, 90.0, 2022-01-09 08:00:00
178.0, None, None, 0.0, None, 5.4, None, -3.0, None, None, None, 87.0, 2022-01-09 09:00:00
172.0, None, None, 0.0, None, 7.1, None, -1.9, None, None, None, 85.0, 2022-01-09 10:00:00
182.0, None, None, 0.0, None, 2.5, None, -0.9, None, None, None, 87.0, 2022-01-09 11:00:00
209.0, None, None, 0.0, None, 3.2, None, -0.5, None, None, None, 84.0, 2022-01-09 12:00:00
166.0, None, None, 0.0, None, 6.1, None, -0.7, None, None, None, 85.0, 2022-01-09 13:00:00
171.0, 85.0, 6.1, 0.0, -2.9, 7.4, -0.7, -0.4, 166.0, 0.0, 0.0, 84.0, 2022-01-09 14:00:00
None, 84.0, 7.4, None, -2.8, None, -0.4, None, 171.0, 0.0, 0.0, None, 2022-01-09 15:00:00
170.0, None, None, 0.0, None, 8.0, None, -1.3, None, None, None, 88.0, 2022-01-09 17:00:00
186.0, None, None, 0.0, None, 7.0, None, -1.1, None, None, None, 87.0, 2022-01-09 18:00:00
165.0, None, None, 0.0, None, 6.3, None, -0.9, None, None, None, 88.0, 2022-01-09 19:00:00
156.0, None, None, 0.0, None, 4.9, None, -0.9, None, None, None, 89.0, 2022-01-09 20:00:00
143.0, None, None, 0.0, None, 4.2, None, -1.1, None, None, None, 91.0, 2022-01-09 21:00:00
150.0, None, None, 0.0, None, 3.4, None, -1.1, None, None, None, 92.0, 2022-01-09 22:00:00
137.0, None, None, 0.0, None, 2.5, None, -2.6, None, None, None, 97.0, 2022-01-09 23:00:00
176.0, None, None, 0.0, None, 4.1, None, -2.2, None, None, None, 95.0, 2022-01-10 00:00:00
199.0, None, None, 0.0, None, 4.6, None, -1.9, None, None, None, 93.0, 2022-01-10 01:00:00
149.0, None, None, 0.0, None, 1.9, None, -2.5, None, None, None, 93.0, 2022-01-10 02:00:00
173.0, None, None, 0.0, None, 7.4, None, -1.3, None, None, None, 88.0, 2022-01-10 03:00:00
187.0, None, None, 0.0, None, 5.6, None, -1.4, None, None, None, 87.0, 2022-01-10 04:00:00
168.0, None, None, 0.0, None, 9.7, None, -1.4, None, None, None, 87.0, 2022-01-10 05:00:00
172.0, None, None, 0.0, None, 10.5, None, -1.5, None, None, None, 88.0, 2022-01-10 06:00:00
164.0, None, None, 0.0, None, 12.3, None, -1.3, None, None, None, 86.0, 2022-01-10 07:00:00
201.0, None, None, 0.0, None, 7.2, None, -1.1, None, None, None, 85.0, 2022-01-10 08:00:00
163.0, None, None, 0.0, None, 11.4, None, -0.7, None, None, None, 84.0, 2022-01-10 09:00:00
218.0, None, None, 0.0, None, 5.4, None, 0.0, None, None, None, 80.0, 2022-01-10 10:00:00
176.0, None, None, 0.0, None, 5.6, None, 0.5, None, None, None, 75.0, 2022-01-10 11:00:00
181.0, 75.0, 5.6, 0.0, -3.4, 13.7, 0.5, 1.1, 176.0, 0.0, 0.0, 76.0, 2022-01-10 12:00:00
182.0, 76.0, 13.7, 0.0, -2.7, 6.3, 1.1, 1.3, 181.0, 0.0, 0.0, 79.0, 2022-01-10 13:00:00
180.0, None, None, 0.0, None, 12.8, None, 1.5, None, None, None, 73.0, 2022-01-10 14:00:00
184.0, 73.0, 12.8, 0.0, -2.8, 7.8, 1.5, 0.4, 180.0, 0.0, None, 79.0, 2022-01-10 15:00:00
None, 79.0, 7.8, None, -2.8, None, 0.4, None, 184.0, 0.0, 0.0, None, 2022-01-10 16:00:00
124.0, None, None, 0.0, None, 5.3, None, -0.3, None, None, None, 86.0, 2022-01-10 17:00:00
177.0, None, None, 0.0, None, 6.9, None, -0.7, None, None, None, 85.0, 2022-01-10 18:00:00
171.0, None, None, 0.0, None, 9.9, None, -0.4, None, None, None, 83.0, 2022-01-10 19:00:00
138.0, None, None, 0.0, None, 3.6, None, -2.3, None, None, None, 93.0, 2022-01-10 20:00:00
136.0, None, None, 0.0, None, 4.1, None, -2.6, None, None, None, 96.0, 2022-01-10 21:00:00
172.0, None, None, 0.0, None, 6.7, None, -0.2, None, None, None, 92.0, 2022-01-10 22:00:00
169.0, None, None, 0.0, None, 5.6, None, -1.3, None, None, None, 96.0, 2022-01-10 23:00:00
168.0, None, None, 0.0, None, 4.6, None, -0.9, None, None, None, 95.0, 2022-01-11 00:00:00
136.0, None, None, 0.0, None, 3.6, None, -1.4, None, None, None, 97.0, 2022-01-11 01:00:00
24.0, None, None, 0.0, None, 2.6, None, -1.8, None, None, None, 97.0, 2022-01-11 02:00:00
349.0, None, None, 0.0, None, 3.2, None, -1.4, None, None, None, 96.0, 2022-01-11 03:00:00
65.0, None, None, 0.0, None, 2.9, None, -1.4, None, None, None, 98.0, 2022-01-11 04:00:00
193.0, None, None, 0.0, None, 3.4, None, -1.0, None, None, None, 97.0, 2022-01-11 05:00:00
211.0, None, None, 0.0, None, 3.5, None, 0.0, None, None, None, 94.0, 2022-01-11 06:00:00
