station_observations
wind_direction, rel_hum, avg_wnd_spd_10m_pst10mts, precipitation, dwpt_temp, wind_speed, air_temp, temperature, avg_wnd_dir_10m_pst10mts, rnfl_amt_pst1hr, rnfl_amt_pst24hrs, relative_humidity, time
316.0, 77.0, 0.0, 0.0, -24.1, 0.0, -21.1, -19.1, 275.0, 0.0, 0.0, 79.0, 2022-01-01 00:00:00
312.0, 79.0, 0.0, 0.0, -21.8, 0.1, -19.1, -18.2, 316.0, 0.0, 0.0, 78.0, 2022-01-01 01:00:00
71.0, 78.0, 0.1, 0.0, -21.1, 0.4, -18.2, -17.7, 312.0, 0.0, 0.0, 78.0, 2022-01-01 02:00:00
293.0, 78.0, 0.4, 0.0, -20.6, 0.0, -17.7, -17.6, 71.0, 0.0, 0.0, 78.0, 2022-01-01 03:00:00
197.0, 78.0, 0.0, 0.0, -20.5, 0.3, -17.6, -16.8, 293.0, 0.0, 0.0, 80.0, 2022-01-01 04:00:00
293.0, 80.0, 0.3, 0.0, -19.4, 1.4, -16.8, -14.7, 197.0, 0.0, 0.0, 83.0, 2022-01-01 05:00:00
224.0, 83.0, 1.4, 0.0, -16.9, 1.2, -14.7, -12.7, 293.0, 0.0, 0.0, 82.0, 2022-01-01 06:00:00
184.0, 82.0, 1.2, 0.0, -15.1, 7.3, -12.7, -11.9, 224.0, 0.0, 0.0, 83.0, 2022-01-01 07:00:00
199.0, 83.0, 7.3, 0.0, -14.2, 10.2, -11.9, -10.7, 184.0, 0.0, 0.0, 83.0, 2022-01-01 08:00:00
192.0, 83.0, 10.2, 0.0, -13.0, 10.3, -10.7, -9.1, 199.0, 0.0, 0.0, 80.0, 2022-01-01 09:00:00
189.0, 80.0, 10.3, 0.0, -11.9, 11.9, -9.1, -7.9, 192.0, 0.0, 0.0, 81.0, 2022-01-01 10:00:00
190.0, 81.0, 11.9, 0.0, -10.6, 12.5, -7.9, -7.7, 189.0, 0.0, 0.0, 80.0, 2022-01-01 11:00:00
174.0, 80.0, 12.5, 0.0, -10.5, 12.0, -7.7, -7.0, 190.0, 0.0, 0.0, 81.0, 2022-01-01 12:00:00
187.0, 81.0, 12.0, 0.0, -9.7, 11.3, -7.0, -7.3, 174.0, 0.0, 0.0, 82.0, 2022-01-01 13:00:00
193.0, 82.0, 11.3, 0.0, -9.8, 16.1, -7.3, -6.2, 187.0, 0.0, 0.0, 80.0, 2022-01-01 14:00:00
180.0, None, None, 0.0, None, 11.1, None, -6.5, None, None, None, 84.0, 2022-01-01 15:00:00
185.0, None, None, 0.0, None, 12.2, None, -6.3, None, None, None, 85.0, 2022-01-01 16:00:00
180.0, 85.0, 12.2, 0.0, -8.4, 11.1, -6.3, -6.5, 185.0, 0.0, 0.0, 88.0, 2022-01-01 17:00:00
187.0, 88.0, 11.1, 0.0, -8.2, 10.7, -6.5, -6.4, 180.0, 0.0, 0.0, 90.0, 2022-01-01 18:00:00
194.0, 90.0, 10.7, 0.0, -7.8, 10.0, -6.4, -6.1, 187.0, 0.0, 0.0, 91.0, 2022-01-01 19:00:00
197.0, 91.0, 10.0, 0.0, -7.3, 8.9, -6.1, -6.0, 194.0, 0.0, 0.0, 92.0, 2022-01-01 20:00:00
199.0, 92.0, 8.9, 0.0, -7.1, 8.1, -6.0, -5.7, 197.0, 0.0, 0.0, 92.0, 2022-01-01 21:00:00
184.0, 92.0, 8.1, 0.0, -6.8, 7.8, -5.7, -5.4, 199.0, 0.0, 0.0, 92.0, 2022-01-01 22:00:00
173.0, 92.0, 7.8, 0.0, -6.5, 6.9, -5.4, -5.2, 184.0, 0.0, 0.0, 93.0, 2022-01-01 23:00:00
185.0, 93.0, 6.9, 0.0, -6.2, 7.8, -5.2, -5.0, 173.0, 0.0, 0.0, 93.0, 2022-01-02 00:00:00
176.0, 93.0, 7.8, 0.0, -6.0, 7.3, -5.0, -5.0, 185.0, 0.0, 0.0, 93.0, 2022-01-02 01:00:00
183.0, 93.0, 7.3, 0.0, -6.0, 10.1, -5.0, -4.9, 176.0, 0.0, 0.0, 92.0, 2022-01-02 02:00:00
179.0, 92.0, 10.1, 0.0, -6.0, 6.7, -4.9, -5.7, 183.0, 0.0, 0.0, 91.0, 2022-01-02 03:00:00
183.0, 91.0, 6.7, 0.0, -6.9, 9.5, -5.7, -6.4, 179.0, 0.0, 0.0, 91.0, 2022-01-02 04:00:00
191.0, 91.0, 9.5, 0.0, -7.6, 7.2, -6.4, -6.9, 183.0, 0.0, 0.0, 91.0, 2022-01-02 05:00:00
189.0, 91.0, 7.2, 0.0, -8.1, 8.1, -6.9, -5.3, 191.0, 0.0, 0.0, 93.0, 2022-01-02 06:00:00
208.0, 93.0, 8.1, 0.0, -6.3, 4.7, -5.3, -5.1, 189.0, 0.0, 0.0, 93.0, 2022-01-02 07:00:00
192.0, 93.0, 4.7, 0.0, -6.1, 4.4, -5.1, -4.9, 208.0, 0.0, 0.0, 92.0, 2022-01-02 08:00:00
302.0, 92.0, 4.4, 0.0, -6.0, 0.0, -4.9, -4.9, 192.0, 0.0, 0.0, 92.0, 2022-01-02 09:00:00
182.0, 92.0, 0.0, 0.0, -6.0, 3.6, -4.9, -3.8, 302.0, 0.0, 0.0, 92.0, 2022-01-02 10:00:00
186.0, 92.0, 3.6, 0.0, -4.9, 4.1, -3.8, -3.8, 182.0, 0.0, 0.0, 93.0, 2022-01-02 11:00:00
165.0, 93.0, 4.1, 0.0, -4.8, 1.7, -3.8, -3.3, 186.0, 0.0, 0.0, 93.0, 2022-01-02 12:00:00
174.0, 93.0, 1.7, 0.0, -4.3, 1.6, -3.3, -3.3, 165.0, 0.0, 0.0, 93.0, 2022-01-02 13:00:00
185.0, 93.0, 1.6, 0.0, -4.3, 4.1, -3.3, -3.2, 174.0, 0.0, 0.0, 93.0, 2022-01-02 14:00:00
180.0, 93.0, 4.1, 0.0, -4.2, 4.3, -3.2, -3.3, 185.0, 0.0, 0.0, 94.0, 2022-01-02 15:00:00
175.0, 94.0, 4.3, 0.0, -4.1, 2.0, -3.3, -3.4, 180.0, 0.0, 0.0, 95.0, 2022-01-02 16:00:00
182.0, 95.0, 2.0, 0.0, -4.1, 1.1, -3.4, -3.3, 175.0, 0.0, 0.0, 95.0, 2022-01-02 17:00:00
189.0, 95.0, 1.1, 0.0, -4.0, 5.3, -3.3, -3.0, 182.0, 0.0, 0.0, 95.0, 2022-01-02 18:00:00
141.0, 95.0, 5.3, 0.0, -3.7, 2.7, -3.0, -2.9, 189.0, 0.0, 0.0, 95.0, 2022-01-02 19:00:00
17.0, 95.0, 2.7, 0.0, -3.6, 1.5, -2.9, -3.6, 141.0, 0.0, 0.0, 94.0, 2022-01-02 20:00:00
110.0, 94.0, 1.5, 0.0, -4.4, 0.0, -3.6, -4.1, 17.0, 0.0, 0.0, 94.0, 2022-01-02 21:00:00
14.0, 94.0, 0.0, 0.0, -4.9, 0.4, -4.1, -4.4, 110.0, 0.0, 0.0, 94.0, 2022-01-02 22:00:00
356.0, 94.0, 0.4, 0.0, -5.2, 1.8, -4.4, -4.4, 14.0, 0.0, 0.0, 93.0, 2022-01-02 23:00:00
6.0, 93.0, 1.8, 0.0, -5.4, 0.1, -4.4, -4.8, 356.0, 0.0, 0.0, 93.0, 2022-01-03 00:00:00
349.0, 93.0, 0.1, 0.0, -5.8, 2.1, -4.8, -4.7, 6.0, 0.0, 0.0, 93.0, 2022-01-03 01:00:00
32.0, 93.0, 2.1, 0.0, -5.7, 3.1, -4.7, -5.2, 349.0, 0.0, 0.0, 93.0, 2022-01-03 02:00:00
