station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, None, 1.247, None, 93.3, 2012-01-01 00:00:00, -10.66
None, None, 1.57, None, 93.9, 2012-01-01 01:00:00, -10.94
None, None, 1.599, None, 92.7, 2012-01-01 02:00:00, -11.19
None, None, 1.484, None, 91.7, 2012-01-01 03:00:00, -11.75
None, None, 0.805, None, 91.3, 2012-01-01 04:00:00, -12.17
None, None, 1.006, None, 91.0, 2012-01-01 05:00:00, -12.59
None, None, 0.032999, None, 90.9, 2012-01-01 06:00:00, -12.93
None, None, 0.083999, None, 90.6, 2012-01-01 07:00:00, -13.25
None, None, 1.168, None, 90.2, 2012-01-01 08:00:00, -13.77
None, None, 0.611999, None, 89.7, 2012-01-01 09:00:00, -14.18
None, None, 0.215, None, 89.3, 2012-01-01 10:00:00, -12.97
None, None, 1.366, None, 89.4, 2012-01-01 11:00:00, -12.11
None, None, 1.214, None, 89.3, 2012-01-01 12:00:00, -11.13
None, None, 0.704999, None, 85.7, 2012-01-01 13:00:00, -9.9
None, None, 0.111, None, 81.2, 2012-01-01 14:00:00, -9.07
None, None, 0.839999, None, 84.3, 2012-01-01 15:00:00, -8.9
None, None, 0.630999, None, 85.3, 2012-01-01 16:00:00, -8.99
None, None, 0.0, None, 87.0, 2012-01-01 17:00:00, -9.27
None, None, 0.0, None, 89.8, 2012-01-01 18:00:00, -9.49
None, None, 0.116999, None, 90.5, 2012-01-01 19:00:00, -9.42
None, None, 0.061, None, 89.7, 2012-01-01 20:00:00, -9.14
None, None, 0.0, None, 89.3, 2012-01-01 21:00:00, -8.96
None, None, 0.123999, None, 90.3, 2012-01-01 22:00:00, -9.25
None, None, 0.296999, None, 91.8, 2012-01-01 23:00:00, -9.67
None, None, 1.216, None, 91.4, 2012-01-02 00:00:00, -10.01
None, None, 0.079, None, 90.8, 2012-01-02 01:00:00, -10.04
None, None, 0.179, None, 91.8, 2012-01-02 02:00:00, -10.59
None, None, 0.305, None, 92.6, 2012-01-02 03:00:00, -11.17
None, None, 0.643, None, 92.7, 2012-01-02 04:00:00, -11.53
None, None, 0.97, None, 92.4, 2012-01-02 05:00:00, -12.02
None, None, 0.101999, None, 92.1, 2012-01-02 06:00:00, -12.45
None, None, 0.096, None, 91.6, 2012-01-02 07:00:00, -12.82
None, None, 0.001, None, 91.5, 2012-01-02 08:00:00, -13.07
None, None, 0.143999, None, 91.2, 2012-01-02 09:00:00, -12.88
None, None, 0.0, None, 90.5, 2012-01-02 10:00:00, -11.96
None, None, 0.437, None, 90.1, 2012-01-02 11:00:00, -10.79
None, None, 0.115, None, 86.0, 2012-01-02 12:00:00, -9.2
None, None, 0.149, None, 79.3, 2012-01-02 13:00:00, -7.53
None, None, 0.712999, None, 79.1, 2012-01-02 14:00:00, -7.14
None, None, 0.472, None, 81.7, 2012-01-02 15:00:00, -7.22
None, None, 0.097, None, 88.0, 2012-01-02 16:00:00, -8.46
None, None, 0.008999, None, 91.0, 2012-01-02 17:00:00, -9.08
None, None, 1.786, None, 91.7, 2012-01-02 18:00:00, -9.25
None, None, 0.769999, None, 90.3, 2012-01-02 19:00:00, -8.64
None, None, 0.537999, None, 89.7, 2012-01-02 20:00:00, -8.34
None, None, 0.335, None, 89.4, 2012-01-02 21:00:00, -8.05
None, None, 0.2, None, 90.4, 2012-01-02 22:00:00, -7.95
None, None, 1.757, None, 91.2, 2012-01-02 23:00:00, -8.11
None, None, 0.791999, None, 90.6, 2012-01-03 00:00:00, -7.97
None, None, 0.199, None, 90.4, 2012-01-03 01:00:00, -7.7
None, None, 0.083999, None, 90.0, 2012-01-03 02:00:00, -7.54
None, None, 0.136, None, 91.3, 2012-01-03 03:00:00, -7.81
None, None, 0.128, None, 92.4, 2012-01-03 04:00:00, -7.76
None, None, 0.483, None, 92.2, 2012-01-03 05:00:00, -7.63
None, None, 1.087, None, 91.7, 2012-01-03 06:00:00, -7.67
None, None, 0.425, None, 91.7, 2012-01-03 07:00:00, -7.74
None, None, 1.228, None, 91.8, 2012-01-03 08:00:00, -7.76
None, None, 0.194999, None, 90.5, 2012-01-03 09:00:00, -7.21
None, None, 0.144999, None, 88.3, 2012-01-03 10:00:00, -6.372
None, None, 1.268, None, 87.5, 2012-01-03 11:00:00, -5.895
None, None, 1.593, None, 86.2, 2012-01-03 12:00:00, -5.359
None, None, 2.215, None, 84.8, 2012-01-03 13:00:00, -4.636
None, None, 2.058, None, 85.3, 2012-01-03 14:00:00, -4.114
None, None, 1.876, None, 88.5, 2012-01-03 15:00:00, -4.141
None, None, 1.085, None, 93.1, 2012-01-03 16:00:00, -4.275
None, None, 0.287999, None, 94.3, 2012-01-03 17:00:00, -4.165
None, None, 0.451, None, 94.6, 2012-01-03 18:00:00, -4.087
None, None, 1.44, None, 95.0, 2012-01-03 19:00:00, -4.02
None, None, 1.596, None, 95.2, 2012-01-03 20:00:00, -3.909
None, None, 0.778999, None, 95.5, 2012-01-03 21:00:00, -3.756
None, None, 0.017999, None, 95.6, 2012-01-03 22:00:00, -3.577
None, None, 0.048999, None, 95.7, 2012-01-03 23:00:00, -3.486
None, None, 0.781, None, 96.0, 2012-01-04 00:00:00, -3.569
None, None, 0.462, None, 95.9, 2012-01-04 01:00:00, -3.283
None, None, 0.025, None, 96.0, 2012-01-04 02:00:00, -3.057
None, None, 0.672999, None, 96.2, 2012-01-04 03:00:00, -2.83
None, None, 0.535, None, 96.0, 2012-01-04 04:00:00, -2.493
None, None, 0.23, None, 96.1, 2012-01-04 05:00:00, -2.253
None, None, 0.574999, None, 96.6, 2012-01-04 06:00:00, -1.793
None, None, 0.782999, None, 96.2, 2012-01-04 07:00:00, -0.296999
None, None, 1.152, None, 93.4, 2012-01-04 08:00:00, 1.829
None, None, 3.029, None, 85.4, 2012-01-04 09:00:00, 3.344
None, None, 3.05, None, 78.7, 2012-01-04 10:00:00, 4.413
None, None, 3.369, None, 75.1, 2012-01-04 11:00:00, 4.941
None, None, 3.834, None, 72.4, 2012-01-04 12:00:00, 5.4
None, None, 2.991, None, 71.4, 2012-01-04 13:00:00, 5.813
None, None, 3.034, None, 70.8, 2012-01-04 14:00:00, 6.152
None, None, 2.483, None, 70.8, 2012-01-04 15:00:00, 6.399
None, None, 2.346, None, 72.0, 2012-01-04 16:00:00, 6.396
None, None, 2.555, None, 73.3, 2012-01-04 17:00:00, 6.345
None, None, 2.034, None, 76.4, 2012-01-04 18:00:00, 5.887
None, None, 2.951, None, 77.4, 2012-01-04 19:00:00, 6.027
None, None, 3.668, None, 76.9, 2012-01-04 20:00:00, 6.336
None, None, 2.402, None, 80.0, 2012-01-04 21:00:00, 5.761
None, None, 3.202, None, 78.1, 2012-01-04 22:00:00, 5.963
None, None, 3.341, None, 84.4, 2012-01-04 23:00:00, 5.277
None, None, 2.948, None, 88.1, 2012-01-05 00:00:00, 4.828
None, None, 3.492, None, 89.9, 2012-01-05 01:00:00, 4.557
None, None, 4.049, None, 87.1, 2012-01-05 02:00:00, 4.694
None, None, 1.772, None, 90.0, 2012-01-05 03:00:00, 4.067
None, None, 1.9, None, 94.2, 2012-01-05 04:00:00, 3.38
None, None, 2.214, None, 93.7, 2012-01-05 05:00:00, 3.479
None, None, 2.1, None, 93.0, 2012-01-05 06:00:00, 3.13
None, None, 1.487, None, 93.5, 2012-01-05 07:00:00, 2.585
None, None, 0.899999, None, 95.9, 2012-01-05 08:00:00, 1.857
None, None, 1.016, None, 94.7, 2012-01-05 09:00:00, 1.804
None, None, 1.484, None, 94.5, 2012-01-05 10:00:00, 1.857
None, None, 0.978999, None, 93.2, 2012-01-05 11:00:00, 2.297
None, None, 1.355, None, 85.9, 2012-01-05 12:00:00, 3.667
None, None, 1.717, None, 78.7, 2012-01-05 13:00:00, 4.443
None, None, 2.811, None, 86.0, 2012-01-05 14:00:00, 2.9
None, None, 1.852, None, 85.2, 2012-01-05 15:00:00, 2.792
None, None, 2.591, None, 87.4, 2012-01-05 16:00:00, 2.385
None, None, 1.793, None, 95.5, 2012-01-05 17:00:00, 1.184
None, None, 1.111, None, 95.9, 2012-01-05 18:00:00, 0.818
None, None, 2.779, None, 94.8, 2012-01-05 19:00:00, 0.964999
None, None, 0.568, None, 91.4, 2012-01-05 20:00:00, 1.064
None, None, 0.166999, None, 95.3, 2012-01-05 21:00:00, -0.120999
None, None, 0.050999, None, 96.6, 2012-01-05 22:00:00, -1.141
None, None, 0.0, None, 97.4, 2012-01-05 23:00:00, -1.354
None, None, 1.093, None, 97.7, 2012-01-06 00:00:00, -1.352
None, None, 0.393, None, 97.8, 2012-01-06 01:00:00, -1.382
None, None, 0.029999, None, 98.1, 2012-01-06 02:00:00, -2.011
None, None, 0.07, None, 98.2, 2012-01-06 03:00:00, -1.484
None, None, 0.374, None, 97.9, 2012-01-06 04:00:00, -1.188
None, None, 0.133, None, 97.3, 2012-01-06 05:00:00, -1.069
None, None, 0.093, None, 96.3, 2012-01-06 06:00:00, -0.950999
None, None, 0.17, None, 95.0, 2012-01-06 07:00:00, -1.239
None, None, 0.495, None, 93.9, 2012-01-06 08:00:00, -1.376
None, None, 0.261999, None, 95.0, 2012-01-06 09:00:00, -1.342
None, None, 1.425, None, 91.4, 2012-01-06 10:00:00, -0.689
None, None, 2.124, None, 87.0, 2012-01-06 11:00:00, -0.314999
None, None, 1.73, None, 83.9, 2012-01-06 12:00:00, 0.314999
None, None, 1.348, None, 77.2, 2012-01-06 13:00:00, 0.939999
None, None, 0.643999, None, 74.8, 2012-01-06 14:00:00, 1.254
None, None, 1.353, None, 71.6, 2012-01-06 15:00:00, 1.555
None, None, 1.206, None, 82.0, 2012-01-06 16:00:00, 0.569999
None, None, 0.451999, None, 86.8, 2012-01-06 17:00:00, 0.123
None, None, 0.0, None, 91.0, 2012-01-06 18:00:00, -0.563
None, None, 0.0, None, 92.9, 2012-01-06 19:00:00, -1.042
None, None, 0.759999, None, 94.0, 2012-01-06 20:00:00, -1.251
None, None, 0.193, None, 96.1, 2012-01-06 21:00:00, -1.498
None, None, 1.066, None, 97.1, 2012-01-06 22:00:00, -1.674
None, None, 0.064, None, 96.6, 2012-01-06 23:00:00, -1.847
None, None, 0.021999, None, 96.2, 2012-01-07 00:00:00, -2.044
None, None, 0.293, None, 95.5, 2012-01-07 01:00:00, -2.254
None, None, 0.05, None, 95.8, 2012-01-07 02:00:00, -2.323
None, None, 0.025, None, 95.8, 2012-01-07 03:00:00, -2.368
None, None, 0.0, None, 95.9, 2012-01-07 04:00:00, -2.496
None, None, 0.382999, None, 96.0, 2012-01-07 05:00:00, -2.658
None, None, 0.054, None, 95.9, 2012-01-07 06:00:00, -2.928
None, None, 0.175999, None, 96.3, 2012-01-07 07:00:00, -3.268
None, None, 0.864, None, 97.0, 2012-01-07 08:00:00, -3.431
None, None, 0.0, None, 96.2, 2012-01-07 09:00:00, -2.823
None, None, 0.008999, None, 94.6, 2012-01-07 10:00:00, -2.27
None, None, 1.48, None, 92.7, 2012-01-07 11:00:00, -1.865
None, None, 0.002, None, 86.9, 2012-01-07 12:00:00, -0.986
None, None, None, None, 81.9, 2012-01-07 13:00:00, -0.308999
None, None, None, None, 78.4, 2012-01-07 14:00:00, 0.156
None, None, None, None, 76.7, 2012-01-07 15:00:00, 0.217999
None, None, None, None, 80.0, 2012-01-07 16:00:00, -0.351
None, None, 0.075999, None, 83.6, 2012-01-07 17:00:00, -0.688
None, None, 1.246, None, 88.8, 2012-01-07 18:00:00, -1.106
None, None, 1.098, None, 91.3, 2012-01-07 19:00:00, -1.306
None, None, 0.522, None, 92.3, 2012-01-07 20:00:00, -1.48
None, None, 0.426999, None, 93.8, 2012-01-07 21:00:00, -1.672
None, None, 0.551999, None, 94.8, 2012-01-07 22:00:00, -1.872
None, None, 0.0, None, 95.2, 2012-01-07 23:00:00, -1.931
None, None, 0.254, None, 95.1, 2012-01-08 00:00:00, -1.962
None, None, 0.0, None, 95.4, 2012-01-08 01:00:00, -2.013
None, None, 0.442999, None, 95.5, 2012-01-08 02:00:00, -2.139
None, None, 0.312999, None, 96.6, 2012-01-08 03:00:00, -2.469
None, None, 0.286, None, 96.7, 2012-01-08 04:00:00, -2.446
None, None, None, None, 96.6, 2012-01-08 05:00:00, -2.417
None, None, None, None, 96.3, 2012-01-08 06:00:00, -2.403
None, None, None, None, 96.0, 2012-01-08 07:00:00, -2.418
None, None, None, None, 95.9, 2012-01-08 08:00:00, -2.396
None, None, 0.671999, None, 95.5, 2012-01-08 09:00:00, -2.364
None, None, 0.656, None, 94.1, 2012-01-08 10:00:00, -2.096
None, None, 0.586, None, 89.9, 2012-01-08 11:00:00, -1.435
None, None, 0.0, None, 78.6, 2012-01-08 12:00:00, 0.301999
None, None, 0.017999, None, 71.4, 2012-01-08 13:00:00, 1.094
None, None, 0.096, None, 70.4, 2012-01-08 14:00:00, 1.372
None, None, 0.744, None, 75.2, 2012-01-08 15:00:00, 0.893999
None, None, 1.297, None, 78.1, 2012-01-08 16:00:00, 0.298999
None, None, 0.657, None, 80.7, 2012-01-08 17:00:00, -0.1
None, None, 0.467999, None, 84.6, 2012-01-08 18:00:00, -0.391999
None, None, 0.871999, None, 87.2, 2012-01-08 19:00:00, -0.521
