station_observations
wind_speed, temperature, wind_direction, relative_humidity, time, precipitation
6.8, 9.7, 37.0, 53.0, 2019-03-27 18:00:00, 0.0
7.0, 7.6, 60.0, 62.0, 2019-03-27 19:00:00, 0.0
6.3, 6.3, 101.0, 71.0, 2019-03-27 20:00:00, 0.0
8.5, 5.4, 114.0, 76.0, 2019-03-27 21:00:00, 0.0
8.0, 6.3, 123.0, 72.0, 2019-03-27 22:00:00, 0.0
7.0, 5.3, 128.0, 76.0, 2019-03-27 23:00:00, 0.0
7.4, 5.8, 120.0, 67.0, 2019-03-28 00:00:00, 0.0
4.0, 6.3, 49.0, 68.0, 2019-03-28 01:00:00, 0.0
8.3, 5.7, 72.0, 76.0, 2019-03-28 02:00:00, 0.0
3.5, 3.9, 315.0, 87.0, 2019-03-28 03:00:00, 0.0
5.8, 3.3, 330.0, 91.0, 2019-03-28 04:00:00, 0.0
7.5, 3.6, 348.0, 90.0, 2019-03-28 05:00:00, 0.0
6.1, 3.1, 335.0, 92.0, 2019-03-28 06:00:00, 0.0
6.4, 4.5, 24.0, 86.0, 2019-03-28 07:00:00, 0.0
2.9, 5.4, 311.0, 87.0, 2019-03-28 08:00:00, 0.0
5.9, 10.4, 336.0, 64.0, 2019-03-28 09:00:00, 0.0
4.9, 11.5, 298.0, 53.0, 2019-03-28 10:00:00, 0.0
4.9, 13.2, 31.0, 46.0, 2019-03-28 11:00:00, 0.0
7.1, 14.0, 154.0, 46.0, 2019-03-28 12:00:00, 0.0
8.8, 13.5, 81.0, 41.0, 2019-03-28 13:00:00, 0.0
9.9, 13.9, 144.0, 42.0, 2019-03-28 14:00:00, 0.0
7.2, 13.5, 128.0, 44.0, 2019-03-28 15:00:00, 0.0
9.2, 12.8, 140.0, 51.0, 2019-03-28 16:00:00, 0.0
7.0, 11.1, 136.0, 56.0, 2019-03-28 17:00:00, 0.0
2.0, 8.7, 34.0, 74.0, 2019-03-28 18:00:00, 0.0
2.1, 6.3, 32.0, 78.0, 2019-03-28 19:00:00, 0.0
2.3, 5.0, 38.0, 88.0, 2019-03-28 20:00:00, 0.0
3.3, 4.1, 34.0, 93.0, 2019-03-28 21:00:00, 0.0
2.9, 3.5, 48.0, 94.0, 2019-03-28 22:00:00, 0.0
5.3, 2.9, 51.0, 95.0, 2019-03-28 23:00:00, 0.0
1.5, 2.4, 38.0, 95.0, 2019-03-29 00:00:00, 0.0
3.6, 2.3, 43.0, 95.0, 2019-03-29 01:00:00, 0.0
4.9, 2.5, 41.0, 92.0, 2019-03-29 02:00:00, 0.0
3.2, 1.8, 57.0, 95.0, 2019-03-29 03:00:00, 0.0
4.4, 1.8, 59.0, 96.0, 2019-03-29 04:00:00, 0.0
3.7, 1.7, 64.0, 96.0, 2019-03-29 05:00:00, 0.0
4.5, 1.7, 63.0, 96.0, 2019-03-29 06:00:00, 0.0
2.4, 2.6, 58.0, 96.0, 2019-03-29 07:00:00, 0.0
2.5, 5.2, 337.0, 94.0, 2019-03-29 08:00:00, 0.0
4.6, 10.6, 313.0, 65.0, 2019-03-29 09:00:00, 0.0
3.9, 13.4, 116.0, 53.0, 2019-03-29 10:00:00, 0.0
7.5, 13.8, 161.0, 50.0, 2019-03-29 11:00:00, 0.0
8.5, 14.5, 154.0, 44.0, 2019-03-29 12:00:00, 0.0
6.3, 15.1, 164.0, 44.0, 2019-03-29 13:00:00, 0.0
7.5, 16.0, 140.0, 42.0, 2019-03-29 14:00:00, 0.0
5.5, 16.1, 146.0, 46.0, 2019-03-29 15:00:00, 0.0
4.9, 14.9, 181.0, 49.0, 2019-03-29 16:00:00, 0.0
5.5, 13.1, 298.0, 49.0, 2019-03-29 17:00:00, 0.0
4.3, 10.1, 329.0, 61.0, 2019-03-29 18:00:00, 0.0
2.8, 7.6, 11.0, 74.0, 2019-03-29 19:00:00, 0.0
3.0, 6.4, 28.0, 82.0, 2019-03-29 20:00:00, 0.0
2.3, 5.4, 31.0, 86.0, 2019-03-29 21:00:00, 0.0
2.7, 4.9, 49.0, 87.0, 2019-03-29 22:00:00, 0.0
3.3, 4.3, 1.0, 90.0, 2019-03-29 23:00:00, 0.0
3.3, 4.6, 5.0, 87.0, 2019-03-30 00:00:00, 0.0
2.1, 3.7, 34.0, 91.0, 2019-03-30 01:00:00, 0.0
1.3, 3.3, 43.0, 93.0, 2019-03-30 02:00:00, 0.0
2.3, 2.9, 129.0, 94.0, 2019-03-30 03:00:00, 0.0
3.2, 3.4, 67.0, 93.0, 2019-03-30 04:00:00, 0.0
2.7, 2.8, 118.0, 94.0, 2019-03-30 05:00:00, 0.0
3.4, 2.3, 93.0, 95.0, 2019-03-30 06:00:00, 0.0
4.3, 3.2, 64.0, 96.0, 2019-03-30 07:00:00, 0.0
4.3, 6.2, 338.0, 87.0, 2019-03-30 08:00:00, 0.0
5.0, 11.4, 333.0, 63.0, 2019-03-30 09:00:00, 0.0
6.8, 13.2, 355.0, 50.0, 2019-03-30 10:00:00, 0.0
6.5, 14.3, 135.0, 52.0, 2019-03-30 11:00:00, 0.0
9.6, 14.5, 128.0, 54.0, 2019-03-30 12:00:00, 0.0
9.9, 15.2, 153.0, 53.0, 2019-03-30 13:00:00, 0.0
8.9, 15.6, 143.0, 55.0, 2019-03-30 14:00:00, 0.0
8.5, 15.6, 151.0, 53.0, 2019-03-30 15:00:00, 0.0
3.8, 15.6, 93.0, 52.0, 2019-03-30 16:00:00, 0.0
2.3, 12.1, 84.0, 65.0, 2019-03-30 17:00:00, 0.0
4.9, 10.6, 179.0, 76.0, 2019-03-30 18:00:00, 0.0
2.7, 7.8, 13.0, 79.0, 2019-03-30 19:00:00, 0.0
2.2, 6.0, 32.0, 86.0, 2019-03-30 20:00:00, 0.0
2.5, 5.6, 38.0, 88.0, 2019-03-30 21:00:00, 0.0
2.0, 5.1, 30.0, 89.0, 2019-03-30 22:00:00, 0.0
2.3, 4.6, 49.0, 92.0, 2019-03-30 23:00:00, 0.0
1.9, 4.3, 46.0, 93.0, 2019-03-31 00:00:00, 0.0
2.0, 4.1, 51.0, 93.0, 2019-03-31 01:00:00, 0.0
2.3, 3.9, 55.0, 94.0, 2019-03-31 02:00:00, 0.0
5.8, 5.0, 42.0, 87.0, 2019-03-31 03:00:00, 0.0
6.6, 7.6, 49.0, 66.0, 2019-03-31 04:00:00, 0.0
5.9, 6.8, 56.0, 72.0, 2019-03-31 05:00:00, 0.0
4.8, 3.5, 58.0, 91.0, 2019-03-31 06:00:00, 0.0
3.8, 3.2, 340.0, 95.0, 2019-03-31 07:00:00, 0.0
6.8, 7.1, 359.0, 74.0, 2019-03-31 08:00:00, 0.0
3.9, 11.9, 330.0, 56.0, 2019-03-31 09:00:00, 0.0
7.1, 12.9, 349.0, 47.0, 2019-03-31 10:00:00, 0.0
5.7, 14.4, 326.0, 43.0, 2019-03-31 11:00:00, 0.0
0.0, 13.3, 0.0, 0.0, 2019-03-31 12:00:00, 43.0
7.4, 15.8, 105.0, 42.0, 2019-03-31 13:00:00, 0.0
7.5, 16.8, 81.0, 35.0, 2019-03-31 14:00:00, 0.0
7.1, 15.9, 43.0, 34.0, 2019-03-31 15:00:00, 0.0
6.9, 16.3, 107.0, 29.0, 2019-03-31 16:00:00, 0.0
9.2, 13.5, 123.0, 39.0, 2019-03-31 17:00:00, 0.0
5.8, 11.9, 121.0, 57.0, 2019-03-31 18:00:00, 0.0
1.7, 8.7, 21.0, 72.0, 2019-03-31 19:00:00, 0.0
2.7, 6.4, 12.0, 81.0, 2019-03-31 20:00:00, 0.0
4.0, 5.3, 4.0, 81.0, 2019-03-31 21:00:00, 0.0
5.0, 4.9, 50.0, 79.0, 2019-03-31 22:00:00, 0.0
5.9, 5.4, 81.0, 70.0, 2019-03-31 23:00:00, 0.0
5.8, 6.4, 67.0, 58.0, 2019-04-01 00:00:00, 0.0
5.2, 4.9, 40.0, 74.0, 2019-04-01 01:00:00, 0.0
4.8, 5.9, 22.0, 60.0, 2019-04-01 02:00:00, 0.0
6.4, 8.1, 14.0, 52.0, 2019-04-01 03:00:00, 0.0
8.7, 7.7, 17.0, 59.0, 2019-04-01 04:00:00, 0.0
5.6, 6.7, 25.0, 67.0, 2019-04-01 05:00:00, 0.0
5.7, 6.5, 28.0, 67.0, 2019-04-01 06:00:00, 0.0
6.0, 6.3, 11.0, 71.0, 2019-04-01 07:00:00, 0.0
7.8, 9.6, 1.0, 49.0, 2019-04-01 08:00:00, 0.0
6.1, 11.9, 4.0, 46.0, 2019-04-01 09:00:00, 0.0
7.9, 13.6, 11.0, 38.0, 2019-04-01 10:00:00, 0.0
6.6, 14.7, 22.0, 34.0, 2019-04-01 11:00:00, 0.0
7.0, 14.8, 68.0, 35.0, 2019-04-01 12:00:00, 0.0
8.5, 15.2, 50.0, 33.0, 2019-04-01 13:00:00, 0.0
10.0, 15.8, 69.0, 30.0, 2019-04-01 14:00:00, 0.0
7.9, 16.7, 78.0, 32.0, 2019-04-01 15:00:00, 0.0
6.8, 17.1, 69.0, 29.0, 2019-04-01 16:00:00, 0.0
7.0, 15.3, 79.0, 32.0, 2019-04-01 17:00:00, 0.0
3.9, 14.4, 66.0, 39.0, 2019-04-01 18:00:00, 0.0
5.6, 12.0, 41.0, 39.0, 2019-04-01 19:00:00, 0.0
6.9, 11.9, 23.0, 40.0, 2019-04-01 20:00:00, 0.0
6.1, 11.3, 5.0, 40.0, 2019-04-01 21:00:00, 0.0
6.1, 11.0, 6.0, 35.0, 2019-04-01 22:00:00, 0.0
4.2, 10.8, 28.0, 36.0, 2019-04-01 23:00:00, 0.0
5.5, 10.1, 40.0, 39.0, 2019-04-02 00:00:00, 0.0
7.1, 10.6, 38.0, 32.0, 2019-04-02 01:00:00, 0.0
9.6, 10.7, 35.0, 34.0, 2019-04-02 02:00:00, 0.0
9.4, 10.3, 28.0, 34.0, 2019-04-02 03:00:00, 0.0
7.5, 9.8, 15.0, 35.0, 2019-04-02 04:00:00, 0.0
7.3, 9.4, 2.0, 35.0, 2019-04-02 05:00:00, 0.0
6.4, 8.8, 5.0, 38.0, 2019-04-02 06:00:00, 0.0
8.1, 9.7, 20.0, 34.0, 2019-04-02 07:00:00, 0.0
9.3, 11.0, 14.0, 32.0, 2019-04-02 08:00:00, 0.0
8.0, 13.6, 14.0, 29.0, 2019-04-02 09:00:00, 0.0
6.7, 14.1, 11.0, 29.0, 2019-04-02 10:00:00, 0.0
7.9, 14.9, 18.0, 27.0, 2019-04-02 11:00:00, 0.0
7.2, 15.8, 57.0, 25.0, 2019-04-02 12:00:00, 0.0
6.8, 16.9, 58.0, 22.0, 2019-04-02 13:00:00, 0.0
6.0, 16.5, 115.0, 24.0, 2019-04-02 14:00:00, 0.0
5.4, 15.2, 20.0, 25.0, 2019-04-02 15:00:00, 0.0
3.4, 15.2, 334.0, 27.0, 2019-04-02 16:00:00, 0.0
0.9, 14.7, 99.0, 34.0, 2019-04-02 17:00:00, 0.0
2.2, 13.0, 170.0, 45.0, 2019-04-02 18:00:00, 0.0
1.7, 11.1, 311.0, 48.0, 2019-04-02 19:00:00, 0.0
1.7, 10.0, 131.0, 53.0, 2019-04-02 20:00:00, 0.0
3.7, 9.0, 110.0, 67.0, 2019-04-02 21:00:00, 0.0
2.3, 7.7, 48.0, 86.0, 2019-04-02 22:00:00, 0.0
2.5, 7.2, 35.0, 93.0, 2019-04-02 23:00:00, 0.25
1.7, 7.0, 12.0, 95.0, 2019-04-03 00:00:00, 0.25
2.9, 7.0, 325.0, 96.0, 2019-04-03 01:00:00, 1.02
3.0, 6.8, 262.0, 97.0, 2019-04-03 02:00:00, 0.76
5.0, 7.0, 72.0, 97.0, 2019-04-03 03:00:00, 0.0
1.5, 6.8, 312.0, 97.0, 2019-04-03 04:00:00, 0.0
1.7, 6.7, 140.0, 98.0, 2019-04-03 05:00:00, 0.0
2.5, 6.6, 54.0, 98.0, 2019-04-03 06:00:00, 0.25
1.8, 7.1, 61.0, 98.0, 2019-04-03 07:00:00, 0.0
1.9, 7.6, 171.0, 98.0, 2019-04-03 08:00:00, 0.0
