CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,DEW_POINT,week_of_year
6.472,57.38,2020-04-29 00:00:00,-1.0,18
6.106,59.64,2020-04-29 01:00:00,-1.0,18
5.334,64.65,2020-04-29 02:00:00,-1.0,18
4.641,68.75,2020-04-29 03:00:00,-1.0,18
4.127,73.8,2020-04-29 04:00:00,0.0,18
3.726,75.74,2020-04-29 05:00:00,0.0,18
3.075,81.5,2020-04-29 06:00:00,0.0,18
2.777,85.1,2020-04-29 07:00:00,1.0,18
3.105,86.3,2020-04-29 08:00:00,1.0,18
4.185,81.7,2020-04-29 09:00:00,1.0,18
5.602,76.33,2020-04-29 10:00:00,2.0,18
6.884,68.83,2020-04-29 11:00:00,2.0,18
9.0,60.29,2020-04-29 12:00:00,2.0,18
10.31,55.82,2020-04-29 13:00:00,2.0,18
6.925,87.7,2020-04-29 14:00:00,5.0,18
8.07,76.89,2020-04-29 15:00:00,4.0,18
9.26,68.96,2020-04-29 16:00:00,4.0,18
12.13,60.94,2020-04-29 17:00:00,5.0,18
13.09,56.26,2020-04-29 18:00:00,5.0,18
12.75,57.61,2020-04-29 19:00:00,5.0,18
12.09,56.69,2020-04-29 20:00:00,4.0,18
11.0,61.25,2020-04-29 21:00:00,4.0,18
10.28,62.94,2020-04-29 22:00:00,3.0,18
9.29,67.91,2020-04-29 23:00:00,4.0,18
7.716,74.75,2020-04-30 00:00:00,3.0,18
7.468,73.78,2020-04-30 01:00:00,3.0,18
6.963,72.27,2020-04-30 02:00:00,2.0,18
2.401,86.8,2020-04-30 03:00:00,1.0,18
1.212,90.4,2020-04-30 04:00:00,0.0,18
2.631,86.0,2020-04-30 05:00:00,1.0,18
1.576,87.5,2020-04-30 06:00:00,0.0,18
5.455,62.73,2020-04-30 07:00:00,-1.0,18
7.982,44.85,2020-04-30 08:00:00,-4.0,18
9.47,38.01,2020-04-30 09:00:00,-4.0,18
9.64,36.94,2020-04-30 10:00:00,-4.0,18
10.85,31.77,2020-04-30 11:00:00,-6.0,18
10.82,28.8,2020-04-30 12:00:00,-7.0,18
11.58,27.78,2020-04-30 13:00:00,-6.0,18
12.35,25.39,2020-04-30 14:00:00,-7.0,18
11.44,29.3,2020-04-30 15:00:00,-6.0,18
11.43,30.15,2020-04-30 16:00:00,-6.0,18
11.16,33.08,2020-04-30 17:00:00,-4.0,18
11.41,33.68,2020-04-30 18:00:00,-4.0,18
10.12,40.41,2020-04-30 19:00:00,-3.0,18
8.9,48.0,2020-04-30 20:00:00,-2.0,18
7.678,54.84,2020-04-30 21:00:00,-1.0,18
6.264,72.47,2020-04-30 22:00:00,2.0,18
4.134,84.1,2020-04-30 23:00:00,2.0,18
2.831,85.8,2020-05-01 00:00:00,1.0,18
2.045,85.4,2020-05-01 01:00:00,0.0,18
0.488,87.6,2020-05-01 02:00:00,-1.0,18
-0.118,88.8,2020-05-01 03:00:00,-2.0,18
-0.722,88.6,2020-05-01 04:00:00,-2.0,18
-1.523,90.1,2020-05-01 05:00:00,-3.0,18
-1.904,89.9,2020-05-01 06:00:00,-3.0,18
-0.643,89.1,2020-05-01 07:00:00,-2.0,18
5.456,65.64,2020-05-01 08:00:00,0.0,18
7.645,56.61,2020-05-01 09:00:00,0.0,18
9.34,48.29,2020-05-01 10:00:00,-1.0,18
10.75,46.86,2020-05-01 11:00:00,-1.0,18
11.16,44.0,2020-05-01 12:00:00,-1.0,18
12.75,31.97,2020-05-01 13:00:00,-4.0,18
13.12,30.34,2020-05-01 14:00:00,-4.0,18
13.88,30.93,2020-05-01 15:00:00,-3.0,18
14.94,27.85,2020-05-01 16:00:00,-4.0,18
13.77,23.53,2020-05-01 17:00:00,-7.0,18
13.36,21.57,2020-05-01 18:00:00,-8.0,18
13.43,24.33,2020-05-01 19:00:00,-6.0,18
11.57,26.82,2020-05-01 20:00:00,-7.0,18
9.81,31.49,2020-05-01 21:00:00,-6.0,18
7.163,41.02,2020-05-01 22:00:00,-5.0,18
4.033,49.4,2020-05-01 23:00:00,-6.0,18
6.715,36.36,2020-05-02 00:00:00,-7.0,18
6.185,44.28,2020-05-02 01:00:00,-5.0,18
4.632,51.68,2020-05-02 02:00:00,-5.0,18
1.003,66.83,2020-05-02 03:00:00,-5.0,18
-0.742,73.84,2020-05-02 04:00:00,-5.0,18
-1.041,75.54,2020-05-02 05:00:00,-5.0,18
-0.916,77.94,2020-05-02 06:00:00,-4.0,18
4.261,59.38,2020-05-02 07:00:00,-3.0,18
6.275,53.81,2020-05-02 08:00:00,-2.0,18
7.119,53.15,2020-05-02 09:00:00,-2.0,18
8.98,46.84,2020-05-02 10:00:00,-2.0,18
12.25,36.99,2020-05-02 11:00:00,-2.0,18
12.72,35.34,2020-05-02 12:00:00,-2.0,18
15.08,32.58,2020-05-02 13:00:00,-1.0,18
14.66,34.84,2020-05-02 14:00:00,-1.0,18
13.67,36.83,2020-05-02 15:00:00,-1.0,18
13.69,41.61,2020-05-02 16:00:00,1.0,18
15.08,34.52,2020-05-02 17:00:00,0.0,18
13.88,35.98,2020-05-02 18:00:00,-1.0,18
13.4,38.24,2020-05-02 19:00:00,0.0,18
8.75,72.28,2020-05-02 20:00:00,4.0,18
7.944,75.5,2020-05-02 21:00:00,4.0,18
7.31,74.13,2020-05-02 22:00:00,3.0,18
7.04,71.91,2020-05-02 23:00:00,2.0,18
6.626,70.12,2020-05-03 00:00:00,1.0,18
6.126,61.52,2020-05-03 01:00:00,-1.0,18
5.99,47.77,2020-05-03 02:00:00,-5.0,18
5.296,46.15,2020-05-03 03:00:00,-5.0,18
4.212,49.67,2020-05-03 04:00:00,-5.0,18
1.547,61.51,2020-05-03 05:00:00,-5.0,18
2.456,57.35,2020-05-03 06:00:00,-5.0,18
3.459,53.57,2020-05-03 07:00:00,-5.0,18
5.308,44.12,2020-05-03 08:00:00,-6.0,18
5.965,37.34,2020-05-03 09:00:00,-8.0,18
8.44,31.66,2020-05-03 10:00:00,-7.0,18
6.942,35.73,2020-05-03 11:00:00,-7.0,18
8.12,31.76,2020-05-03 12:00:00,-7.0,18
7.409,32.04,2020-05-03 13:00:00,-8.0,18
7.683,36.58,2020-05-03 14:00:00,-6.0,18
6.305,47.55,2020-05-03 15:00:00,-4.0,18
7.35,49.52,2020-05-03 16:00:00,-3.0,18
6.565,47.85,2020-05-03 17:00:00,-4.0,18
7.733,45.88,2020-05-03 18:00:00,-3.0,18
6.478,49.48,2020-05-03 19:00:00,-3.0,18
5.175,57.52,2020-05-03 20:00:00,-2.0,18
3.793,59.06,2020-05-03 21:00:00,-4.0,18
3.988,59.56,2020-05-03 22:00:00,-3.0,18
0.78,72.64,2020-05-03 23:00:00,-3.0,18
0.149,75.13,2020-05-04 00:00:00,-4.0,18
-1.32,78.61,2020-05-04 01:00:00,-4.0,18
-2.557,81.4,2020-05-04 02:00:00,-5.0,18
-3.348,83.1,2020-05-04 03:00:00,-5.0,18
-4.298,84.7,2020-05-04 04:00:00,-6.0,18
-5.291,86.1,2020-05-04 05:00:00,-7.0,18
-5.602,88.4,2020-05-04 06:00:00,-7.0,18
-3.051,84.4,2020-05-04 07:00:00,-5.0,18
3.517,61.06,2020-05-04 08:00:00,-3.0,18
5.384,52.86,2020-05-04 09:00:00,-3.0,18
7.288,41.49,2020-05-04 10:00:00,-5.0,18
8.57,38.44,2020-05-04 11:00:00,-5.0,18
9.75,27.78,2020-05-04 12:00:00,-9.0,18
10.12,26.48,2020-05-04 13:00:00,-8.0,18
11.29,16.8,2020-05-04 14:00:00,-12.0,18
12.03,23.96,2020-05-04 15:00:00,-8.0,18
12.07,21.87,2020-05-04 16:00:00,-9.0,18
12.48,23.39,2020-05-04 17:00:00,-8.0,18
12.37,24.88,2020-05-04 18:00:00,-7.0,18
11.88,18.72,2020-05-04 19:00:00,-11.0,18
9.95,24.52,2020-05-04 20:00:00,-10.0,18
7.842,32.7,2020-05-04 21:00:00,-8.0,18
7.041,35.79,2020-05-04 22:00:00,-7.0,18
6.06,37.13,2020-05-04 23:00:00,-7.0,18
2.799,50.76,2020-05-05 00:00:00,-6.0,18
0.478,58.12,2020-05-05 01:00:00,-7.0,18
2.353,54.59,2020-05-05 02:00:00,-6.0,18
4.453,49.54,2020-05-05 03:00:00,-5.0,18
5.23,52.33,2020-05-05 04:00:00,-4.0,18
6.255,52.17,2020-05-05 05:00:00,-3.0,18
6.127,53.93,2020-05-05 06:00:00,-2.0,18
5.686,70.68,2020-05-05 07:00:00,0.0,18
7.246,58.29,2020-05-05 08:00:00,0.0,18
8.56,52.14,2020-05-05 09:00:00,-1.0,18
9.92,47.33,2020-05-05 10:00:00,-1.0,18
11.55,37.79,2020-05-05 11:00:00,-3.0,18
11.88,33.41,2020-05-05 12:00:00,-3.0,18
12.9,28.64,2020-05-05 13:00:00,-5.0,18
13.82,24.45,2020-05-05 14:00:00,-6.0,18
14.57,22.17,2020-05-05 15:00:00,-6.0,18
14.61,23.73,2020-05-05 16:00:00,-6.0,18
15.39,25.71,2020-05-05 17:00:00,-4.0,18
14.87,27.53,2020-05-05 18:00:00,-4.0,18
